month,start_cash,end_cash,pnl_krw,weeks,pnl_pct
2015-01,10000000.0,10235431.45,235431.45,4,2.3543
2015-02,10235431.45,10286656.73,51225.28,3,0.5005
2015-03,10286656.73,11137058.07,850401.34,5,8.267
2015-04,11137058.07,11101291.69,-35766.38,4,-0.3211
2015-05,11101291.69,11174455.93,73164.24,3,0.6591
2015-06,11174455.93,11490684.26,316228.33,5,2.8299
2015-07,11490684.26,11506011.16,15326.900000000052,4,0.1334
2015-08,11506011.16,11475801.04,-30210.119999999995,4,-0.2626
2015-09,11475801.04,12347400.67,871599.63,4,7.5951
2015-10,12347400.67,11935881.44,-411519.23,3,-3.3328
2015-11,11935881.44,12669017.9,733136.46,5,6.1423
2015-12,12669017.9,13360387.84,691369.94,3,5.4572
2016-01,13360387.84,12698892.96,-661494.88,3,-4.9512
2016-02,12698892.96,12590381.87,-108511.08999999994,5,-0.8545
2016-03,12590381.87,12495608.23,-94773.63999999998,4,-0.7527
2016-04,12495608.23,12375208.63,-120399.6,4,-0.9635
2016-05,12375208.63,12426475.39,51266.76,4,0.4143
2016-06,12426475.39,12369140.31,-57335.07999999996,4,-0.4614
2016-07,12369140.31,12100505.33,-268634.98000000004,4,-2.1718
2016-08,12100505.33,12391026.32,290520.99,5,2.4009
2016-09,12391026.32,12148415.56,-242610.76,3,-1.958
2016-10,12148415.56,11192580.62,-955834.94,5,-7.868
2016-11,11192580.62,11595190.35,402609.73,4,3.5971
2016-12,11595190.35,11984695.82,389505.47,4,3.3592
2017-01,11984695.82,11936942.59,-47753.23,3,-0.3985
2017-02,11936942.59,12947241.8,1010299.21,4,8.4636
2017-03,12947241.8,12508584.36,-438657.44000000006,4,-3.388
2017-04,12508584.36,12555106.27,46521.91,4,0.3719
2017-05,12555106.27,12515109.7,-39996.57,4,-0.3186
2017-06,12515109.7,12160629.97,-354479.73,4,-2.8324
2017-07,12160629.97,12906012.44,745382.47,5,6.1295
2017-08,12906012.44,12340601.92,-565410.52,4,-4.381
2017-09,12340601.92,12151676.12,-188925.8,4,-1.5309
2017-10,12151676.12,12070655.37,-81020.75,4,-0.6667
2017-11,12070655.37,11512985.57,-557669.8,4,-4.62
