broker_order_id,ticker,side,quantity,price,filled_at,source,raw_json
0143809,000240,BUY,25,27250,2026-06-17T09:14:28,eod_reconciliation,"{""rows"": [{""ord_no"": ""0143809"", ""stk_nm"": ""한국앤컴퍼니"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""27250"", ""ord_qty"": ""25"", ""cntr_pric"": ""27250"", ""cntr_qty"": ""25"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""100"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""091428"", ""stk_cd"": ""000240"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0143809"", ""stk_nm"": ""한국앤컴퍼니"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""27250"", ""ord_qty"": ""25"", ""cntr_pric"": ""27250"", ""cntr_qty"": ""25"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""100"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""091428"", ""stk_cd"": ""000240"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0143826,000240,SELL,25,27600,2026-06-17T09:14:28,eod_reconciliation,"{""rows"": [{""ord_no"": ""0143826"", ""stk_nm"": ""한국앤컴퍼니"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""27600"", ""ord_qty"": ""25"", ""cntr_pric"": ""27600"", ""cntr_qty"": ""25"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""100"", ""tdy_trde_tax"": ""1380"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""091428"", ""stk_cd"": ""000240"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0143826"", ""stk_nm"": ""한국앤컴퍼니"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""27600"", ""ord_qty"": ""25"", ""cntr_pric"": ""27600"", ""cntr_qty"": ""25"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""100"", ""tdy_trde_tax"": ""1380"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""091428"", ""stk_cd"": ""000240"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0144439,012750,BUY,8,79000,2026-06-17T09:14:39,eod_reconciliation,"{""rows"": [{""ord_no"": ""0144439"", ""stk_nm"": ""에스원"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""79000"", ""ord_qty"": ""8"", ""cntr_pric"": ""79000"", ""cntr_qty"": ""8"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""90"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""091439"", ""stk_cd"": ""012750"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0144439"", ""stk_nm"": ""에스원"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""79000"", ""ord_qty"": ""8"", ""cntr_pric"": ""79000"", ""cntr_qty"": ""8"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""90"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""091439"", ""stk_cd"": ""012750"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0145067,298020,BUY,2,352000,2026-06-17T09:14:51,eod_reconciliation,"{""rows"": [{""ord_no"": ""0145067"", ""stk_nm"": ""효성티앤씨"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""352000"", ""ord_qty"": ""2"", ""cntr_pric"": ""352000"", ""cntr_qty"": ""2"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""100"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""091451"", ""stk_cd"": ""298020"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0145067"", ""stk_nm"": ""효성티앤씨"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""352000"", ""ord_qty"": ""2"", ""cntr_pric"": ""352000"", ""cntr_qty"": ""2"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""100"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""091451"", ""stk_cd"": ""298020"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0145773,298020,SELL,2,355500,2026-06-17T09:15:05,eod_reconciliation,"{""rows"": [{""ord_no"": ""0145773"", ""stk_nm"": ""효성티앤씨"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""355500"", ""ord_qty"": ""2"", ""cntr_pric"": ""355500"", ""cntr_qty"": ""2"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""100"", ""tdy_trde_tax"": ""1421"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""091505"", ""stk_cd"": ""298020"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0145773"", ""stk_nm"": ""효성티앤씨"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""355500"", ""ord_qty"": ""2"", ""cntr_pric"": ""355500"", ""cntr_qty"": ""2"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""100"", ""tdy_trde_tax"": ""1421"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""091505"", ""stk_cd"": ""298020"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0201259,012750,SELL,8,77700,2026-06-17T09:36:32,eod_reconciliation,"{""rows"": [{""ord_no"": ""0201259"", ""stk_nm"": ""에스원"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""77700"", ""ord_qty"": ""8"", ""cntr_pric"": ""77700"", ""cntr_qty"": ""8"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""90"", ""tdy_trde_tax"": ""1242"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093632"", ""stk_cd"": ""012750"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0201259"", ""stk_nm"": ""에스원"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""77700"", ""ord_qty"": ""8"", ""cntr_pric"": ""77700"", ""cntr_qty"": ""8"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""90"", ""tdy_trde_tax"": ""1242"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093632"", ""stk_cd"": ""012750"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0339357,000240,BUY,26,26700,2026-06-17T11:15:32,eod_reconciliation,"{""rows"": [{""ord_no"": ""0339357"", ""stk_nm"": ""한국앤컴퍼니"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""26700"", ""ord_qty"": ""26"", ""cntr_pric"": ""26700"", ""cntr_qty"": ""26"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""100"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""111532"", ""stk_cd"": ""000240"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0339357"", ""stk_nm"": ""한국앤컴퍼니"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""26700"", ""ord_qty"": ""26"", ""cntr_pric"": ""26700"", ""cntr_qty"": ""26"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""100"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""111532"", ""stk_cd"": ""000240"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0339544,001800,BUY,26,26800,2026-06-17T11:15:44,eod_reconciliation,"{""rows"": [{""ord_no"": ""0339544"", ""stk_nm"": ""오리온홀딩스"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""26800"", ""ord_qty"": ""26"", ""cntr_pric"": ""26800"", ""cntr_qty"": ""26"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""100"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""111544"", ""stk_cd"": ""001800"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0339544"", ""stk_nm"": ""오리온홀딩스"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""26800"", ""ord_qty"": ""26"", ""cntr_pric"": ""26800"", ""cntr_qty"": ""26"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""100"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""111544"", ""stk_cd"": ""001800"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0339549,001800,SELL,26,26950,2026-06-17T11:15:44,eod_reconciliation,"{""rows"": [{""ord_no"": ""0339549"", ""stk_nm"": ""오리온홀딩스"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""26950"", ""ord_qty"": ""26"", ""cntr_pric"": ""26950"", ""cntr_qty"": ""26"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""100"", ""tdy_trde_tax"": ""1401"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""111544"", ""stk_cd"": ""001800"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0339549"", ""stk_nm"": ""오리온홀딩스"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""26950"", ""ord_qty"": ""26"", ""cntr_pric"": ""26950"", ""cntr_qty"": ""26"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""100"", ""tdy_trde_tax"": ""1401"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""111544"", ""stk_cd"": ""001800"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0339704,003160,BUY,24,29150,2026-06-17T11:15:55,eod_reconciliation,"{""rows"": [{""ord_no"": ""0339704"", ""stk_nm"": ""디아이"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""29200"", ""ord_qty"": ""24"", ""cntr_pric"": ""29150"", ""cntr_qty"": ""24"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""100"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""111555"", ""stk_cd"": ""003160"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0339704"", ""stk_nm"": ""디아이"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""29200"", ""ord_qty"": ""24"", ""cntr_pric"": ""29150"", ""cntr_qty"": ""24"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""100"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""111555"", ""stk_cd"": ""003160"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
