broker_order_id,ticker,side,quantity,price,status,raw_json
0291475,003490,BUY,3,24600,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0291475"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0292077,003490,SELL,3,24700,매도주문이 완료되었습니다.,"{""ord_no"": ""0292077"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0296667,302440,BUY,1,40050,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0296667"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0297285,302440,SELL,1,40300,매도주문이 완료되었습니다.,"{""ord_no"": ""0297285"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0302218,323410,BUY,1,22350,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0302218"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0303093,323410,SELL,1,22450,매도주문이 완료되었습니다.,"{""ord_no"": ""0303093"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0309097,316140,BUY,1,30850,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0309097"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0309898,316140,SELL,1,30950,매도주문이 완료되었습니다.,"{""ord_no"": ""0309898"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0315664,097230,BUY,2,21500,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0315664"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0316492,097230,SELL,2,21600,매도주문이 완료되었습니다.,"{""ord_no"": ""0316492"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0328378,092200,BUY,3,9300,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0328378"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0329195,092200,SELL,3,9330,매도주문이 완료되었습니다.,"{""ord_no"": ""0329195"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0339656,085620,BUY,2,21450,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0339656"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
