session_date,ticker,name,prev_close_price,market_cap,trading_value,trend_ok,source
2026-07-01,005930,삼성전자,334000,1952657055072000,9724402126750,1,universe_startup
2026-07-01,000660,SK하이닉스,2650000,1888661267250000,13522108237000,1,universe_startup
2026-07-01,402340,SK스퀘어,1697000,223933381042000,2530668448000,1,universe_startup
2026-07-01,005935,삼성전자우,212000,170102695036000,924578378920,1,universe_startup
2026-07-01,009150,삼성전기,2184000,163131032064000,2864321365500,1,universe_startup
2026-07-01,005380,현대차,495000,101355094170000,390188412250,1,universe_startup
2026-07-01,373220,LG에너지솔루션,362000,84708000000000,247990184500,1,universe_startup
2026-07-01,032830,삼성생명,401000,80200000000000,207179766000,1,universe_startup
2026-07-01,028260,삼성물산,468500,75975511698500,342268792500,1,universe_startup
2026-07-01,207940,삼성바이오로직스,1391000,64390712841000,104202002500,1,universe_startup
2026-07-01,329180,HD현대중공업,592000,62137045200000,211793928000,1,universe_startup
2026-07-01,034730,SK,834000,60467254302000,306951163000,1,universe_startup
2026-07-01,105560,KB금융,159000,56395349706000,241109354850,1,universe_startup
2026-07-01,034020,두산에너빌리티,86800,55600707472800,216764363000,1,universe_startup
2026-07-01,000270,기아,138000,53876993724000,135932477896,1,universe_startup
2026-07-01,012450,한화에어로스페이스,995000,51305583995000,176783060000,1,universe_startup
2026-07-01,055550,신한지주,95800,45471887783800,135533438150,1,universe_startup
2026-07-01,012330,현대모비스,500000,45366291500000,159420936500,1,universe_startup
2026-07-01,068270,셀트리온,173300,40301557249800,99192513600,1,universe_startup
2026-07-01,006400,삼성SDI,487000,39245153110000,279656095250,1,universe_startup
2026-07-01,010120,LS ELECTRIC,238000,35700000000000,251377247000,1,universe_startup
2026-07-01,267260,HD현대일렉트릭,972000,35037815220000,179574189000,1,universe_startup
2026-07-01,066570,LG전자,203000,33065581514000,276385234700,1,universe_startup
2026-07-01,298040,효성중공업,3438000,32057796024000,162863707000,1,universe_startup
2026-07-01,086790,하나금융지주,114600,31442543920800,126984518650,1,universe_startup
2026-07-01,035420,NAVER,199000,31220645932000,164650004900,1,universe_startup
2026-07-01,042660,한화오션,100300,30733263418200,127294418400,1,universe_startup
2026-07-01,000810,삼성화재,618000,27592138314000,82906943000,1,universe_startup
2026-07-01,005490,POSCO홀딩스,317000,25119564059000,128076910000,1,universe_startup
2026-07-01,009540,HD한국조선해양,350000,24770590600000,82966857000,1,universe_startup
2026-07-01,042700,한미반도체,256500,24447579300000,205004328500,1,universe_startup
2026-07-01,000150,두산,1487000,24080232645000,115232413000,1,universe_startup
2026-07-01,006800,미래에셋증권,42750,23921484120000,108870722475,1,universe_startup
2026-07-01,015760,한국전력,37000,23752670849000,74605837850,1,universe_startup
2026-07-01,011070,LG이노텍,981000,23217431967000,242252726000,1,universe_startup
2026-07-01,010130,고려아연,1080000,22542806520000,24111286500,1,universe_startup
2026-07-01,316140,우리금융지주,29000,21114600778000,95076887550,1,universe_startup
2026-07-01,010140,삼성중공업,23300,20504000000000,95265598075,1,universe_startup
2026-07-01,051910,LG화학,280000,19765856040000,116538814750,1,universe_startup
2026-07-01,017670,SK텔레콤,88400,18987440685200,84987520400,1,universe_startup
2026-07-01,064350,현대로템,173000,18881616689000,85211667150,1,universe_startup
2026-07-01,138040,메리츠금융지주,105600,17671872028800,45958267400,1,universe_startup
2026-07-01,033780,KT&G,169700,17616634383200,50373506500,1,universe_startup
2026-07-01,011200,HMM,18610,17553658621700,17797866660,1,universe_startup
2026-07-01,096770,SK이노베이션,94900,16043109581200,33011396350,1,universe_startup
2026-07-01,024110,기업은행,19900,15868774793100,19316535780,1,universe_startup
2026-07-01,079550,LIG디펜스앤에어로스페이스,719000,15818000000000,74557471000,1,universe_startup
2026-07-01,267250,HD현대,199500,15759120457500,63438784750,1,universe_startup
2026-07-01,003670,포스코퓨처엠,175600,15618956232000,69025290700,1,universe_startup
2026-07-01,035720,카카오,34550,15304472328700,43182612475,1,universe_startup
2026-07-01,018260,삼성에스디에스,190800,14763684240000,59409993500,1,universe_startup
2026-07-01,003550,LG,97300,14710981989200,48617446000,1,universe_startup
2026-07-01,307950,현대오토에버,530000,14534710460000,35541764500,1,universe_startup
2026-07-01,278470,에이피알,385500,14432408752500,91697538750,1,universe_startup
2026-07-01,047810,한국항공우주,146400,14270355664800,62400877250,1,universe_startup
2026-07-01,272210,한화시스템,73000,13791115397000,59857695150,1,universe_startup
2026-07-01,086280,현대글로비스,183100,13732500000000,38415654950,1,universe_startup
2026-07-01,030200,KT,52900,13331947136500,13434113026,1,universe_startup
2026-07-01,000720,현대건설,114200,12716828363000,59061200400,1,universe_startup
2026-07-01,071050,한국금융지주,221000,12315444232000,68156857250,1,universe_startup
2026-07-01,010950,S-Oil,106400,11978809068800,46706130700,1,universe_startup
2026-07-01,006260,LS,365500,11403600000000,82903487500,1,universe_startup
2026-07-01,259960,크래프톤,236000,10888528588000,58867748750,1,universe_startup
2026-07-01,0126Z0,삼성에피스홀딩스,430000,10699711070000,32558420250,1,universe_startup
2026-07-01,005940,NH투자증권,29400,10476524448600,18850933200,1,universe_startup
