broker_order_id,ticker,side,quantity,price,status,raw_json
0258333,000500,BUY,1,301000,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0258333"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0258367,000500,SELL,1,302000,매도주문이 완료되었습니다.,"{""ord_no"": ""0258367"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다."", ""planned_entry_price"": 301000, ""planned_expect_price"": 302500, ""planned_target_price"": 302000, ""planned_profit_tick_distance"": 3, ""planned_stop_loss_tick_distance"": 0, ""planned_stop_loss_tick_multiplier"": 0.0, ""planned_stop_loss_price"": 0}"
0267651,096770,BUY,3,98800,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0267651"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0267657,096770,SELL,3,99100,매도주문이 완료되었습니다.,"{""ord_no"": ""0267657"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다."", ""planned_entry_price"": 98800, ""planned_expect_price"": 99200, ""planned_target_price"": 99100, ""planned_profit_tick_distance"": 4, ""planned_stop_loss_tick_distance"": 0, ""planned_stop_loss_tick_multiplier"": 0.0, ""planned_stop_loss_price"": 0}"
0292152,204320,BUY,6,49750,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0292152"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0292154,204320,SELL,6,49900,매도주문이 완료되었습니다.,"{""ord_no"": ""0292154"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다."", ""planned_entry_price"": 49750, ""planned_expect_price"": 49950, ""planned_target_price"": 49900, ""planned_profit_tick_distance"": 4, ""planned_stop_loss_tick_distance"": 0, ""planned_stop_loss_tick_multiplier"": 0.0, ""planned_stop_loss_price"": 0}"
0292574,489790,BUY,5,57300,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0292574"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0292577,489790,SELL,5,57500,매도주문이 완료되었습니다.,"{""ord_no"": ""0292577"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다."", ""planned_entry_price"": 57300, ""planned_expect_price"": 57600, ""planned_target_price"": 57500, ""planned_profit_tick_distance"": 3, ""planned_stop_loss_tick_distance"": 0, ""planned_stop_loss_tick_multiplier"": 0.0, ""planned_stop_loss_price"": 0}"
0302342,005387,BUY,1,219500,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0302342"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0302346,005387,SELL,1,220500,매도주문이 완료되었습니다.,"{""ord_no"": ""0302346"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다."", ""planned_entry_price"": 219500, ""planned_expect_price"": 221000, ""planned_target_price"": 220500, ""planned_profit_tick_distance"": 3, ""planned_stop_loss_tick_distance"": 0, ""planned_stop_loss_tick_multiplier"": 0.0, ""planned_stop_loss_price"": 0}"
0456446,096770,SELL,3,0,매도주문이 완료되었습니다.,"{""ord_no"": ""0456446"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0456460,204320,SELL,6,0,매도주문이 완료되었습니다.,"{""ord_no"": ""0456460"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
