session_date,phase,cash,account_value,external_cash_flow,adjusted_account_value,adjusted_pnl,loss_percent,kospi_change_percent,positions_json,open_orders_json
2026-06-16,daily_loss_check,879149,879149,0,879149,0,0.0,5.199159980402821,[],[]
2026-06-16,daily_loss_check,547956,1371456,0,1371456,492307,-55.998130009816315,5.199159980402821,"[{""ticker"": ""003720"", ""quantity"": 34, ""avg_price"": 8520, ""raw"": {""stk_cd"": ""A003720"", ""stk_nm"": ""삼영"", ""evltv_prft"": ""-00000000000998"", ""prft_rt"": ""-0.34"", ""pur_pric"": ""000000000008520"", ""pred_close_pric"": ""000000008660"", ""rmnd_qty"": ""000000000000034"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000008510"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000034"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000289680"", ""pur_cmsn"": ""000000000000040"", ""evlt_amt"": ""000000000289340"", ""sell_cmsn"": ""000000000000040"", ""tax"": ""000000000000578"", ""sum_cmsn"": ""000000000000080"", ""poss_rt"": ""34.99"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}, {""ticker"": ""020150"", ""quantity"": 5, ""avg_price"": 55800, ""raw"": {""stk_cd"": ""A020150"", ""stk_nm"": ""롯데에너지머티리얼즈"", ""evltv_prft"": ""-00000000002633"", ""prft_rt"": ""-0.94"", ""pur_pric"": ""000000000055800"", ""pred_close_pric"": ""000000056800"", ""rmnd_qty"": ""000000000000005"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000055400"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000005"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000279000"", ""pur_cmsn"": ""000000000000040"", ""evlt_amt"": ""000000000277000"", ""sell_cmsn"": ""000000000000040"", ""tax"": ""000000000000553"", ""sum_cmsn"": ""000000000000080"", ""poss_rt"": ""33.70"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}, {""ticker"": ""081660"", ""quantity"": 6, ""avg_price"": 43200, ""raw"": {""stk_cd"": ""A081660"", ""stk_nm"": ""미스토홀딩스"", ""evltv_prft"": ""-00000000001476"", ""prft_rt"": ""-0.57"", ""pur_pric"": ""000000000043200"", ""pred_close_pric"": ""000000043750"", ""rmnd_qty"": ""000000000000006"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000043050"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000006"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000259200"", ""pur_cmsn"": ""000000000000030"", ""evlt_amt"": ""000000000258300"", ""sell_cmsn"": ""000000000000030"", ""tax"": ""000000000000516"", ""sum_cmsn"": ""000000000000060"", ""poss_rt"": ""31.31"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}]","[{""acnt_no"": ""5704609010"", ""ord_no"": ""0198921"", ""mang_empno"": """", ""stk_cd"": ""081660"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""미스토홀딩스"", ""ord_qty"": ""6"", ""ord_pric"": ""43450"", ""oso_qty"": ""6"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""093226"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""-43050"", ""sel_bid"": ""-43150"", ""buy_bid"": ""-43050"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}, {""acnt_no"": ""5704609010"", ""ord_no"": ""0198435"", ""mang_empno"": """", ""stk_cd"": ""003720"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""삼영"", ""ord_qty"": ""34"", ""ord_pric"": ""8570"", ""oso_qty"": ""34"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""093214"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""-8510"", ""sel_bid"": ""-8520"", ""buy_bid"": ""-8510"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}, {""acnt_no"": ""5704609010"", ""ord_no"": ""0197956"", ""mang_empno"": """", ""stk_cd"": ""020150"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""롯데에너지머티리얼즈"", ""ord_qty"": ""5"", ""ord_pric"": ""56300"", ""oso_qty"": ""5"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""093203"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""-55400"", ""sel_bid"": ""-55500"", ""buy_bid"": ""-55300"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}]"
2026-06-16,daily_loss_check,657418,1206718,0,1206718,327569,-37.25978190272639,5.199159980402821,"[{""ticker"": ""003720"", ""quantity"": 34, ""avg_price"": 8520, ""raw"": {""stk_cd"": ""A003720"", ""stk_nm"": ""삼영"", ""evltv_prft"": ""-00000000000998"", ""prft_rt"": ""-0.34"", ""pur_pric"": ""000000000008520"", ""pred_close_pric"": ""000000008660"", ""rmnd_qty"": ""000000000000034"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000008510"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000034"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000289680"", ""pur_cmsn"": ""000000000000040"", ""evlt_amt"": ""000000000289340"", ""sell_cmsn"": ""000000000000040"", ""tax"": ""000000000000578"", ""sum_cmsn"": ""000000000000080"", ""poss_rt"": ""52.78"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}, {""ticker"": ""081660"", ""quantity"": 6, ""avg_price"": 43200, ""raw"": {""stk_cd"": ""A081660"", ""stk_nm"": ""미스토홀딩스"", ""evltv_prft"": ""-00000000001476"", ""prft_rt"": ""-0.57"", ""pur_pric"": ""000000000043200"", ""pred_close_pric"": ""000000043750"", ""rmnd_qty"": ""000000000000006"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000043050"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000006"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000259200"", ""pur_cmsn"": ""000000000000030"", ""evlt_amt"": ""000000000258300"", ""sell_cmsn"": ""000000000000030"", ""tax"": ""000000000000516"", ""sum_cmsn"": ""000000000000060"", ""poss_rt"": ""47.22"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}]","[{""acnt_no"": ""5704609010"", ""ord_no"": ""0198921"", ""mang_empno"": """", ""stk_cd"": ""081660"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""미스토홀딩스"", ""ord_qty"": ""6"", ""ord_pric"": ""43450"", ""oso_qty"": ""6"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""093226"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""-43050"", ""sel_bid"": ""-43100"", ""buy_bid"": ""-43050"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}, {""acnt_no"": ""5704609010"", ""ord_no"": ""0198435"", ""mang_empno"": """", ""stk_cd"": ""003720"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""삼영"", ""ord_qty"": ""34"", ""ord_pric"": ""8570"", ""oso_qty"": ""34"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""093214"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""-8510"", ""sel_bid"": ""-8510"", ""buy_bid"": ""-8500"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}]"
2026-06-16,daily_loss_check,657418,1205478,0,1205478,-480,0.03980238117745394,5.199159980402821,"[{""ticker"": ""003720"", ""quantity"": 34, ""avg_price"": 8520, ""raw"": {""stk_cd"": ""A003720"", ""stk_nm"": ""삼영"", ""evltv_prft"": ""-00000000000998"", ""prft_rt"": ""-0.34"", ""pur_pric"": ""000000000008520"", ""pred_close_pric"": ""000000008660"", ""rmnd_qty"": ""000000000000034"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000008510"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000034"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000289680"", ""pur_cmsn"": ""000000000000040"", ""evlt_amt"": ""000000000289340"", ""sell_cmsn"": ""000000000000040"", ""tax"": ""000000000000578"", ""sum_cmsn"": ""000000000000080"", ""poss_rt"": ""52.78"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}, {""ticker"": ""081660"", ""quantity"": 6, ""avg_price"": 43200, ""raw"": {""stk_cd"": ""A081660"", ""stk_nm"": ""미스토홀딩스"", ""evltv_prft"": ""-00000000001176"", ""prft_rt"": ""-0.45"", ""pur_pric"": ""000000000043200"", ""pred_close_pric"": ""000000043750"", ""rmnd_qty"": ""000000000000006"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000043100"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000006"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000259200"", ""pur_cmsn"": ""000000000000030"", ""evlt_amt"": ""000000000258600"", ""sell_cmsn"": ""000000000000030"", ""tax"": ""000000000000516"", ""sum_cmsn"": ""000000000000060"", ""poss_rt"": ""47.22"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}]","[{""acnt_no"": ""5704609010"", ""ord_no"": ""0198921"", ""mang_empno"": """", ""stk_cd"": ""081660"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""미스토홀딩스"", ""ord_qty"": ""6"", ""ord_pric"": ""43450"", ""oso_qty"": ""6"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""093226"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""-43100"", ""sel_bid"": ""-43200"", ""buy_bid"": ""-43100"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}, {""acnt_no"": ""5704609010"", ""ord_no"": ""0198435"", ""mang_empno"": """", ""stk_cd"": ""003720"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""삼영"", ""ord_qty"": ""34"", ""ord_pric"": ""8570"", ""oso_qty"": ""34"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""093214"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""-8510"", ""sel_bid"": ""-8510"", ""buy_bid"": ""-8500"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}]"
2026-06-16,daily_loss_check,585578,1132998,0,1132998,-73420,6.085784529076987,5.199159980402821,"[{""ticker"": ""003720"", ""quantity"": 34, ""avg_price"": 8520, ""raw"": {""stk_cd"": ""A003720"", ""stk_nm"": ""삼영"", ""evltv_prft"": ""000000000000020"", ""prft_rt"": ""0.01"", ""pur_pric"": ""000000000008520"", ""pred_close_pric"": ""000000008660"", ""rmnd_qty"": ""000000000000034"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000008540"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000034"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000289680"", ""pur_cmsn"": ""000000000000040"", ""evlt_amt"": ""000000000290360"", ""sell_cmsn"": ""000000000000040"", ""tax"": ""000000000000580"", ""sum_cmsn"": ""000000000000080"", ""poss_rt"": ""52.78"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}, {""ticker"": ""081660"", ""quantity"": 6, ""avg_price"": 43200, ""raw"": {""stk_cd"": ""A081660"", ""stk_nm"": ""미스토홀딩스"", ""evltv_prft"": ""-00000000001776"", ""prft_rt"": ""-0.69"", ""pur_pric"": ""000000000043200"", ""pred_close_pric"": ""000000043750"", ""rmnd_qty"": ""000000000000006"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000043000"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000006"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000259200"", ""pur_cmsn"": ""000000000000030"", ""evlt_amt"": ""000000000258000"", ""sell_cmsn"": ""000000000000030"", ""tax"": ""000000000000516"", ""sum_cmsn"": ""000000000000060"", ""poss_rt"": ""47.22"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}]","[{""acnt_no"": ""5704609010"", ""ord_no"": ""0198921"", ""mang_empno"": """", ""stk_cd"": ""081660"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""미스토홀딩스"", ""ord_qty"": ""6"", ""ord_pric"": ""43450"", ""oso_qty"": ""6"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""093226"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""-43000"", ""sel_bid"": ""-43050"", ""buy_bid"": ""-43000"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}, {""acnt_no"": ""5704609010"", ""ord_no"": ""0198435"", ""mang_empno"": """", ""stk_cd"": ""003720"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""삼영"", ""ord_qty"": ""34"", ""ord_pric"": ""8570"", ""oso_qty"": ""34"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""093214"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""-8540"", ""sel_bid"": ""-8550"", ""buy_bid"": ""-8540"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}]"
2026-06-16,daily_loss_check,585578,1313058,0,1313058,107100,-8.88090630021941,5.199159980402821,"[{""ticker"": ""003720"", ""quantity"": 34, ""avg_price"": 8520, ""raw"": {""stk_cd"": ""A003720"", ""stk_nm"": ""삼영"", ""evltv_prft"": ""-00000000000320"", ""prft_rt"": ""-0.11"", ""pur_pric"": ""000000000008520"", ""pred_close_pric"": ""000000008660"", ""rmnd_qty"": ""000000000000034"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000008530"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000034"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000289680"", ""pur_cmsn"": ""000000000000040"", ""evlt_amt"": ""000000000290020"", ""sell_cmsn"": ""000000000000040"", ""tax"": ""000000000000580"", ""sum_cmsn"": ""000000000000080"", ""poss_rt"": ""39.76"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}, {""ticker"": ""081660"", ""quantity"": 6, ""avg_price"": 43200, ""raw"": {""stk_cd"": ""A081660"", ""stk_nm"": ""미스토홀딩스"", ""evltv_prft"": ""-00000000002374"", ""prft_rt"": ""-0.92"", ""pur_pric"": ""000000000043200"", ""pred_close_pric"": ""000000043750"", ""rmnd_qty"": ""000000000000006"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000042900"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000006"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000259200"", ""pur_cmsn"": ""000000000000030"", ""evlt_amt"": ""000000000257400"", ""sell_cmsn"": ""000000000000030"", ""tax"": ""000000000000514"", ""sum_cmsn"": ""000000000000060"", ""poss_rt"": ""35.58"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}, {""ticker"": ""484870"", ""quantity"": 2, ""avg_price"": 89800, ""raw"": {""stk_cd"": ""A484870"", ""stk_nm"": ""엠앤씨솔루션"", ""evltv_prft"": ""-00000000000398"", ""prft_rt"": ""-0.22"", ""pur_pric"": ""000000000089800"", ""pred_close_pric"": ""000000088300"", ""rmnd_qty"": ""000000000000002"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000089800"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000002"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000179600"", ""pur_cmsn"": ""000000000000020"", ""evlt_amt"": ""000000000179600"", ""sell_cmsn"": ""000000000000020"", ""tax"": ""000000000000358"", ""sum_cmsn"": ""000000000000040"", ""poss_rt"": ""24.65"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}]","[{""acnt_no"": ""5704609010"", ""ord_no"": ""0224235"", ""mang_empno"": """", ""stk_cd"": ""484870"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""엠앤씨솔루션"", ""ord_qty"": ""2"", ""ord_pric"": ""90700"", ""oso_qty"": ""2"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""094221"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""+89800"", ""sel_bid"": ""+90100"", ""buy_bid"": ""+89500"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}, {""acnt_no"": ""5704609010"", ""ord_no"": ""0198921"", ""mang_empno"": """", ""stk_cd"": ""081660"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""미스토홀딩스"", ""ord_qty"": ""6"", ""ord_pric"": ""43450"", ""oso_qty"": ""6"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""093226"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""-42900"", ""sel_bid"": ""-42950"", ""buy_bid"": ""-42900"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}, {""acnt_no"": ""5704609010"", ""ord_no"": ""0198435"", ""mang_empno"": """", ""stk_cd"": ""003720"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""삼영"", ""ord_qty"": ""34"", ""ord_pric"": ""8570"", ""oso_qty"": ""34"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""093214"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""-8530"", ""sel_bid"": ""-8530"", ""buy_bid"": ""-8520"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}]"
2026-06-16,daily_loss_check,871987,871987,0,871987,-333971,27.693418842115562,5.199159980402821,[],[]
2026-06-16,daily_loss_check,871987,871987,0,871987,-174422,16.6686257476761,1.8138352769372292,[],[]
2026-06-16,daily_loss_check,871987,871987,0,871987,-333971,27.693418842115562,5.199159980402821,[],[]
2026-06-16,daily_loss_check,871987,871987,0,871987,-333971,27.693418842115562,5.199159980402821,[],[]
