session_date,ticker,name,prev_close_price,market_cap,trading_value,trend_ok,source
2026-06-26,006360,GS건설,24300,2079630207000,14030727650,1,universe_startup
2026-06-26,000155,두산우,520000,2078160240000,5128908500,1,universe_startup
2026-06-26,161890,한국콜마,86600,2044199668200,23235523500,1,universe_startup
2026-06-26,439260,대한조선,53600,2041555928000,3032160600,1,universe_startup
2026-06-26,282330,BGF리테일,118000,2039500908000,16048484200,1,universe_startup
2026-06-26,051600,한전KPS,45250,2036250000000,6536061850,1,universe_startup
2026-06-26,071970,HD현대마린엔진,60000,2035289700000,6723555800,1,universe_startup
2026-06-26,004370,농심,332000,2019437144000,12532253000,1,universe_startup
2026-06-26,093370,후성,18020,1932741046600,58764142670,1,universe_startup
2026-06-26,462870,시프트업,32800,1923862352000,3549958000,1,universe_startup
2026-06-26,008770,호텔신라,48400,1899609056400,13665939350,1,universe_startup
2026-06-26,00680K,미래에셋증권2우B,13790,1882335000000,18619896685,1,universe_startup
2026-06-26,007070,GS리테일,22300,1864445354500,3620492700,1,universe_startup
2026-06-26,103140,풍산,66100,1852404775800,6309482250,1,universe_startup
2026-06-26,097230,HJ중공업,20450,1846539784800,10776589725,1,universe_startup
2026-06-26,120110,코오롱인더,61400,1838686364800,11184555850,1,universe_startup
2026-06-26,112610,씨에스윈드,41700,1758547505100,24954588150,1,universe_startup
2026-06-26,011210,현대위아,62900,1710570720700,6806178950,1,universe_startup
2026-06-26,000120,CJ대한통운,74100,1690394690400,4471227300,1,universe_startup
2026-06-26,192820,코스맥스,148100,1680862282900,9002982250,1,universe_startup
2026-06-26,475150,SK이터닉스,49050,1670986546200,370451036850,1,universe_startup
2026-06-26,229640,LS에코에너지,51900,1589431220100,5291501050,1,universe_startup
2026-06-26,281820,케이씨텍,77400,1532416361400,15822978000,1,universe_startup
2026-06-26,017960,한국카본,28250,1459860729500,8888605675,1,universe_startup
2026-06-26,006280,녹십자,123700,1445624750600,5394107850,1,universe_startup
2026-06-26,322000,HD현대에너지솔루션,128100,1434720000000,33340318400,1,universe_startup
2026-06-26,001820,삼화콘덴서,131900,1371100500000,64517699950,1,universe_startup
2026-06-26,001120,LX인터내셔널,34950,1354662000000,7531682200,1,universe_startup
2026-06-26,069620,대웅제약,111600,1293061770000,3049986300,1,universe_startup
2026-06-26,073240,금호타이어,4480,1286926085760,40455493531,1,universe_startup
2026-06-26,192080,더블유게임즈,59900,1268290733200,4968524100,1,universe_startup
2026-06-26,066575,LG전자우,73700,1266261736300,10286728150,1,universe_startup
2026-06-26,000815,삼성화재우,419500,1261444890000,3686262500,1,universe_startup
2026-06-26,361610,SK아이이테크놀로지,15240,1246435404000,4334164230,1,universe_startup
2026-06-26,005070,코스모신소재,36950,1227278398450,4369647025,1,universe_startup
2026-06-26,001430,세아베스틸지주,34150,1224691363850,8486175775,1,universe_startup
2026-06-26,034230,파라다이스,13070,1210666022740,8573990115,1,universe_startup
2026-06-26,298020,효성티앤씨,278000,1203095596000,5307141250,1,universe_startup
2026-06-26,294870,IPARK현대산업개발,18040,1188968233200,3782808510,1,universe_startup
2026-06-26,195870,해성디에스,69900,1188300000000,8662266800,1,universe_startup
2026-06-26,032350,롯데관광개발,14630,1166383450540,7057520610,1,universe_startup
2026-06-26,077970,STX엔진,29050,1166301230150,7492607475,1,universe_startup
2026-06-26,004000,롯데정밀화학,43750,1128750000000,3134668550,1,universe_startup
2026-06-26,181710,NHN,33750,1105418441250,5903617150,1,universe_startup
2026-06-26,051915,LG화학우,143700,1104880560000,5269076900,1,universe_startup
2026-06-26,003530,한화투자증권,5010,1074884352750,6718249840,1,universe_startup
2026-06-26,057050,현대홈쇼핑,87300,1047600000000,8015392300,1,universe_startup
2026-06-26,100090,SK오션플랜트,16650,1040260847850,104811346035,1,universe_startup
2026-06-26,000080,하이트진로,14360,1007118653960,3188554185,1,universe_startup
2026-06-26,185750,종근당,66700,920645426000,4992919000,1,universe_startup
2026-06-26,000210,DL,43800,917867719200,5147553775,1,universe_startup
2026-06-26,006120,SK디스커버리,49550,862851362050,8303420425,1,universe_startup
2026-06-26,003470,유안타증권,4405,848755849310,3059178118,1,universe_startup
2026-06-26,456040,OCI,89000,796772055000,4107173850,1,universe_startup
2026-06-26,006340,대원전선,9900,776302718400,59033537060,1,universe_startup
2026-06-26,005690,파미셀,12810,768651419340,5276971420,1,universe_startup
2026-06-26,006650,대한유화,113700,739050000000,4765498250,1,universe_startup
2026-06-26,003160,디아이,24850,703255000000,6428062300,1,universe_startup
2026-06-26,090460,비에이치,20850,702885567300,11652716000,1,universe_startup
2026-06-26,499790,GS피앤엘,35250,699037145250,5150148850,1,universe_startup
2026-06-26,108320,LX세미콘,40250,654638075000,6099053950,1,universe_startup
2026-06-26,006110,삼아알미늄,40450,611743754750,4279564825,1,universe_startup
2026-06-26,001510,SK증권,2565,593271893025,8375105563,1,universe_startup
2026-06-26,005090,SGC에너지,41000,590782653000,3277047100,1,universe_startup
2026-06-26,079900,전진건설로봇,39700,579324036500,3378327150,1,universe_startup
2026-06-26,005389,현대차3우B,211000,491092372000,3045141000,1,universe_startup
2026-06-26,004710,한솔테크닉스,11240,456675771080,16652484315,1,universe_startup
2026-06-26,02826K,삼성물산우B,290000,425601100000,9362002750,1,universe_startup
2026-06-26,017900,광전자,7030,407344653890,12621845685,1,universe_startup
2026-06-26,003280,흥아해운,1653,397422358047,3136632813,1,universe_startup
