broker_order_id,ticker,side,quantity,price,filled_at,source,raw_json
0165435,120110,BUY,8,68400,2026-06-11T09:32:20,eod_reconciliation,"{""rows"": [{""ord_no"": ""0165435"", ""stk_nm"": ""코오롱인더"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""68400"", ""ord_qty"": ""8"", ""cntr_pric"": ""68400"", ""cntr_qty"": ""8"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""80"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093220"", ""stk_cd"": ""120110"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0165435"", ""stk_nm"": ""코오롱인더"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""68400"", ""ord_qty"": ""8"", ""cntr_pric"": ""68400"", ""cntr_qty"": ""8"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""80"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093220"", ""stk_cd"": ""120110"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0165452,120110,SELL,8,68800,2026-06-11T09:32:21,eod_reconciliation,"{""rows"": [{""ord_no"": ""0165452"", ""stk_nm"": ""코오롱인더"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""68800"", ""ord_qty"": ""8"", ""cntr_pric"": ""68800"", ""cntr_qty"": ""8"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""80"", ""tdy_trde_tax"": ""1100"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093221"", ""stk_cd"": ""120110"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0165452"", ""stk_nm"": ""코오롱인더"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""68800"", ""ord_qty"": ""8"", ""cntr_pric"": ""68800"", ""cntr_qty"": ""8"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""80"", ""tdy_trde_tax"": ""1100"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093221"", ""stk_cd"": ""120110"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0172434,005090,BUY,11,49850,2026-06-11T09:35:40,eod_reconciliation,"{""rows"": [{""ord_no"": ""0172434"", ""stk_nm"": ""SGC에너지"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""49850"", ""ord_qty"": ""11"", ""cntr_pric"": ""49850"", ""cntr_qty"": ""11"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""80"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093540"", ""stk_cd"": ""005090"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0172434"", ""stk_nm"": ""SGC에너지"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""49850"", ""ord_qty"": ""11"", ""cntr_pric"": ""49850"", ""cntr_qty"": ""11"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""80"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093540"", ""stk_cd"": ""005090"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0172443,005090,SELL,11,50300,2026-06-11T09:35:40,eod_reconciliation,"{""rows"": [{""ord_no"": ""0172443"", ""stk_nm"": ""SGC에너지"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""50300"", ""ord_qty"": ""11"", ""cntr_pric"": ""50300"", ""cntr_qty"": ""11"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""70"", ""tdy_trde_tax"": ""1104"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093540"", ""stk_cd"": ""005090"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0172443"", ""stk_nm"": ""SGC에너지"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""50300"", ""ord_qty"": ""11"", ""cntr_pric"": ""50300"", ""cntr_qty"": ""11"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""70"", ""tdy_trde_tax"": ""1104"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093540"", ""stk_cd"": ""005090"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0177243,323410,BUY,14,22925,2026-06-11T09:38:07,eod_reconciliation,"{""rows"": [{""ord_no"": ""0177243"", ""stk_nm"": ""카카오뱅크"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""23000"", ""ord_qty"": ""14"", ""cntr_pric"": ""22925"", ""cntr_qty"": ""14"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""40"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093807"", ""stk_cd"": ""323410"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0177243"", ""stk_nm"": ""카카오뱅크"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""23000"", ""ord_qty"": ""14"", ""cntr_pric"": ""22925"", ""cntr_qty"": ""14"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""40"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093807"", ""stk_cd"": ""323410"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0177254,323410,SELL,14,23100,2026-06-11T09:38:07,eod_reconciliation,"{""rows"": [{""ord_no"": ""0177254"", ""stk_nm"": ""카카오뱅크"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""23100"", ""ord_qty"": ""14"", ""cntr_pric"": ""23100"", ""cntr_qty"": ""14"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""641"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093807"", ""stk_cd"": ""323410"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0177254"", ""stk_nm"": ""카카오뱅크"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""23100"", ""ord_qty"": ""14"", ""cntr_pric"": ""23100"", ""cntr_qty"": ""14"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""641"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093807"", ""stk_cd"": ""323410"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0181657,499790,BUY,3,51500,2026-06-11T09:40:42,eod_reconciliation,"{""rows"": [{""ord_no"": ""0181657"", ""stk_nm"": ""GS피앤엘"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""51500"", ""ord_qty"": ""3"", ""cntr_pric"": ""51500"", ""cntr_qty"": ""3"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""20"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""094042"", ""stk_cd"": ""499790"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0181657"", ""stk_nm"": ""GS피앤엘"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""51500"", ""ord_qty"": ""3"", ""cntr_pric"": ""51500"", ""cntr_qty"": ""3"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""20"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""094042"", ""stk_cd"": ""499790"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0181672,499790,SELL,3,51800,2026-06-11T09:40:42,eod_reconciliation,"{""rows"": [{""ord_no"": ""0181672"", ""stk_nm"": ""GS피앤엘"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""51800"", ""ord_qty"": ""3"", ""cntr_pric"": ""51800"", ""cntr_qty"": ""3"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""20"", ""tdy_trde_tax"": ""310"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""094042"", ""stk_cd"": ""499790"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0181672"", ""stk_nm"": ""GS피앤엘"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""51800"", ""ord_qty"": ""3"", ""cntr_pric"": ""51800"", ""cntr_qty"": ""3"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""20"", ""tdy_trde_tax"": ""310"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""094042"", ""stk_cd"": ""499790"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0186496,181710,BUY,8,39400,2026-06-11T09:43:16,eod_reconciliation,"{""rows"": [{""ord_no"": ""0186496"", ""stk_nm"": ""NHN"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""39400"", ""ord_qty"": ""8"", ""cntr_pric"": ""39400"", ""cntr_qty"": ""8"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""40"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""094316"", ""stk_cd"": ""181710"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0186496"", ""stk_nm"": ""NHN"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""39400"", ""ord_qty"": ""8"", ""cntr_pric"": ""39400"", ""cntr_qty"": ""8"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""40"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""094316"", ""stk_cd"": ""181710"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0186503,181710,SELL,8,39700,2026-06-11T09:43:17,eod_reconciliation,"{""rows"": [{""ord_no"": ""0186503"", ""stk_nm"": ""NHN"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""39700"", ""ord_qty"": ""8"", ""cntr_pric"": ""39700"", ""cntr_qty"": ""8"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""40"", ""tdy_trde_tax"": ""634"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""094317"", ""stk_cd"": ""181710"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0186503"", ""stk_nm"": ""NHN"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""39700"", ""ord_qty"": ""8"", ""cntr_pric"": ""39700"", ""cntr_qty"": ""8"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""40"", ""tdy_trde_tax"": ""634"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""094317"", ""stk_cd"": ""181710"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
