session_date,phase,ticker,scan_cycle_at,selected,reason,price,current_price,best_bid,best_ask,expect_price,expect_revenue_percent,spread_percent,ask_depth_5_amount_krw,market_cap,trading_value,kospi_change_percent,raw_json
2026-06-16,scan_candidate,005930,2026-06-16T09:31:05.199559,0,main_scan,339500,339500,339000,339500,340500,0.14727540500736377,0.14727540500736377,22587444000,1970195890896000,7267809113959,5.199159980402821,"{""bid_req_base_tm"": ""093105"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""19499"", ""sel_10th_pre_bid"": ""+344000"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""18858"", ""sel_9th_pre_bid"": ""+343500"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""28480"", ""sel_8th_pre_bid"": ""+343000"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""24032"", ""sel_7th_pre_bid"": ""+342500"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""20285"", ""sel_6th_pre_bid"": ""+342000"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""16377"", ""sel_5th_pre_bid"": ""+341500"", ""sel_4th_pre_req_pre"": ""0"", ""sel_4th_pre_req"": ""10698"", ""sel_4th_pre_bid"": ""+341000"", ""sel_3th_pre_req_pre"": ""0"", ""sel_3th_pre_req"": ""14050"", ""sel_3th_pre_bid"": ""+340500"", ""sel_2th_pre_req_pre"": ""0"", ""sel_2th_pre_req"": ""24696"", ""sel_2th_pre_bid"": ""+340000"", ""sel_1th_pre_req_pre"": ""+2"", ""sel_fpr_req"": ""489"", ""sel_fpr_bid"": ""+339500"", ""buy_fpr_bid"": ""+339000"", ""buy_fpr_req"": ""16135"", ""buy_1th_pre_req_pre"": ""--164"", ""buy_2th_pre_bid"": ""+338500"", ""buy_2th_pre_req"": ""42940"", ""buy_2th_pre_req_pre"": ""+1"", ""buy_3th_pre_bid"": ""+338000"", ""buy_3th_pre_req"": ""54207"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""+337500"", ""buy_4th_pre_req"": ""39635"", ""buy_4th_pre_req_pre"": ""+18"", ""buy_5th_pre_bid"": ""337000"", ""buy_5th_pre_req"": ""62896"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""-336500"", ""buy_6th_pre_req"": ""13538"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""-336000"", ""buy_7th_pre_req"": ""18835"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""-335500"", ""buy_8th_pre_req"": ""16880"", ""buy_8th_pre_req_pre"": ""--2"", ""buy_9th_pre_bid"": ""-335000"", ""buy_9th_pre_req"": ""44382"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""-334500"", ""buy_10th_pre_req"": ""9647"", ""buy_10th_pre_req_pre"": ""+1"", ""tot_sel_req_jub_pre"": ""+2"", ""tot_sel_req"": ""177464"", ""tot_buy_req"": ""319095"", ""tot_buy_req_jub_pre"": ""--146"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-06-16,scan_candidate,000660,2026-06-16T09:31:05.199559,0,main_scan,2362000,2362000,2361000,2362000,2361000,-0.0846740050804403,0.04233700254022015,5342063000,1630663011120000,8883799414425,5.199159980402821,"{""bid_req_base_tm"": ""093106"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""365"", ""sel_10th_pre_bid"": ""+2371000"", ""sel_9th_pre_req_pre"": ""+4"", ""sel_9th_pre_req"": ""2212"", ""sel_9th_pre_bid"": ""+2370000"", ""sel_8th_pre_req_pre"": ""--10"", ""sel_8th_pre_req"": ""647"", ""sel_8th_pre_bid"": ""+2369000"", ""sel_7th_pre_req_pre"": ""+10"", ""sel_7th_pre_req"": ""286"", ""sel_7th_pre_bid"": ""+2368000"", ""sel_6th_pre_req_pre"": ""+100"", ""sel_6th_pre_req"": ""138"", ""sel_6th_pre_bid"": ""+2367000"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""104"", ""sel_5th_pre_bid"": ""+2366000"", ""sel_4th_pre_req_pre"": ""--1000"", ""sel_4th_pre_req"": ""203"", ""sel_4th_pre_bid"": ""+2365000"", ""sel_3th_pre_req_pre"": ""+551"", ""sel_3th_pre_req"": ""1082"", ""sel_3th_pre_bid"": ""+2364000"", ""sel_2th_pre_req_pre"": ""+349"", ""sel_2th_pre_req"": ""754"", ""sel_2th_pre_bid"": ""+2363000"", ""sel_1th_pre_req_pre"": ""+13"", ""sel_fpr_req"": ""117"", ""sel_fpr_bid"": ""+2362000"", ""buy_fpr_bid"": ""+2361000"", ""buy_fpr_req"": ""390"", ""buy_1th_pre_req_pre"": ""+1"", ""buy_2th_pre_bid"": ""+2360000"", ""buy_2th_pre_req"": ""587"", ""buy_2th_pre_req_pre"": ""0"", ""buy_3th_pre_bid"": ""+2359000"", ""buy_3th_pre_req"": ""451"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""+2358000"", ""buy_4th_pre_req"": ""549"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""+2357000"", ""buy_5th_pre_req"": ""733"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""+2356000"", ""buy_6th_pre_req"": ""666"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""+2355000"", ""buy_7th_pre_req"": ""912"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""+2354000"", ""buy_8th_pre_req"": ""114"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""+2353000"", ""buy_9th_pre_req"": ""286"", ""buy_9th_pre_req_pre"": ""+1"", ""buy_10th_pre_bid"": ""+2352000"", ""buy_10th_pre_req"": ""403"", ""buy_10th_pre_req_pre"": ""+1"", ""tot_sel_req_jub_pre"": ""+17"", ""tot_sel_req"": ""5908"", ""tot_buy_req"": ""5091"", ""tot_buy_req_jub_pre"": ""+3"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-06-16,scan_candidate,402340,2026-06-16T09:31:05.199559,0,main_scan,1436000,1436000,1435000,1436000,1431000,-0.4178272980501393,0.06963788300835655,1894766000,186457199418000,1470537799500,5.199159980402821,"{""bid_req_base_tm"": ""093106"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""80"", ""sel_10th_pre_bid"": ""+1445000"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""32"", ""sel_9th_pre_bid"": ""+1444000"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""36"", ""sel_8th_pre_bid"": ""+1443000"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""49"", ""sel_7th_pre_bid"": ""+1442000"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""11"", ""sel_6th_pre_bid"": ""+1441000"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""187"", ""sel_5th_pre_bid"": ""+1440000"", ""sel_4th_pre_req_pre"": ""0"", ""sel_4th_pre_req"": ""130"", ""sel_4th_pre_bid"": ""+1439000"", ""sel_3th_pre_req_pre"": ""0"", ""sel_3th_pre_req"": ""117"", ""sel_3th_pre_bid"": ""+1438000"", ""sel_2th_pre_req_pre"": ""0"", ""sel_2th_pre_req"": ""746"", ""sel_2th_pre_bid"": ""+1437000"", ""sel_1th_pre_req_pre"": ""0"", ""sel_fpr_req"": ""138"", ""sel_fpr_bid"": ""+1436000"", ""buy_fpr_bid"": ""+1435000"", ""buy_fpr_req"": ""34"", ""buy_1th_pre_req_pre"": ""+2"", ""buy_2th_pre_bid"": ""+1434000"", ""buy_2th_pre_req"": ""26"", ""buy_2th_pre_req_pre"": ""0"", ""buy_3th_pre_bid"": ""+1433000"", ""buy_3th_pre_req"": ""247"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""+1432000"", ""buy_4th_pre_req"": ""35"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""+1431000"", ""buy_5th_pre_req"": ""60"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""+1430000"", ""buy_6th_pre_req"": ""44"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""+1429000"", ""buy_7th_pre_req"": ""13"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""+1428000"", ""buy_8th_pre_req"": ""69"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""+1427000"", ""buy_9th_pre_req"": ""117"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""+1426000"", ""buy_10th_pre_req"": ""136"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""0"", ""tot_sel_req"": ""1526"", ""tot_buy_req"": ""781"", ""tot_buy_req_jub_pre"": ""+2"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-06-16,scan_candidate,005935,2026-06-16T09:31:05.199559,0,main_scan,221000,221000,220500,221000,220000,-0.6787330316742082,0.22624434389140274,16121116000,173312179848000,668105459464,5.199159980402821,"{""bid_req_base_tm"": ""093106"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""6837"", ""sel_10th_pre_bid"": ""+225500"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""41768"", ""sel_9th_pre_bid"": ""+225000"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""35304"", ""sel_8th_pre_bid"": ""+224500"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""19725"", ""sel_7th_pre_bid"": ""+224000"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""6197"", ""sel_6th_pre_bid"": ""+223500"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""24468"", ""sel_5th_pre_bid"": ""+223000"", ""sel_4th_pre_req_pre"": ""0"", ""sel_4th_pre_req"": ""12875"", ""sel_4th_pre_bid"": ""+222500"", ""sel_3th_pre_req_pre"": ""0"", ""sel_3th_pre_req"": ""14945"", ""sel_3th_pre_bid"": ""+222000"", ""sel_2th_pre_req_pre"": ""0"", ""sel_2th_pre_req"": ""4767"", ""sel_2th_pre_bid"": ""+221500"", ""sel_1th_pre_req_pre"": ""0"", ""sel_fpr_req"": ""15504"", ""sel_fpr_bid"": ""+221000"", ""buy_fpr_bid"": ""+220500"", ""buy_fpr_req"": ""46"", ""buy_1th_pre_req_pre"": ""+43"", ""buy_2th_pre_bid"": ""+220000"", ""buy_2th_pre_req"": ""19763"", ""buy_2th_pre_req_pre"": ""0"", ""buy_3th_pre_bid"": ""+219500"", ""buy_3th_pre_req"": ""7573"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""+219000"", ""buy_4th_pre_req"": ""3634"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""+218500"", ""buy_5th_pre_req"": ""6580"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""+218000"", ""buy_6th_pre_req"": ""7012"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""+217500"", ""buy_7th_pre_req"": ""7811"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""+217000"", ""buy_8th_pre_req"": ""7380"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""+216500"", ""buy_9th_pre_req"": ""8216"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""216000"", ""buy_10th_pre_req"": ""27693"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""0"", ""tot_sel_req"": ""182390"", ""tot_buy_req"": ""95708"", ""tot_buy_req_jub_pre"": ""+43"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-06-16,scan_candidate,009150,2026-06-16T09:31:05.199559,0,main_scan,2010000,2010000,2009000,2010000,2007000,-0.1990049751243781,0.04975124378109452,2192890000,149312698304000,2901902864000,5.199159980402821,"{""bid_req_base_tm"": ""093106"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""489"", ""sel_10th_pre_bid"": ""+2019000"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""237"", ""sel_9th_pre_bid"": ""+2018000"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""68"", ""sel_8th_pre_bid"": ""+2017000"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""115"", ""sel_7th_pre_bid"": ""+2016000"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""14"", ""sel_6th_pre_bid"": ""+2015000"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""259"", ""sel_5th_pre_bid"": ""+2014000"", ""sel_4th_pre_req_pre"": ""0"", ""sel_4th_pre_req"": ""48"", ""sel_4th_pre_bid"": ""+2013000"", ""sel_3th_pre_req_pre"": ""+148"", ""sel_3th_pre_req"": ""173"", ""sel_3th_pre_bid"": ""+2012000"", ""sel_2th_pre_req_pre"": ""+5"", ""sel_2th_pre_req"": ""464"", ""sel_2th_pre_bid"": ""+2011000"", ""sel_1th_pre_req_pre"": ""--1"", ""sel_fpr_req"": ""146"", ""sel_fpr_bid"": ""+2010000"", ""buy_fpr_bid"": ""+2009000"", ""buy_fpr_req"": ""90"", ""buy_1th_pre_req_pre"": ""+1"", ""buy_2th_pre_bid"": ""+2008000"", ""buy_2th_pre_req"": ""72"", ""buy_2th_pre_req_pre"": ""0"", ""buy_3th_pre_bid"": ""+2007000"", ""buy_3th_pre_req"": ""217"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""+2006000"", ""buy_4th_pre_req"": ""72"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""+2005000"", ""buy_5th_pre_req"": ""97"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""+2004000"", ""buy_6th_pre_req"": ""15"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""+2003000"", ""buy_7th_pre_req"": ""15"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""+2002000"", ""buy_8th_pre_req"": ""14"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""+2001000"", ""buy_9th_pre_req"": ""69"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""+2000000"", ""buy_10th_pre_req"": ""239"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""+152"", ""tot_sel_req"": ""2013"", ""tot_buy_req"": ""900"", ""tot_buy_req_jub_pre"": ""+1"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-06-16,scan_candidate,005380,2026-06-16T09:31:05.199559,0,main_scan,638000,638000,637000,638000,641000,0.3134796238244514,0.1567398119122257,4079321000,132478274602000,710389925730,5.199159980402821,"{""bid_req_base_tm"": ""093107"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""749"", ""sel_10th_pre_bid"": ""647000"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""646"", ""sel_9th_pre_bid"": ""-646000"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""1094"", ""sel_8th_pre_bid"": ""-645000"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""533"", ""sel_7th_pre_bid"": ""-644000"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""663"", ""sel_6th_pre_bid"": ""-643000"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""1212"", ""sel_5th_pre_bid"": ""-642000"", ""sel_4th_pre_req_pre"": ""0"", ""sel_4th_pre_req"": ""430"", ""sel_4th_pre_bid"": ""-641000"", ""sel_3th_pre_req_pre"": ""0"", ""sel_3th_pre_req"": ""2190"", ""sel_3th_pre_bid"": ""-640000"", ""sel_2th_pre_req_pre"": ""0"", ""sel_2th_pre_req"": ""277"", ""sel_2th_pre_bid"": ""-639000"", ""sel_1th_pre_req_pre"": ""0"", ""sel_fpr_req"": ""2268"", ""sel_fpr_bid"": ""-638000"", ""buy_fpr_bid"": ""-637000"", ""buy_fpr_req"": ""3107"", ""buy_1th_pre_req_pre"": ""0"", ""buy_2th_pre_bid"": ""-636000"", ""buy_2th_pre_req"": ""5235"", ""buy_2th_pre_req_pre"": ""0"", ""buy_3th_pre_bid"": ""-635000"", ""buy_3th_pre_req"": ""13898"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""-634000"", ""buy_4th_pre_req"": ""2989"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""-633000"", ""buy_5th_pre_req"": ""3034"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""-632000"", ""buy_6th_pre_req"": ""1758"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""-631000"", ""buy_7th_pre_req"": ""3213"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""-630000"", ""buy_8th_pre_req"": ""8617"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""-629000"", ""buy_9th_pre_req"": ""1274"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""-628000"", ""buy_10th_pre_req"": ""1647"", ""buy_10th_pre_req_pre"": ""+1"", ""tot_sel_req_jub_pre"": ""0"", ""tot_sel_req"": ""10062"", ""tot_buy_req"": ""44772"", ""tot_buy_req_jub_pre"": ""+1"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-06-16,scan_candidate,373220,2026-06-16T09:31:05.199559,0,main_scan,414000,414000,413500,414000,415000,0.12077294685990338,0.12077294685990338,357585000,98397000000000,130233054250,5.199159980402821,"{""bid_req_base_tm"": ""093106"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""87"", ""sel_10th_pre_bid"": ""-418500"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""123"", ""sel_9th_pre_bid"": ""-418000"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""117"", ""sel_8th_pre_bid"": ""-417500"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""214"", ""sel_7th_pre_bid"": ""-417000"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""87"", ""sel_6th_pre_bid"": ""-416500"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""68"", ""sel_5th_pre_bid"": ""-416000"", ""sel_4th_pre_req_pre"": ""0"", ""sel_4th_pre_req"": ""50"", ""sel_4th_pre_bid"": ""-415500"", ""sel_3th_pre_req_pre"": ""0"", ""sel_3th_pre_req"": ""27"", ""sel_3th_pre_bid"": ""-415000"", ""sel_2th_pre_req_pre"": ""0"", ""sel_2th_pre_req"": ""130"", ""sel_2th_pre_bid"": ""-414500"", ""sel_1th_pre_req_pre"": ""0"", ""sel_fpr_req"": ""588"", ""sel_fpr_bid"": ""-414000"", ""buy_fpr_bid"": ""-413500"", ""buy_fpr_req"": ""128"", ""buy_1th_pre_req_pre"": ""0"", ""buy_2th_pre_bid"": ""-413000"", ""buy_2th_pre_req"": ""544"", ""buy_2th_pre_req_pre"": ""0"", ""buy_3th_pre_bid"": ""-412500"", ""buy_3th_pre_req"": ""208"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""-412000"", ""buy_4th_pre_req"": ""600"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""-411500"", ""buy_5th_pre_req"": ""606"", ""buy_5th_pre_req_pre"": ""--5"", ""buy_6th_pre_bid"": ""-411000"", ""buy_6th_pre_req"": ""1041"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""-410500"", ""buy_7th_pre_req"": ""1027"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""-410000"", ""buy_8th_pre_req"": ""1450"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""-409500"", ""buy_9th_pre_req"": ""383"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""-409000"", ""buy_10th_pre_req"": ""263"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""0"", ""tot_sel_req"": ""1491"", ""tot_buy_req"": ""6250"", ""tot_buy_req_jub_pre"": ""--5"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-06-16,scan_candidate,032830,2026-06-16T09:31:05.199559,0,main_scan,430000,430000,429500,430000,431500,0.23255813953488372,0.11627906976744186,217820000,84600000000000,186484963750,5.199159980402821,"{""bid_req_base_tm"": ""093107"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""41"", ""sel_10th_pre_bid"": ""+434500"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""5"", ""sel_9th_pre_bid"": ""+434000"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""17"", ""sel_8th_pre_bid"": ""+433500"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""8"", ""sel_7th_pre_bid"": ""+433000"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""81"", ""sel_6th_pre_bid"": ""+432500"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""13"", ""sel_5th_pre_bid"": ""+432000"", ""sel_4th_pre_req_pre"": ""0"", ""sel_4th_pre_req"": ""18"", ""sel_4th_pre_bid"": ""+431500"", ""sel_3th_pre_req_pre"": ""0"", ""sel_3th_pre_req"": ""107"", ""sel_3th_pre_bid"": ""+431000"", ""sel_2th_pre_req_pre"": ""0"", ""sel_2th_pre_req"": ""160"", ""sel_2th_pre_bid"": ""+430500"", ""sel_1th_pre_req_pre"": ""+3"", ""sel_fpr_req"": ""208"", ""sel_fpr_bid"": ""+430000"", ""buy_fpr_bid"": ""+429500"", ""buy_fpr_req"": ""445"", ""buy_1th_pre_req_pre"": ""0"", ""buy_2th_pre_bid"": ""+429000"", ""buy_2th_pre_req"": ""15"", ""buy_2th_pre_req_pre"": ""0"", ""buy_3th_pre_bid"": ""+428500"", ""buy_3th_pre_req"": ""246"", ""buy_3th_pre_req_pre"": ""--2"", ""buy_4th_pre_bid"": ""+428000"", ""buy_4th_pre_req"": ""16"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""+427500"", ""buy_5th_pre_req"": ""12"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""+427000"", ""buy_6th_pre_req"": ""23"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""+426500"", ""buy_7th_pre_req"": ""9"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""+426000"", ""buy_8th_pre_req"": ""90"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""+425500"", ""buy_9th_pre_req"": ""61"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""+425000"", ""buy_10th_pre_req"": ""145"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""+3"", ""tot_sel_req"": ""658"", ""tot_buy_req"": ""1062"", ""tot_buy_req_jub_pre"": ""--2"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
