session_date,ticker,name,prev_close_price,market_cap,trading_value,trend_ok,source
2026-09-03,005930,삼성전자,250500,1464492791304000,3825055733000,1,universe_startup
2026-09-03,000660,SK하이닉스,1613000,1178284184745000,4184138865903,1,universe_startup
2026-09-03,005935,삼성전자우,185500,148839858156500,349356671500,1,universe_startup
2026-09-03,402340,SK스퀘어,982000,129549366036000,537909339359,1,universe_startup
2026-09-03,009150,삼성전기,1400000,104571174400000,669745713500,1,universe_startup
2026-09-03,373220,LG에너지솔루션,347500,81315000000000,148763882500,1,universe_startup
2026-09-03,005380,현대차,378000,77398435548000,311340693850,1,universe_startup
2026-09-03,207940,삼성바이오로직스,1501000,69482717451000,54317817500,1,universe_startup
2026-09-03,028260,삼성물산,373000,60488507713000,124478071750,1,universe_startup
2026-09-03,105560,KB금융,169100,59977695819400,240132092300,1,universe_startup
2026-09-03,032830,삼성생명,294000,58800000000000,79566088500,1,universe_startup
2026-09-03,012450,한화에어로스페이스,1025000,52852486025000,94568847500,1,universe_startup
2026-09-03,055550,신한지주,110500,51874251409500,174616172000,1,universe_startup
2026-09-03,034020,두산에너빌리티,76600,49066983783600,147889512550,1,universe_startup
2026-09-03,000270,기아,124400,48567376951200,121286746868,1,universe_startup
2026-09-03,329180,HD현대중공업,422000,44293636950000,106940801000,1,universe_startup
2026-09-03,006400,삼성SDI,538000,43355015140000,253434959500,1,universe_startup
2026-09-03,068270,셀트리온,186300,43336579888800,56100329150,1,universe_startup
2026-09-03,034730,SK,545000,39513973135000,65455104000,1,universe_startup
2026-09-03,012330,현대모비스,415500,37320453067500,193962474500,1,universe_startup
2026-09-03,086790,하나금융지주,134900,37012209205200,127623107100,1,universe_startup
2026-09-03,066570,LG전자,200500,32658369919000,109602923500,1,universe_startup
2026-09-03,035420,NAVER,209000,31783986619000,111681259500,1,universe_startup
2026-09-03,010120,LS ELECTRIC,195700,29355000000000,75823617650,1,universe_startup
2026-09-03,000810,삼성화재,657000,29333389761000,46175372608,1,universe_startup
2026-09-03,005490,POSCO홀딩스,330000,26149703910000,85929484500,1,universe_startup
2026-09-03,298040,효성중공업,2765000,25782375220000,103839223500,1,universe_startup
