session_date,ticker,name,prev_close_price,market_cap,trading_value,trend_ok,source
2026-07-03,005930,삼성전자,286000,1672035681888000,11362882136500,1,universe_startup
2026-07-03,000660,SK하이닉스,2187000,1558680072255000,17774537012843,1,universe_startup
2026-07-03,402340,SK스퀘어,1525000,201236538650000,2263787932500,1,universe_startup
2026-07-03,005935,삼성전자우,188700,151407446006100,885926180200,1,universe_startup
2026-07-03,009150,삼성전기,1926000,143860058496000,1829325397500,1,universe_startup
2026-07-03,005380,현대차,482000,98693243212000,605305303750,1,universe_startup
2026-07-03,373220,LG에너지솔루션,354000,82836000000000,126824372750,1,universe_startup
2026-07-03,032830,삼성생명,370500,74100000000000,176043860000,1,universe_startup
2026-07-03,028260,삼성물산,406500,65921121676500,306648521500,1,universe_startup
2026-07-03,207940,삼성바이오로직스,1406000,65085077106000,92260109000,1,universe_startup
2026-07-03,329180,HD현대중공업,590000,61927122750000,151314776500,1,universe_startup
2026-07-03,105560,KB금융,165000,58523476110000,387082131250,1,universe_startup
2026-07-03,012450,한화에어로스페이스,1116000,57544755516000,408852841500,1,universe_startup
2026-07-03,000270,기아,145200,56687967309600,190312459200,1,universe_startup
2026-07-03,034020,두산에너빌리티,86000,55088258556000,219854272750,1,universe_startup
2026-07-03,034730,SK,683000,49519346149000,255169172000,1,universe_startup
2026-07-03,055550,신한지주,102200,48509675694200,187588354850,1,universe_startup
2026-07-03,012330,현대모비스,492000,44640430836000,290504859500,1,universe_startup
2026-07-03,068270,셀트리온,176600,41068984479600,126813968750,1,universe_startup
2026-07-03,006400,삼성SDI,470500,37915491865000,215022301250,1,universe_startup
2026-07-03,010120,LS ELECTRIC,236500,35475000000000,339179043000,1,universe_startup
2026-07-03,267260,HD현대일렉트릭,969000,34929673815000,242726315000,1,universe_startup
2026-07-03,086790,하나금융지주,120800,33143623958400,133782352050,1,universe_startup
2026-07-03,042660,한화오션,104500,32020199673000,343164442200,1,universe_startup
2026-07-03,298040,효성중공업,3432000,32001848736000,220483926500,1,universe_startup
2026-07-03,035420,NAVER,199900,31361844833200,230940610250,1,universe_startup
2026-07-03,066570,LG전자,192300,31322715887400,398905961850,1,universe_startup
2026-07-03,000810,삼성화재,614000,27413548422000,73819871000,1,universe_startup
2026-07-03,009540,HD한국조선해양,362500,25655254550000,69557082000,1,universe_startup
2026-07-03,005490,POSCO홀딩스,317500,25159184822500,116651339000,1,universe_startup
2026-07-03,015760,한국전력,38150,24490929537550,101599856125,1,universe_startup
2026-07-03,000150,두산,1447000,23432479245000,104277098000,1,universe_startup
2026-07-03,010130,고려아연,1084000,22626298396000,18313706000,1,universe_startup
2026-07-03,006800,미래에셋증권,40150,22466610232000,90957580125,1,universe_startup
2026-07-03,316140,우리금융지주,30200,21988308396400,68364738175,1,universe_startup
2026-07-03,064350,현대로템,197400,21544688638200,142182151000,1,universe_startup
2026-07-03,042700,한미반도체,219500,20921027900000,322338359000,1,universe_startup
2026-07-03,011070,LG이노텍,874000,20685051518000,222889516500,1,universe_startup
2026-07-03,010140,삼성중공업,22950,20196000000000,120750940625,1,universe_startup
2026-07-03,051910,LG화학,281500,19871744554500,53871085000,1,universe_startup
2026-07-03,017670,SK텔레콤,87400,18772650632200,72996572550,1,universe_startup
2026-07-03,011200,HMM,19100,18015845227000,26166698280,1,universe_startup
2026-07-03,033780,KT&G,173000,17959208888000,45596480850,1,universe_startup
2026-07-03,138040,메리츠금융지주,107100,17922892938300,31747301950,1,universe_startup
2026-07-03,079550,LIG디펜스앤에어로스페이스,762000,16764000000000,100507325000,1,universe_startup
2026-07-03,024110,기업은행,20600,16426972901400,27213402440,1,universe_startup
2026-07-03,267250,HD현대,207500,16391065137500,35999387350,1,universe_startup
2026-07-03,096770,SK이노베이션,94100,15907867350800,37058159850,1,universe_startup
2026-07-03,035720,카카오,35250,15614548468500,78789251750,1,universe_startup
2026-07-03,018260,삼성에스디에스,201500,15591626700000,139648160000,1,universe_startup
2026-07-03,278470,에이피알,402000,15050138310000,205968895500,1,universe_startup
2026-07-03,047810,한국항공우주,154200,15030661499400,70798713050,1,universe_startup
2026-07-03,003550,LG,99000,14968008396000,46887719000,1,universe_startup
2026-07-03,086280,현대글로비스,195900,14692500000000,45100472400,1,universe_startup
2026-07-03,003670,포스코퓨처엠,163600,14551601592000,49348267300,1,universe_startup
2026-07-03,272210,한화시스템,74100,13998926724900,43664358450,1,universe_startup
2026-07-03,307950,현대오토에버,509000,13958806838000,43454990000,1,universe_startup
2026-07-03,030200,KT,54300,13684777495500,17464318200,1,universe_startup
2026-07-03,000720,현대건설,115200,12828184128000,51731160100,1,universe_startup
2026-07-03,071050,한국금융지주,225500,12566211196000,56079566500,1,universe_startup
2026-07-03,010950,S-Oil,109200,12294040886400,28876954650,1,universe_startup
2026-07-03,006260,LS,381000,11887200000000,87301748500,1,universe_startup
2026-07-03,259960,크래프톤,244500,11280700168500,24726974500,1,universe_startup
2026-07-03,323410,카카오뱅크,22050,10520505635850,24052237325,1,universe_startup
2026-07-03,003490,대한항공,28550,10512699871550,189481777100,1,universe_startup
2026-07-03,005940,NH투자증권,28950,10316169482550,16068262925,1,universe_startup
2026-07-03,0126Z0,삼성에피스홀딩스,414000,10301582286000,19806469250,1,universe_startup
2026-07-03,443060,HD현대마린솔루션,217500,9751277550000,22526629000,1,universe_startup
2026-07-03,016360,삼성증권,107900,9635470000000,41018950000,1,universe_startup
2026-07-03,028050,삼성E&A,49000,9604000000000,155360300425,1,universe_startup
2026-07-03,005830,DB손해보험,145500,9530300779500,39265272150,1,universe_startup
2026-07-03,352820,하이브,213500,9202330161500,94665737750,1,universe_startup
2026-07-03,047050,포스코인터내셔널,51800,9112800418400,23574771925,1,universe_startup
2026-07-03,007660,이수페타시스,119800,8794424436200,174064302350,1,universe_startup
2026-07-03,180640,한진칼,131200,8759211004800,21915198700,1,universe_startup
2026-07-03,003230,삼양식품,1159000,8730764385000,99394247500,1,universe_startup
2026-07-03,039490,키움증권,322500,8458631910000,29188152250,1,universe_startup
2026-07-03,161390,한국타이어앤테크놀로지,67300,8336792143700,23747479900,1,universe_startup
2026-07-03,064400,LG씨엔에스,78300,7586169728400,221366501100,1,universe_startup
2026-07-03,047040,대우건설,18350,7540155157300,90029360260,1,universe_startup
2026-07-03,005387,현대차2우B,212000,7412353160000,27984672750,1,universe_startup
2026-07-03,000880,한화,103700,7311671200300,23009738100,1,universe_startup
