broker_order_id,ticker,side,quantity,price,status,raw_json
0143809,000240,BUY,25,27250,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0143809"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0143826,000240,SELL,25,27600,매도주문이 완료되었습니다.,"{""ord_no"": ""0143826"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0144439,012750,BUY,8,79000,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0144439"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0144462,012750,SELL,8,79900,매도주문이 완료되었습니다.,"{""ord_no"": ""0144462"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0145067,298020,BUY,2,352000,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0145067"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0145773,298020,SELL,2,355500,매도주문이 완료되었습니다.,"{""ord_no"": ""0145773"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0201259,012750,SELL,8,77700,매도주문이 완료되었습니다.,"{""ord_no"": ""0201259"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0339357,000240,BUY,26,26700,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0339357"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0339363,000240,SELL,26,26850,매도주문이 완료되었습니다.,"{""ord_no"": ""0339363"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0339544,001800,BUY,26,26800,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0339544"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0339549,001800,SELL,26,26950,매도주문이 완료되었습니다.,"{""ord_no"": ""0339549"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0339704,003160,BUY,24,29200,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0339704"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0339710,003160,SELL,24,29350,매도주문이 완료되었습니다.,"{""ord_no"": ""0339710"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0397506,000240,SELL,26,26350,매도주문이 완료되었습니다.,"{""ord_no"": ""0397506"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
