session_date,ticker,entry_time,exit_time,entry_price,exit_price,exit_reason,pnl_percent
2026-06-10,064400,2026-06-10 09:34:59,2026-06-10 09:36:58,97300,97600,take_profit,0.3083
2026-06-10,005090,2026-06-10 09:31:42,2026-06-10 09:42:15,52800,51400,stop_loss,-2.6515
2026-06-10,000430,2026-06-10 09:42:16,2026-06-10 09:45:47,5930,5960,take_profit,0.5059
2026-06-10,008770,2026-06-10 09:47:33,2026-06-10 09:52:59,53600,53900,take_profit,0.5597
2026-06-10,161390,2026-06-10 09:38:33,2026-06-10 09:54:54,71700,72000,take_profit,0.4184
2026-06-10,000430,2026-06-10 09:54:55,2026-06-10 09:56:46,5850,5900,take_profit,0.8547
2026-06-10,081660,2026-06-10 09:31:39,2026-06-10 10:00:30,40200,40350,take_profit,0.3731
2026-06-10,462870,2026-06-10 09:52:59,2026-06-10 10:00:31,30650,31100,take_profit,1.4682
2026-06-10,092200,2026-06-10 09:56:46,2026-06-10 10:00:35,9790,9870,take_profit,0.8172
2026-06-10,005090,2026-06-10 10:00:34,2026-06-10 10:02:22,51400,51800,take_profit,0.7782
2026-06-10,181710,2026-06-10 10:00:32,2026-06-10 10:04:20,40350,40550,take_profit,0.4957
2026-06-10,000430,2026-06-10 10:00:35,2026-06-10 10:06:15,5860,5730,stop_loss,-2.2184
2026-06-10,181710,2026-06-10 10:08:25,2026-06-10 10:29:23,40250,41100,take_profit,2.1118
2026-06-10,004990,2026-06-10 09:31:38,2026-06-10 10:33:16,25700,25800,take_profit,0.3891
2026-06-10,088350,2026-06-10 10:31:19,2026-06-10 10:33:23,4875,4890,take_profit,0.3077
2026-06-10,078930,2026-06-10 10:04:13,2026-06-10 10:35:17,73400,73700,take_profit,0.4087
2026-06-10,000430,2026-06-10 10:33:21,2026-06-10 10:35:27,5720,5790,take_profit,1.2238
2026-06-10,028670,2026-06-10 09:33:28,2026-06-10 10:44:50,5110,5000,stop_loss,-2.1526
2026-06-10,092200,2026-06-10 10:06:16,2026-06-10 10:53:02,9870,9650,stop_loss,-2.229
2026-06-10,192080,2026-06-10 10:46:53,2026-06-10 10:55:05,71000,71300,take_profit,0.4225
2026-06-10,281820,2026-06-10 10:53:02,2026-06-10 10:55:06,67500,67800,take_profit,0.4444
2026-06-10,000430,2026-06-10 10:41:01,2026-06-10 11:13:48,5730,5600,stop_loss,-2.2688
2026-06-10,192080,2026-06-10 11:13:48,2026-06-10 11:20:45,71100,71400,take_profit,0.4219
2026-06-10,028670,2026-06-10 10:56:58,2026-06-10 11:30:17,5040,5070,take_profit,0.5952
2026-06-10,161390,2026-06-10 10:35:15,2026-06-10 11:51:41,71600,70900,force_exit_last_trace,-0.9777
2026-06-10,088350,2026-06-10 10:41:03,2026-06-10 11:51:44,4885,4815,force_exit_last_trace,-1.433
2026-06-10,181710,2026-06-10 10:55:06,2026-06-10 11:51:39,40900,40600,force_exit_last_trace,-0.7335
