broker_order_id,ticker,side,quantity,price,filled_at,source,raw_json
0291475,003490,BUY,3,24600,2026-06-05T10:22:09.603474,position_recovery,"{""source"": ""position_recovery""}"
0296667,302440,BUY,1,40050,2026-06-05T10:26:18.646339,position_recovery,"{""source"": ""position_recovery""}"
0302218,323410,BUY,1,22350,2026-06-05T10:30:32.924803,position_recovery,"{""source"": ""position_recovery""}"
0309097,316140,BUY,1,30850,2026-06-05T10:34:44.681989,position_recovery,"{""source"": ""position_recovery""}"
0315664,097230,BUY,2,21500,2026-06-05T10:39:01.222714,position_recovery,"{""source"": ""position_recovery""}"
0328378,092200,BUY,3,9300,2026-06-05T10:47:05.876154,position_recovery,"{""source"": ""position_recovery""}"
0339656,085620,BUY,2,21450,2026-06-05T10:55:32.400398,position_recovery,"{""source"": ""position_recovery""}"
0346678,005850,BUY,1,68400,2026-06-05T11:00:00.450573,position_recovery,"{""source"": ""position_recovery""}"
0364039,092200,BUY,8,9243,2026-06-05T11:12:28.467143,position_recovery,"{""source"": ""position_recovery""}"
0369669,175330,BUY,3,25550,2026-06-05T11:16:26.533481,position_recovery,"{""source"": ""position_recovery""}"
0383618,302440,BUY,1,40250,2026-06-05T11:28:49.308574,position_recovery,"{""source"": ""position_recovery""}"
0404540,383220,BUY,1,73400,2026-06-05T11:48:55.349653,position_recovery,"{""source"": ""position_recovery""}"
0411244,092200,BUY,14,9270,2026-06-05T11:57:26.694298,position_recovery,"{""source"": ""position_recovery""}"
0417519,161390,BUY,2,67000,2026-06-05T12:05:18.714274,position_recovery,"{""source"": ""position_recovery""}"
0420242,009420,BUY,1,58200,2026-06-05T12:10:09.960759,position_recovery,"{""source"": ""position_recovery""}"
0423518,181710,BUY,1,49450,2026-06-05T12:14:54.163773,position_recovery,"{""source"": ""position_recovery""}"
0426400,009420,BUY,1,58300,2026-06-05T12:19:37.845320,position_recovery,"{""source"": ""position_recovery""}"
0432851,085620,BUY,2,20850,2026-06-05T12:29:02.617405,position_recovery,"{""source"": ""position_recovery""}"
0436514,181710,BUY,1,50000,2026-06-05T12:33:58.543214,position_recovery,"{""source"": ""position_recovery""}"
0439423,175330,BUY,1,25450,2026-06-05T12:38:56.444676,position_recovery,"{""source"": ""position_recovery""}"
0452017,175330,BUY,1,25525,2026-06-05T12:53:34.234899,position_recovery,"{""source"": ""position_recovery""}"
0457673,302440,BUY,1,40100,2026-06-05T12:58:34.587681,position_recovery,"{""source"": ""position_recovery""}"
0462124,030200,BUY,1,53900,2026-06-05T13:03:20.560851,position_recovery,"{""source"": ""position_recovery""}"
