session_date,ticker,entry_time,exit_time,entry_price,exit_price,exit_reason,pnl_percent
2026-06-10,064400,2026-06-10 09:34:59,2026-06-10 09:36:58,97300,97600,take_profit,0.3083
2026-06-10,161390,2026-06-10 09:38:33,2026-06-10 09:54:54,71700,72000,take_profit,0.4184
2026-06-10,000430,2026-06-10 09:54:55,2026-06-10 09:56:46,5850,5900,take_profit,0.8547
2026-06-10,081660,2026-06-10 09:31:39,2026-06-10 10:00:30,40200,40350,take_profit,0.3731
2026-06-10,092200,2026-06-10 09:56:46,2026-06-10 10:00:35,9790,9870,take_profit,0.8172
2026-06-10,181710,2026-06-10 10:00:32,2026-06-10 10:04:20,40350,40550,take_profit,0.4957
2026-06-10,004990,2026-06-10 09:31:38,2026-06-10 10:33:16,25700,25800,take_profit,0.3891
2026-06-10,489790,2026-06-10 10:33:22,2026-06-10 10:37:21,69200,69500,take_profit,0.4335
2026-06-10,000430,2026-06-10 10:00:35,2026-06-10 11:24:58,5860,5560,stop_loss,-5.1195
2026-06-10,009420,2026-06-10 11:26:48,2026-06-10 11:30:20,49600,49900,take_profit,0.6048
2026-06-10,005090,2026-06-10 09:31:42,2026-06-10 11:51:37,52800,51700,force_exit_last_trace,-2.0833
2026-06-10,028670,2026-06-10 09:33:28,2026-06-10 11:51:38,5110,5080,force_exit_last_trace,-0.5871
2026-06-10,092200,2026-06-10 10:06:16,2026-06-10 11:51:43,9870,9570,force_exit_last_trace,-3.0395
2026-06-10,088350,2026-06-10 10:41:03,2026-06-10 11:51:44,4885,4815,force_exit_last_trace,-1.433
2026-06-10,175330,2026-06-10 11:30:23,2026-06-10 11:51:44,25500,25450,force_exit_last_trace,-0.1961
2026-06-11,120110,2026-06-11 09:32:14,2026-06-11 09:35:59,68400,68800,take_profit,0.5848
2026-06-11,000430,2026-06-11 09:32:19,2026-06-11 09:48:35,5490,5140,stop_loss,-6.3752
2026-06-11,009420,2026-06-11 09:49:08,2026-06-11 09:53:43,49900,50200,take_profit,0.6012
2026-06-11,005090,2026-06-11 09:36:01,2026-06-11 09:57:10,49850,50600,take_profit,1.5045
2026-06-11,279570,2026-06-11 09:33:35,2026-06-11 10:00:53,5800,5830,take_profit,0.5172
2026-06-11,016380,2026-06-11 09:57:10,2026-06-11 10:03:03,5560,5580,take_profit,0.3597
2026-06-11,181710,2026-06-11 09:53:45,2026-06-11 10:05:25,39350,39750,take_profit,1.0165
2026-06-11,016380,2026-06-11 10:05:27,2026-06-11 10:08:09,5570,5590,take_profit,0.3591
2026-06-11,085620,2026-06-11 09:32:12,2026-06-11 10:08:30,20750,20950,take_profit,0.9639
2026-06-11,000370,2026-06-11 10:08:33,2026-06-11 10:11:15,6120,6160,take_profit,0.6536
2026-06-11,016380,2026-06-11 10:13:24,2026-06-11 10:25:28,5600,5630,take_profit,0.5357
2026-06-11,092200,2026-06-11 10:03:04,2026-06-11 10:48:34,9230,9320,take_profit,0.9751
2026-06-11,000430,2026-06-11 10:25:29,2026-06-11 11:26:34,5070,4815,stop_loss,-5.0296
2026-06-11,217590,2026-06-11 10:48:34,2026-06-11 11:40:44,24950,23550,stop_loss,-5.6112
