session_date,ticker,name,prev_close_price,market_cap,trading_value,trend_ok,source
2026-06-25,005930,삼성전자,356000,2081275184448000,1811301839750,1,universe_startup
2026-06-25,000660,SK하이닉스,2829000,2016234990585000,1845429309500,1,universe_startup
2026-06-25,402340,SK스퀘어,1946000,256791019156000,357853987000,1,universe_startup
2026-06-25,005935,삼성전자우,228500,183341819885500,210309363750,1,universe_startup
2026-06-25,009150,삼성전기,2010000,150134328960000,218413808000,1,universe_startup
2026-06-25,005380,현대차,515000,105450249490000,81792170000,1,universe_startup
2026-06-25,032830,삼성생명,455000,91000000000000,39677434000,1,universe_startup
2026-06-25,373220,LG에너지솔루션,369000,86346000000000,11415495500,1,universe_startup
2026-06-25,028260,삼성물산,545000,88381331645000,129321035500,1,universe_startup
2026-06-25,207940,삼성바이오로직스,1398000,64714749498000,5526888500,1,universe_startup
2026-06-25,329180,HD현대중공업,599000,62871773775000,10882087500,1,universe_startup
2026-06-25,034020,두산에너빌리티,90900,58227008171400,34322011250,1,universe_startup
2026-06-25,012450,한화에어로스페이스,1087000,56049416887000,24565173000,1,universe_startup
2026-06-25,000270,기아,142800,55750976114400,17177597500,1,universe_startup
2026-06-25,105560,KB금융,154400,54763786129600,16051854100,1,universe_startup
2026-06-25,034730,SK,822000,59597221866000,92617253000,1,universe_startup
2026-06-25,012330,현대모비스,519000,47090210577000,23800122000,1,universe_startup
2026-06-25,055550,신한지주,96900,45994007580900,5840872000,1,universe_startup
2026-06-25,006400,삼성SDI,493000,39728666290000,24564125500,1,universe_startup
2026-06-25,068270,셀트리온,177900,39428575455600,11422729050,1,universe_startup
2026-06-25,267260,HD현대일렉트릭,979000,35290145165000,15539823000,1,universe_startup
2026-06-25,010120,LS ELECTRIC,229500,34425000000000,20988349750,1,universe_startup
2026-06-25,066570,LG전자,205000,33391350790000,40188534000,1,universe_startup
2026-06-25,042660,한화오션,111000,34011886734000,17599578100,1,universe_startup
2026-06-25,086790,하나금융지주,117000,32101026516000,5594637750,1,universe_startup
2026-06-25,035420,NAVER,203000,31848196604000,25052857500,1,universe_startup
2026-06-25,298040,효성중공업,3446000,32132392408000,22764547500,1,universe_startup
2026-06-25,000810,삼성화재,655000,29244094815000,5124289000,1,universe_startup
2026-06-25,005490,POSCO홀딩스,330000,26149703910000,12613317000,1,universe_startup
2026-06-25,009540,HD한국조선해양,376000,26610691616000,3563469000,1,universe_startup
2026-06-25,042700,한미반도체,281500,26830384300000,55555326000,1,universe_startup
2026-06-25,000150,두산,1622000,26266400370000,9587226000,1,universe_startup
2026-06-25,015760,한국전력,38600,24779813372200,10920864150,1,universe_startup
2026-06-25,006800,미래에셋증권,43000,24061375840000,16063558000,1,universe_startup
2026-06-25,010130,고려아연,1098000,22918519962000,26871473500,1,universe_startup
2026-06-25,011070,LG이노텍,992000,23477770144000,41671959500,1,universe_startup
2026-06-25,010140,삼성중공업,24700,21736000000000,10765811275,1,universe_startup
2026-06-25,316140,우리금융지주,29750,21838770520000,4332816900,1,universe_startup
2026-06-25,064350,현대로템,194000,21173604842000,6638251450,1,universe_startup
2026-06-25,051910,LG화학,302000,21318887586000,5738799500,1,universe_startup
