trade_date,filled_at,broker_order_id,ticker,side,quantity,price,amount,estimated_fee,estimated_tax,estimated_total_cost,source,cash,account_value,adjusted_account_value,adjusted_pnl,loss_percent,kospi_change_percent,cum_buy_quantity,cum_buy_amount,avg_buy_price,cum_sell_quantity,cum_sell_amount,realized_pnl_before_costs,estimated_net_realized_pnl,realized_return_percent_before_costs,estimated_net_realized_return_percent,position_status
2026-06-10,2026-06-10T09:31:32,BUY-2026-06-10-005940-20260610T093132,005940,BUY,6,30650,183900,27.585,0.0,27.585,backtest_replay,,,,,,,6,183900,30650.0,0,0,,,,,OPEN
2026-06-10,2026-06-10T09:31:35,BUY-2026-06-10-069960-20260610T093135,069960,BUY,1,165200,165200,24.78,0.0,24.78,backtest_replay,,,,,,,1,165200,165200.0,0,0,,,,,OPEN
2026-06-10,2026-06-10T09:31:36,BUY-2026-06-10-085620-20260610T093136,085620,BUY,9,21800,196200,29.43,0.0,29.43,backtest_replay,,,,,,,9,196200,21800.0,0,0,,,,,OPEN
2026-06-10,2026-06-10T09:36:57,BUY-2026-06-10-181710-20260610T093657,181710,BUY,4,41150,164600,24.69,0.0,24.69,backtest_replay,,,,,,,4,164600,41150.0,0,0,,,,,OPEN
2026-06-10,2026-06-10T09:36:57,SELL-2026-06-10-085620-20260610T093657,085620,SELL,9,21950,197550,29.6325,355.59,385.22249999999997,backtest_replay,,,,,,,9,196200,21800.0,9,197550,1350.0,935.3475,0.6881,0.4767,CLOSED
2026-06-10,2026-06-10T09:42:08,BUY-2026-06-10-085620-20260610T094208,085620,BUY,9,21600,194400,29.16,0.0,29.16,backtest_replay,,,,,,,18,390600,21700.0,9,197550,2250.0,1806.1875,1.1521,0.9248,OPEN
2026-06-10,2026-06-10T09:42:08,SELL-2026-06-10-069960-20260610T094208,069960,SELL,1,166200,166200,24.93,299.16,324.09000000000003,backtest_replay,,,,,,,1,165200,165200.0,1,166200,1000.0,651.13,0.6053,0.3941,CLOSED
2026-06-10,2026-06-10T09:49:11,BUY-2026-06-10-036460-20260610T094911,036460,BUY,5,34150,170750,25.6125,0.0,25.6125,backtest_replay,,,,,,,5,170750,34150.0,0,0,,,,,OPEN
2026-06-10,2026-06-10T09:49:11,SELL-2026-06-10-085620-20260610T094911,085620,SELL,9,21700,195300,29.295,351.54,380.83500000000004,backtest_replay,,,,,,,18,390600,21700.0,18,392850,2250.0,1425.3525,0.5760,0.3649,CLOSED
2026-06-10,2026-06-10T09:51:08,BUY-2026-06-10-008770-20260610T095108,008770,BUY,3,53700,161100,24.165,0.0,24.165,backtest_replay,,,,,,,3,161100,53700.0,0,0,,,,,OPEN
2026-06-10,2026-06-10T09:51:08,SELL-2026-06-10-181710-20260610T095108,181710,SELL,4,40350,161400,24.21,290.52,314.72999999999996,backtest_replay,,,,,,,4,164600,41150.0,4,161400,-3200.0,-3539.42,-1.9441,-2.1503,CLOSED
2026-06-10,2026-06-10T09:52:59,BUY-2026-06-10-462870-20260610T095259,462870,BUY,6,30650,183900,27.585,0.0,27.585,backtest_replay,,,,,,,6,183900,30650.0,0,0,,,,,OPEN
2026-06-10,2026-06-10T09:52:59,SELL-2026-06-10-008770-20260610T095259,008770,SELL,3,53900,161700,24.255,291.06,315.315,backtest_replay,,,,,,,3,161100,53700.0,3,161700,600.0,260.52,0.3724,0.1617,CLOSED
2026-06-10,2026-06-10T09:54:52,BUY-2026-06-10-181710-20260610T095452,181710,BUY,4,40150,160600,24.09,0.0,24.09,backtest_replay,,,,,,,8,325200,40650.0,4,161400,-1200.0,-1563.51,-0.7380,-0.9616,OPEN
2026-06-10,2026-06-10T09:54:52,SELL-2026-06-10-036460-20260610T095452,036460,SELL,5,34250,171250,25.6875,308.25,333.9375,backtest_replay,,,,,,,5,170750,34150.0,5,171250,500.0,140.45,0.2928,0.0823,CLOSED
2026-06-10,2026-06-10T10:00:31,SELL-2026-06-10-462870-20260610T100031,462870,SELL,6,31100,186600,27.99,335.88,363.87,backtest_replay,,,,,,,6,183900,30650.0,6,186600,2700.0,2308.545,1.4682,1.2553,CLOSED
2026-06-10,2026-06-10T10:00:32,SELL-2026-06-10-181710-20260610T100032,181710,SELL,4,40350,161400,24.21,290.52,314.72999999999996,backtest_replay,,,,,,,8,325200,40650.0,8,322800,-2400.0,-3078.24,-0.7380,-0.9466,CLOSED
2026-06-10,2026-06-10T10:00:34,BUY-2026-06-10-005090-20260610T100034,005090,BUY,3,51400,154200,23.13,0.0,23.13,backtest_replay,,,,,,,3,154200,51400.0,0,0,,,,,OPEN
2026-06-10,2026-06-10T10:00:35,BUY-2026-06-10-000430-20260610T100035,000430,BUY,34,5860,199240,29.886,0.0,29.886,backtest_replay,,,,,,,34,199240,5860.0,0,0,,,,,OPEN
2026-06-10,2026-06-10T10:02:22,SELL-2026-06-10-005090-20260610T100222,005090,SELL,3,51800,155400,23.31,279.72,303.03000000000003,backtest_replay,,,,,,,3,154200,51400.0,3,155400,1200.0,873.84,0.7782,0.5667,CLOSED
2026-06-10,2026-06-10T10:02:23,BUY-2026-06-10-181710-20260610T100223,181710,BUY,4,40350,161400,24.21,0.0,24.21,backtest_replay,,,,,,,12,486600,40550.0,8,322800,-1600.0,-2302.45,-0.4932,-0.7098,OPEN
2026-06-10,2026-06-10T10:04:11,SELL-2026-06-10-005940-20260610T100411,005940,SELL,6,30850,185100,27.765,333.18,360.945,backtest_replay,,,,,,,6,183900,30650.0,6,185100,1200.0,811.47,0.6525,0.4413,CLOSED
2026-06-10,2026-06-10T10:04:12,BUY-2026-06-10-161390-20260610T100412,161390,BUY,2,72000,144000,21.6,0.0,21.6,backtest_replay,,,,,,,2,144000,72000.0,0,0,,,,,OPEN
2026-06-10,2026-06-10T10:04:20,SELL-2026-06-10-181710-20260610T100420,181710,SELL,4,40550,162200,24.33,291.96,316.28999999999996,backtest_replay,,,,,,,12,486600,40550.0,12,485000,-1600.0,-2618.74,-0.3288,-0.5382,CLOSED
2026-06-10,2026-06-10T10:04:23,SELL-2026-06-10-000430-20260610T100423,000430,SELL,34,5750,195500,29.325,351.9,381.22499999999997,backtest_replay,,,,,,,34,199240,5860.0,34,195500,-3740.0,-4151.111,-1.8771,-2.0835,CLOSED
2026-06-10,2026-06-10T10:06:12,BUY-2026-06-10-066575-20260610T100612,066575,BUY,2,78100,156200,23.43,0.0,23.43,backtest_replay,,,,,,,2,156200,78100.0,0,0,,,,,OPEN
2026-06-10,2026-06-10T10:06:13,BUY-2026-06-10-383220-20260610T100613,383220,BUY,2,75500,151000,22.65,0.0,22.65,backtest_replay,,,,,,,2,151000,75500.0,0,0,,,,,OPEN
2026-06-10,2026-06-10T10:10:18,SELL-2026-06-10-066575-20260610T101018,066575,SELL,2,78400,156800,23.52,282.24,305.76,backtest_replay,,,,,,,2,156200,78100.0,2,156800,600.0,270.81,0.3841,0.1734,CLOSED
2026-06-10,2026-06-10T10:10:19,BUY-2026-06-10-009420-20260610T101019,009420,BUY,3,50300,150900,22.635,0.0,22.635,backtest_replay,,,,,,,3,150900,50300.0,0,0,,,,,OPEN
2026-06-10,2026-06-10T10:12:13,BUY-2026-06-10-028670-20260610T101213,028670,BUY,39,5050,196950,29.5425,0.0,29.5425,backtest_replay,,,,,,,39,196950,5050.0,0,0,,,,,OPEN
