session_date,starting_capital_krw,total_profit_krw,total_fee_krw,total_tax_krw,total_buy_amount_krw,total_sell_amount_krw,total_return_percent,total_return_percent_on_starting_capital,traded_tickers
2026-06-10,601267,-11801,1031,6180,3437940,3433350,-0.3433,-1.9627,"085620,069960,181710,036460,192080,281820,005090,005940,000430,066575,009420,092200,028670,161390"
2026-06-11,552046,-14150,725,4340,2420140,2411055,-0.5847,-2.5632,"180640,085620,323410,009420,279570,181710,499790,000370,005090,000430,012750"
2026-06-12,950861,2019,982,5899,3268600,3277500,0.0618,0.2123,"443060,042700,047040,047050,014830,078930,009970,020150,499790,030200,192080"
2026-06-15,915582,-11240,1556,9334,5186100,5185750,-0.2167,-1.2276,"036570,103590,005090,352820,001430,192650,484870,010060,020150,066570,090460,001510,051600"
2026-06-16,879149,1514,847,5089,2819550,2827000,0.0537,0.1722,"036570,336260,022100,036460,081660,161890,452260,383220,097950,066570,005387"
