session_date,ticker,entry_time,exit_time,quantity,entry_price,exit_price,buy_amount_krw,sell_amount_krw,exit_reason,pnl_percent
2026-06-16,004990,2026-06-16 09:31:35,2026-06-16 10:34:47,10,27100,26550,271000,265500,stop_loss,-2.0295
2026-06-16,000210,2026-06-16 10:34:59,2026-06-16 11:05:55,5,54400,54800,272000,274000,take_profit,0.7353
2026-06-16,302440,2026-06-16 09:31:33,2026-06-16 12:16:29,7,39950,40200,279650,281400,take_profit,0.6258
2026-06-16,022100,2026-06-16 12:19:37,2026-06-16 12:22:45,10,28150,28250,281500,282500,take_profit,0.3552
2026-06-16,484870,2026-06-16 11:05:55,2026-06-16 12:30:23,3,88600,89700,265800,269100,take_profit,1.2415
2026-06-16,081660,2026-06-16 12:22:48,2026-06-16 12:51:12,6,44700,43550,268200,261300,stop_loss,-2.5727
2026-06-16,020150,2026-06-16 09:31:34,2026-06-16 12:55:38,5,55900,54700,279500,273500,stop_loss,-2.1467
2026-06-16,001800,2026-06-16 12:51:15,2026-06-16 13:02:31,11,26400,26550,290400,292050,take_profit,0.5682
2026-06-16,033240,2026-06-16 13:02:33,2026-06-16 13:34:37,8,35600,35850,284800,286800,take_profit,0.7022
2026-06-16,079900,2026-06-16 13:34:38,2026-06-16 13:36:59,5,58300,58500,291500,292500,take_profit,0.3431
2026-06-16,033240,2026-06-16 13:37:01,2026-06-16 13:46:11,8,35800,36000,286400,288000,take_profit,0.5587
2026-06-16,016380,2026-06-16 12:30:24,2026-06-16 13:52:02,47,6110,6130,287170,288110,take_profit,0.3273
2026-06-16,000210,2026-06-16 13:54:01,2026-06-16 13:57:32,5,54600,54800,273000,274000,take_profit,0.3663
2026-06-16,020150,2026-06-16 13:57:33,2026-06-16 14:01:04,5,54900,55200,274500,276000,take_profit,0.5464
2026-06-16,484870,2026-06-16 13:05:49,2026-06-16 14:32:04,3,88600,89600,265800,268800,take_profit,1.1287
2026-06-16,035420,2026-06-16 13:46:13,2026-06-16 06:00:19,1,242000,241000,242000,241000,force_exit_last_trace,-0.4132
