session_date,ticker,entry_time,exit_time,entry_price,exit_price,exit_reason,pnl_percent
2026-06-12,192080,2026-06-12 09:43:22,2026-06-12 10:23:01,72900,71600,stop_loss,-1.7833
2026-06-12,014820,2026-06-12 10:23:01,2026-06-12 10:35:37,22000,22100,take_profit,0.4545
2026-06-12,192080,2026-06-12 10:35:37,2026-06-12 10:49:05,72100,72400,take_profit,0.4161
2026-06-12,298050,2026-06-12 10:03:36,2026-06-12 10:50:31,202500,203500,take_profit,0.4938
2026-06-12,062040,2026-06-12 10:06:57,2026-06-12 11:18:40,226500,229000,take_profit,1.1038
2026-06-12,018670,2026-06-12 10:50:35,2026-06-12 11:28:15,224500,225500,take_profit,0.4454
2026-06-12,195870,2026-06-12 11:28:19,2026-06-12 11:33:14,79000,79600,take_profit,0.7595
2026-06-12,009970,2026-06-12 11:18:44,2026-06-12 11:39:46,188400,190400,take_profit,1.0616
2026-06-12,014820,2026-06-12 11:33:19,2026-06-12 11:55:26,22050,22150,take_profit,0.4535
2026-06-12,001800,2026-06-12 10:50:32,2026-06-12 12:13:04,26750,26300,stop_loss,-1.6822
2026-06-12,181710,2026-06-12 11:44:04,2026-06-12 12:31:47,40400,40600,take_profit,0.495
2026-06-12,014830,2026-06-12 11:55:27,2026-06-12 13:50:24,70900,69800,stop_loss,-1.5515
2026-06-12,499790,2026-06-12 12:13:08,2026-06-12 13:50:30,49650,48800,stop_loss,-1.712
2026-06-12,014820,2026-06-12 12:33:25,2026-06-12 13:55:27,22050,22200,take_profit,0.6803
2026-06-15,005090,2026-06-15 09:34:44,2026-06-15 09:46:29,55800,54800,stop_loss,-1.7921
2026-06-15,001120,2026-06-15 09:34:38,2026-06-15 09:48:42,40000,40200,take_profit,0.5
2026-06-15,005090,2026-06-15 09:48:42,2026-06-15 09:53:21,54700,55200,take_profit,0.9141
2026-06-15,005090,2026-06-15 09:55:20,2026-06-15 10:27:59,54900,54000,stop_loss,-1.6393
2026-06-15,352820,2026-06-15 09:52:51,2026-06-15 10:40:58,222500,219000,stop_loss,-1.573
2026-06-15,005090,2026-06-15 10:30:06,2026-06-15 10:57:54,54100,53200,stop_loss,-1.6636
2026-06-15,005090,2026-06-15 10:59:19,2026-06-15 11:20:03,53200,53600,take_profit,0.7519
2026-06-15,120110,2026-06-15 09:42:34,2026-06-15 11:46:24,75100,73900,stop_loss,-1.5979
2026-06-15,005090,2026-06-15 11:51:03,2026-06-15 12:33:10,53800,54000,take_profit,0.3717
2026-06-15,352820,2026-06-15 10:43:12,2026-06-15 12:58:31,219000,219000,force_exit_last_trace,0.0
2026-06-15,181710,2026-06-15 11:20:08,2026-06-15 12:58:32,39350,39150,force_exit_last_trace,-0.5083
2026-06-15,001120,2026-06-15 12:53:25,2026-06-15 12:58:27,41000,40950,force_exit_last_trace,-0.122
