session_date,starting_capital_krw,total_profit_krw,total_fee_krw,total_tax_krw,total_buy_amount_krw,total_sell_amount_krw,total_return_percent,total_return_percent_on_starting_capital,traded_tickers
2026-06-10,601267,88,159,953,528200,529400,0.0167,0.0146,"181710,028670"
2026-06-11,552046,6211,247,1492,820850,828800,0.7567,1.1251,"005090,000370,181710"
2026-06-12,950861,1786,66,398,219000,221250,0.8155,0.1878,285130
2026-06-15,915582,-2394,114,680,379500,377900,-0.6308,-0.2615,"012750,352820"
2026-06-16,879149,-352,50,302,167700,167700,-0.2099,-0.0400,020150
2026-06-17,2123690,-5799,143,856,480400,475600,-1.2071,-0.2731,"111770,020150,012750"
