session_date,starting_capital_krw,total_profit_krw,total_fee_krw,total_tax_krw,total_buy_amount_krw,total_sell_amount_krw,total_return_percent,total_return_percent_on_starting_capital,traded_tickers
2026-06-10,601267,-16145,1874,11241,6248110,6245080,-0.2584,-2.6852,"005090,004990,028670,181710,008770,085620,036460,081660,462870,000430,161390,066575,069960,383220,192080,064400,078930,092200,326030,281820,175330"
2026-06-11,552046,-14553,4187,25136,13949495,13964265,-0.1043,-2.6362,"180640,085620,323410,279570,001450,012750,120110,181710,000430,005090,092200,016380,475150,069960,036460,217590,499790,003160,010690,161390,066575,281820"
2026-06-12,950861,-17623,3368,20214,11224290,11230250,-0.1570,-1.8534,"014680,375500,042700,028050,047050,161390,326030,014830,030200,285130,064400,298050,078930,010120,017800,450080,120110,018670,009970,014820,001800,081660,001430,195870,111770,181710,020150,017900,499790"
2026-06-15,915582,-26044,4032,24192,13437805,13439985,-0.1938,-2.8445,"103590,001430,066570,018260,336260,020150,006360,004990,229640,005090,001120,352820,192650,499790,085620,012750,092200,009420,489790,484870,010060,010820,051600,003540,001510,181710,381970"
2026-06-16,879149,-17481,2444,14662,8146030,8145655,-0.2146,-1.9884,"108320,020150,004990,302440,000430,081660,003720,484870,051600,272450,015860,001250,036460,000500,097950,383220,001450,036570,112610,452260,178920,005180,003540"
