session_date,starting_capital_krw,total_profit_krw,total_fee_krw,total_tax_krw,total_buy_amount_krw,total_sell_amount_krw,total_return_percent,total_return_percent_on_starting_capital,traded_tickers
2026-06-16,879149,-7269,1137,6822,3789320,3790010,-0.1918,-0.8268,"020150,004990,001800,000210,302440,022100,484870,081660,016380,383220,051600"
