session_date,starting_capital_krw,total_profit_krw,total_fee_krw,total_tax_krw,total_buy_amount_krw,total_sell_amount_krw,total_return_percent,total_return_percent_on_starting_capital,traded_tickers
2026-06-16,879149,-7933,762,4570,2541700,2539100,-0.3121,-0.9023,"036570,336260,022100,036460,081660,093370,066570,005387,192820"
2026-06-17,2123690,-29285,1953,11702,6516910,6501280,-0.4494,-1.3790,"161390,028260,329180,017960,012330,005380,004800,092200,001120,192650"
