session_date,ticker,entry_time,exit_time,quantity,entry_price,exit_price,buy_amount_krw,sell_amount_krw,exit_reason,pnl_percent
2026-06-16,036570,2026-06-16 09:31:26,2026-06-16 09:53:55,1,263500,264000,263500,264000,take_profit,0.1898
2026-06-16,336260,2026-06-16 09:53:57,2026-06-16 09:57:33,3,77700,78000,233100,234000,take_profit,0.3861
2026-06-16,022100,2026-06-16 09:57:34,2026-06-16 10:03:55,10,28200,28300,282000,283000,take_profit,0.3546
2026-06-16,036460,2026-06-16 10:03:56,2026-06-16 10:05:03,8,36300,36500,290400,292000,take_profit,0.551
2026-06-16,081660,2026-06-16 10:05:03,2026-06-16 10:27:08,6,43200,42650,259200,255900,stop_loss,-1.2731
2026-06-16,093370,2026-06-16 10:27:08,2026-06-16 10:50:44,14,20200,20250,282800,283500,take_profit,0.2475
2026-06-16,081660,2026-06-16 10:50:44,2026-06-16 10:57:31,6,44750,45000,268500,270000,take_profit,0.5587
2026-06-16,066570,2026-06-16 09:31:09,2026-06-16 13:51:17,1,238500,236000,238500,236000,force_exit_last_trace,-1.0482
2026-06-16,005387,2026-06-16 09:31:20,2026-06-16 13:51:28,1,255000,253500,255000,253500,force_exit_last_trace,-0.5882
2026-06-16,192820,2026-06-16 10:57:34,2026-06-16 13:51:49,1,168700,167200,168700,167200,force_exit_last_trace,-0.8892
2026-06-17,028260,2026-06-17 09:13:37,2026-06-17 09:27:18,1,481000,475500,481000,475500,stop_loss,-1.1435
2026-06-17,329180,2026-06-17 09:27:18,2026-06-17 09:36:27,1,704000,706000,704000,706000,take_profit,0.2841
2026-06-17,017960,2026-06-17 09:36:27,2026-06-17 09:50:03,20,34700,34850,694000,697000,take_profit,0.4323
2026-06-17,012330,2026-06-17 09:13:38,2026-06-17 10:22:44,1,637000,640000,637000,640000,take_profit,0.471
2026-06-17,005380,2026-06-17 09:13:36,2026-06-17 10:22:45,1,621000,623000,621000,623000,take_profit,0.3221
2026-06-17,004800,2026-06-17 10:22:46,2026-06-17 11:00:08,3,200500,202000,601500,606000,take_profit,0.7481
2026-06-17,092200,2026-06-17 11:00:09,2026-06-17 11:06:21,90,7830,7860,704700,707400,take_profit,0.3831
2026-06-17,001120,2026-06-17 09:50:04,2026-06-17 12:06:18,17,40250,39700,684250,674900,stop_loss,-1.3665
2026-06-17,192650,2026-06-17 11:06:22,2026-06-17 13:34:29,118,5970,5860,704460,691480,stop_loss,-1.8425
2026-06-17,161390,2026-06-17 10:22:44,2026-06-17 06:01:21,10,68500,68000,685000,680000,force_exit_last_trace,-0.7299
