session_date,starting_capital_krw,total_profit_krw,total_fee_krw,total_tax_krw,total_buy_amount_krw,total_sell_amount_krw,total_return_percent,total_return_percent_on_starting_capital,traded_tickers
2026-06-10,601267,-5949,493,2956,1644525,1642025,-0.3617,-0.9894,"081660,181710,000430,004990,005090,028670,088350"
2026-06-11,552046,-16334,239,1420,803750,789075,-2.0322,-2.9588,"279570,120110,012750,000430,323410"
2026-06-12,950861,-5001,1214,7287,4044900,4048400,-0.1236,-0.5259,"042700,047050,081660,001800,285130,014680,010120,018670,192080,499790,014820,025540"
2026-06-15,915582,-6523,758,4545,2526430,2525210,-0.2582,-0.7124,"103590,001430,192650,006360,001510,009420,005090,120110,352820"
2026-06-16,879149,-3490,249,1491,830150,828400,-0.4204,-0.3970,"302440,004990,020150"
2026-06-17,2123690,-1764,2464,14799,8206400,8221900,-0.0215,-0.0831,"035420,007070,012330,005380,195870,000210,004800,003490,005387,010060,001800,005850,000240"
