session_date,starting_capital_krw,total_profit_krw,total_fee_krw,total_tax_krw,total_buy_amount_krw,total_sell_amount_krw,total_return_percent,total_return_percent_on_starting_capital,traded_tickers
2026-06-10,601267,-5332,1291,7747,4300070,4303775,-0.1240,-0.8868,"005090,028670,181710,008770,009420,281820,192080,000430,069960,004990,195870"
2026-06-11,552046,-14334,1594,9560,5314480,5311300,-0.2697,-2.5965,"000430,120110,005090,499790,181710,000370,092200,217590,003160"
2026-06-12,950861,-13475,1754,10521,5846350,5845150,-0.2305,-1.4171,"014680,285130,195870,298050,001800,062040,192080,014820,078930,009970,018670,499790"
2026-06-15,915582,-28887,1602,9595,5348330,5330640,-0.5401,-3.1550,"005090,092200,012750,020150,009420,499790,217590,090460,010820,120110,181710,085620"
2026-06-16,879149,12235,1915,11510,6368940,6394600,0.1921,1.3917,"020150,302440,006110,081660,499790,120110,003720,000500,051600,079900,005090,484870,012750,285130,000210,108320,178920,097950"
