trade_date,filled_at,broker_order_id,ticker,side,quantity,price,amount,estimated_fee,estimated_tax,estimated_total_cost,source,cash,account_value,adjusted_account_value,adjusted_pnl,loss_percent,kospi_change_percent,cum_buy_quantity,cum_buy_amount,avg_buy_price,cum_sell_quantity,cum_sell_amount,realized_pnl_before_costs,estimated_net_realized_pnl,realized_return_percent_before_costs,estimated_net_realized_return_percent,position_status
2026-06-16,2026-06-16T06:00:11,SELL-2026-06-16-022100-20260616T060011,022100,SELL,10,28100,281000,42.15,505.8,547.95,backtest_replay,,,,,,,0,0,,10,281000,,,,,OPEN
2026-06-16,2026-06-16T09:31:33,BUY-2026-06-16-302440-20260616T093133,302440,BUY,7,39950,279650,41.9475,0.0,41.9475,backtest_replay,,,,,,,7,279650,39950.0,0,0,,,,,OPEN
2026-06-16,2026-06-16T09:31:34,BUY-2026-06-16-020150-20260616T093134,020150,BUY,5,55900,279500,41.925,0.0,41.925,backtest_replay,,,,,,,5,279500,55900.0,0,0,,,,,OPEN
2026-06-16,2026-06-16T09:31:35,BUY-2026-06-16-004990-20260616T093135,004990,BUY,10,27100,271000,40.65,0.0,40.65,backtest_replay,,,,,,,10,271000,27100.0,0,0,,,,,OPEN
2026-06-16,2026-06-16T09:43:41,SELL-2026-06-16-020150-20260616T094341,020150,SELL,5,55300,276500,41.475,497.7,539.175,backtest_replay,,,,,,,5,279500,55900.0,5,276500,-3000.0,-3581.1,-1.0733,-1.2813,CLOSED
2026-06-16,2026-06-16T09:43:44,BUY-2026-06-16-051600-20260616T094344,051600,BUY,5,54000,270000,40.5,0.0,40.5,backtest_replay,,,,,,,5,270000,54000.0,0,0,,,,,OPEN
2026-06-16,2026-06-16T10:02:20,SELL-2026-06-16-004990-20260616T100220,004990,SELL,10,26800,268000,40.2,482.4,522.6,backtest_replay,,,,,,,10,271000,27100.0,10,268000,-3000.0,-3563.25,-1.1070,-1.3149,CLOSED
2026-06-16,2026-06-16T10:02:22,BUY-2026-06-16-081660-20260616T100222,081660,BUY,6,42900,257400,38.61,0.0,38.61,backtest_replay,,,,,,,6,257400,42900.0,0,0,,,,,OPEN
2026-06-16,2026-06-16T10:03:55,SELL-2026-06-16-081660-20260616T100355,081660,SELL,6,43200,259200,38.88,466.56,505.44,backtest_replay,,,,,,,6,257400,42900.0,6,259200,1800.0,1255.95,0.6993,0.4879,CLOSED
2026-06-16,2026-06-16T10:05:01,BUY-2026-06-16-004990-20260616T100501,004990,BUY,10,26800,268000,40.2,0.0,40.2,backtest_replay,,,,,,,20,539000,26950.0,10,268000,-1500.0,-2103.45,-0.5566,-0.7805,OPEN
2026-06-16,2026-06-16T10:06:33,SELL-2026-06-16-051600-20260616T100633,051600,SELL,5,53300,266500,39.975,479.7,519.675,backtest_replay,,,,,,,5,270000,54000.0,5,266500,-3500.0,-4060.175,-1.2963,-1.5038,CLOSED
2026-06-16,2026-06-16T10:06:35,BUY-2026-06-16-005090-20260616T100635,005090,BUY,5,52100,260500,39.075,0.0,39.075,backtest_replay,,,,,,,5,260500,52100.0,0,0,,,,,OPEN
2026-06-16,2026-06-16T10:17:40,BUY-2026-06-16-484870-20260616T101740,484870,BUY,3,88800,266400,39.96,0.0,39.96,backtest_replay,,,,,,,3,266400,88800.0,0,0,,,,,OPEN
2026-06-16,2026-06-16T10:17:40,SELL-2026-06-16-005090-20260616T101740,005090,SELL,5,51400,257000,38.55,462.6,501.15000000000003,backtest_replay,,,,,,,5,260500,52100.0,5,257000,-3500.0,-4040.225,-1.3436,-1.5510,CLOSED
2026-06-16,2026-06-16T10:25:18,SELL-2026-06-16-484870-20260616T102518,484870,SELL,3,90400,271200,40.68,488.16,528.84,backtest_replay,,,,,,,3,266400,88800.0,3,271200,4800.0,4231.2,1.8018,1.5883,CLOSED
2026-06-16,2026-06-16T10:26:59,BUY-2026-06-16-022100-20260616T102659,022100,BUY,10,28150,281500,42.225,0.0,42.225,backtest_replay,,,,,,,10,281500,28150.0,10,281000,-500.0,-1090.175,-0.1776,-0.3873,CLOSED
2026-06-16,2026-06-16T10:48:49,BUY-2026-06-16-000210-20260616T104849,000210,BUY,5,54300,271500,40.725,0.0,40.725,backtest_replay,,,,,,,5,271500,54300.0,0,0,,,,,OPEN
2026-06-16,2026-06-16T10:48:49,SELL-2026-06-16-004990-20260616T104849,004990,SELL,10,26500,265000,39.75,477.0,516.75,backtest_replay,,,,,,,20,539000,26950.0,20,533000,-6000.0,-7120.2,-1.1132,-1.3210,CLOSED
2026-06-16,2026-06-16T10:50:39,BUY-2026-06-16-383220-20260616T105039,383220,BUY,3,81000,243000,36.45,0.0,36.45,backtest_replay,,,,,,,3,243000,81000.0,0,0,,,,,OPEN
2026-06-16,2026-06-16T10:50:39,SELL-2026-06-16-302440-20260616T105039,302440,SELL,7,39500,276500,41.475,497.7,539.175,backtest_replay,,,,,,,7,279650,39950.0,7,276500,-3150.0,-3731.1225,-1.1264,-1.3342,CLOSED
2026-06-16,2026-06-16T11:05:55,BUY-2026-06-16-484870-20260616T110555,484870,BUY,3,88600,265800,39.87,0.0,39.87,backtest_replay,,,,,,,6,532200,88700.0,3,271200,5100.0,4491.33,1.9166,1.6878,OPEN
2026-06-16,2026-06-16T11:05:55,SELL-2026-06-16-000210-20260616T110555,000210,SELL,5,54800,274000,41.1,493.2,534.3,backtest_replay,,,,,,,5,271500,54300.0,5,274000,2500.0,1924.975,0.9208,0.7090,CLOSED
