session_date,starting_capital_krw,total_profit_krw,total_fee_krw,total_tax_krw,total_buy_amount_krw,total_sell_amount_krw,total_return_percent,total_return_percent_on_starting_capital,traded_tickers
2026-06-10,601267,-5346,544,3262,1814040,1812500,-0.2947,-0.8891,"085620,004990,000430,181710,078930,064400,161390,009420,028670"
2026-06-11,552046,-15562,565,3378,1888160,1876540,-0.8242,-2.8190,"180640,120110,279570,092200,217590,161390,001450,475150,000430,005090,181710,323410"
2026-06-12,950861,-8873,932,5590,3108150,3105800,-0.2855,-0.9332,"443060,042700,047050,078930,062040,450080,028050,097950,009970,001800,030200"
2026-06-15,915582,-9746,465,2782,1551800,1545300,-0.6280,-1.0645,"103590,012750,020150,005090,352820,081660"
2026-06-16,879149,-8379,305,1824,1019650,1013400,-0.8218,-0.9531,"018670,302440,066570,051600"
2026-06-17,2123690,29265,2667,16048,8867310,8915290,0.3300,1.3780,"035420,007070,012330,005380,352820,005387,004800,003490,006360,030000,000430,161390,001800"
