session_date,starting_capital_krw,total_profit_krw,total_fee_krw,total_tax_krw,total_buy_amount_krw,total_sell_amount_krw,total_return_percent,total_return_percent_on_starting_capital,traded_tickers
2026-06-10,601267,-5949,493,2956,1644525,1642025,-0.3617,-0.9894,"081660,181710,000430,004990,005090,028670,088350"
2026-06-11,552046,-16334,239,1420,803750,789075,-2.0322,-2.9588,"279570,120110,012750,000430,323410"
2026-06-12,950861,11715,574,3461,1906850,1922600,0.6144,1.2320,"001800,081660,298050,285130,018670,499790,181710,192080"
2026-06-15,915582,-16720,754,4516,2520115,2508665,-0.6635,-1.8262,"103590,001430,192650,001120,006360,229640,001510,009420,005090,120110,217590,352820"
2026-06-16,879149,2196,407,2447,1354250,1359300,0.1622,0.2498,"499790,006110,285130,302440,484870,004990,020150"
2026-06-17,2123690,-34943,1478,8845,4938370,4913750,-0.7076,-1.6454,"047050,111770,011170,326030,336260,006360,028050,489790,005070,018880,450080,003540,004800,003490,005850,195870,085620,000240,012750,030000,029780,001430,000120,081660"
