session_date,starting_capital_krw,total_profit_krw,total_fee_krw,total_tax_krw,total_buy_amount_krw,total_sell_amount_krw,total_return_percent,total_return_percent_on_starting_capital,traded_tickers
2026-06-10,601267,-14647,931,5577,3106280,3098140,-0.4715,-2.4360,"005090,114090,081660,181710,066575,069960,161390,004990,000430,028670,078930,092200,281820"
2026-06-11,552046,40,1985,11925,6611020,6624970,0.0006,0.0072,"180640,323410,085620,009420,161390,005090,016380,181710,092200,217590,001450,012750,003160,475150,066575,000430,499790,279570"
2026-06-12,950861,5202,1421,8537,4727690,4742850,0.1100,0.5471,"042700,047050,017800,014680,028050,018670,195870,475150,009970,181710,064400,085620,017900,120110,001800,483650,499790"
2026-06-15,915582,-7441,1638,9833,5458630,5462660,-0.1363,-0.8127,"103590,001430,018260,066570,020150,006360,004990,229640,336260,499790,005090,090460,001510,452260,352820,181710,484870"
2026-06-16,879149,-1160,416,2495,1384250,1386000,-0.0838,-0.1319,"004990,020150,302440,005070,192080"
