session_date,starting_capital_krw,total_profit_krw,total_fee_krw,total_tax_krw,total_buy_amount_krw,total_sell_amount_krw,total_return_percent,total_return_percent_on_starting_capital,traded_tickers
2026-06-10,601267,-268,695,4173,2313820,2318420,-0.0116,-0.0446,"085620,069960,009420,005940,078930,181710,064400,175330,161390,028670,055550"
2026-06-11,552046,-28958,644,3844,2160060,2135590,-1.3406,-5.2456,"180640,120110,279570,016380,005090,000430,001450,010690,181710,323410,217590"
2026-06-12,950861,-26031,1007,6024,3365900,3346900,-0.7734,-2.7376,"443060,042700,047040,047050,078930,028050,000500,062040,499790,030200,025540,023530"
2026-06-15,915582,-2632,376,2256,1253100,1253100,-0.2100,-0.2875,"036570,028050,336260,005090,352820"
2026-06-16,879149,-11571,297,1774,995000,985500,-1.1629,-1.3162,"018670,066570,005387,051600"
2026-06-17,2123690,6229,2578,15493,8582800,8607100,0.0726,0.2933,"035420,007070,012330,005380,192650,336260,004800,047040,047050,085620,024110,001800"
