session_date,ticker,entry_time,exit_time,entry_price,exit_price,exit_reason,pnl_percent
2026-06-15,217590,2026-06-15 09:53:23,2026-06-15 10:19:21,20100,19890,stop_loss,-1.0448
2026-06-15,090460,2026-06-15 10:17:14,2026-06-15 10:25:52,26650,26850,take_profit,0.7505
2026-06-15,009420,2026-06-15 10:06:22,2026-06-15 10:28:00,51700,52200,take_profit,0.9671
2026-06-15,010820,2026-06-15 10:30:08,2026-06-15 10:36:39,7810,7860,take_profit,0.6402
2026-06-15,001430,2026-06-15 10:32:17,2026-06-15 10:38:49,46150,46300,take_profit,0.325
2026-06-15,010820,2026-06-15 10:40:56,2026-06-15 10:43:11,7830,7920,take_profit,1.1494
2026-06-15,192650,2026-06-15 10:38:49,2026-06-15 10:45:22,6230,6260,take_profit,0.4815
2026-06-15,005090,2026-06-15 10:10:39,2026-06-15 10:47:32,54300,53700,stop_loss,-1.105
2026-06-15,001120,2026-06-15 10:47:32,2026-06-15 10:53:48,41250,41450,take_profit,0.4848
2026-06-15,005090,2026-06-15 10:49:37,2026-06-15 10:57:54,53900,53200,stop_loss,-1.2987
2026-06-15,484870,2026-06-15 10:57:54,2026-06-15 11:04:02,91600,92500,take_profit,0.9825
2026-06-15,005090,2026-06-15 11:06:12,2026-06-15 11:20:03,53200,53600,take_profit,0.7519
2026-06-15,020150,2026-06-15 10:19:21,2026-06-15 11:20:05,54400,54800,take_profit,0.7353
2026-06-15,090460,2026-06-15 11:20:06,2026-06-15 11:24:36,26600,26700,take_profit,0.3759
2026-06-15,120110,2026-06-15 09:48:43,2026-06-15 11:46:24,74900,73900,stop_loss,-1.3351
2026-06-15,020150,2026-06-15 11:46:24,2026-06-15 11:53:23,55400,55700,take_profit,0.5415
2026-06-15,003540,2026-06-15 11:53:27,2026-06-15 12:00:32,29750,29900,take_profit,0.5042
2026-06-15,001510,2026-06-15 10:47:35,2026-06-15 12:02:50,3265,3275,take_profit,0.3063
2026-06-15,051600,2026-06-15 10:57:40,2026-06-15 12:02:53,54900,55100,take_profit,0.3643
2026-06-15,081660,2026-06-15 12:00:33,2026-06-15 12:21:20,44950,44150,stop_loss,-1.7798
2026-06-15,005090,2026-06-15 12:05:10,2026-06-15 12:21:31,53500,53800,take_profit,0.5607
2026-06-15,181710,2026-06-15 11:20:08,2026-06-15 12:25:37,39350,38950,stop_loss,-1.0165
2026-06-15,008770,2026-06-15 12:25:40,2026-06-15 12:33:18,56000,56200,take_profit,0.3571
2026-06-15,484870,2026-06-15 11:24:40,2026-06-15 12:40:54,91500,90400,stop_loss,-1.2022
2026-06-15,192650,2026-06-15 12:43:20,2026-06-15 13:10:44,6240,6170,stop_loss,-1.1218
2026-06-15,120110,2026-06-15 12:21:21,2026-06-15 13:23:13,73900,74200,take_profit,0.406
2026-06-15,381970,2026-06-15 12:21:33,2026-06-15 14:39:12,9280,9180,stop_loss,-1.0776
2026-06-15,081660,2026-06-15 12:33:18,2026-06-15 14:41:34,44350,43800,stop_loss,-1.2401
2026-06-15,003540,2026-06-15 12:05:16,2026-06-15 14:41:33,29800,29550,force_exit_last_trace,-0.8389
