session_date,starting_capital_krw,total_profit_krw,total_fee_krw,total_tax_krw,total_buy_amount_krw,total_sell_amount_krw,total_return_percent,total_return_percent_on_starting_capital,traded_tickers
2026-06-10,601267,-4883,1469,8819,4893870,4899275,-0.0998,-0.8121,"085620,069960,181710,008770,036460,462870,005090,005940,000430,066575,009420,383220,003160,064400,161390,192080,028670,088350,281820,175330"
2026-06-11,552046,-9795,2563,15386,8539830,8547985,-0.1147,-1.7743,"180640,085620,323410,120110,005090,016380,181710,499790,000370,475150,001450,012750,003160,000430,010690,217590,281820,092200,066575"
2026-06-12,950861,6712,1261,7577,4193950,4209500,0.1600,0.7059,"443060,042700,047040,047050,014830,078930,009970,020150,499790,030200,192080,085620,014820,025540"
2026-06-15,915582,-15096,1175,7041,3918705,3911825,-0.3852,-1.6488,"036570,103590,005090,006360,352820,499790,120110,020150,001510,090460"
2026-06-16,879149,8323,1625,9767,5406570,5426285,0.1539,0.9467,"108320,036570,336260,022100,036460,066570,035420,081660,010120,161890,112610,015760,383220,003670,097950,484870,000430,005387,016380"
