min_expected_return_percent,max_spread_percent,top_n_per_day,take_profit_percent,stop_loss_percent,top_ratio,sell_tick_offset,use_selected_signals,trades,wins,losses,win_rate_percent,avg_pnl_percent,total_pnl_percent
0.3,0.7,5,0.3,1.0,0.3,1,0,204,142,62,69.6078431372549,0.04867262541002939,9.929215583645995
0.3,0.7,5,0.3,1.5,0.3,1,0,166,118,48,71.08433734939759,0.00868685753446592,1.4420183507213429
0.3,0.7,5,0.3,3.0,0.3,1,0,78,56,22,71.7948717948718,-0.04963705406922032,-3.871690217399185
0.3,0.7,5,0.3,2.5,0.3,1,0,98,73,25,74.48979591836735,-0.044756144690285535,-4.386102179647983
0.3,0.7,5,0.3,2.0,0.3,1,0,126,91,35,72.22222222222221,-0.03802992437963369,-4.791770471833845
