session_date,starting_capital_krw,total_profit_krw,total_fee_krw,total_tax_krw,total_buy_amount_krw,total_sell_amount_krw,total_return_percent,total_return_percent_on_starting_capital,traded_tickers
2026-06-10,601267,-10882,403,2409,1346340,1338270,-0.8083,-1.8098,"005090,192080,004990,078930,181710,028670,000430"
2026-06-11,552046,-6669,536,3213,1787920,1785000,-0.3730,-1.2081,"120110,499790,000430,005090,181710,092200,000370"
2026-06-12,950861,12459,497,2995,1647800,1663750,0.7561,1.3103,"001800,003160,298050,009970,285130,192080,195870"
2026-06-15,915582,-18134,500,2984,1672640,1657990,-1.0842,-1.9806,"012750,009420,010820,005090,217590,020150,181710"
2026-06-16,879149,9048,407,2455,1352030,1363940,0.6692,1.0292,"006110,499790,285130,302440,484870,000430,020150"
2026-06-17,2123690,-5181,1651,9910,5499410,5505790,-0.0942,-0.2440,"111770,011170,450080,003000,001530,001120,010820,006360,229640,005070,009420,077970,000210,001430,004800,001800,000430,108320,003160,012750,000240,029780,192650"
