session_date,starting_capital_krw,total_profit_krw,total_fee_krw,total_tax_krw,total_buy_amount_krw,total_sell_amount_krw,total_return_percent,total_return_percent_on_starting_capital,traded_tickers
2026-06-10,601267,-4783,1123,6740,3741440,3744520,-0.1278,-0.7955,"085620,069960,036460,000430,092200,005940,181710,175330,005090,064400,192080,028670,009420,161390"
2026-06-11,552046,-14028,922,5526,3077600,3070020,-0.4558,-2.5411,"180640,323410,085620,279570,009420,000430,181710,005090,475150,092200,012750,499790,003160"
2026-06-12,950861,522,982,5897,3268600,3276000,0.0160,0.0549,"443060,042700,047040,047050,014830,078930,009970,020150,499790,192080,030200"
2026-06-15,915582,-9976,900,5396,3001625,2997945,-0.3324,-1.0896,"036570,103590,005090,009420,020150,066570,090460,001510,352820"
2026-06-16,879149,-1385,626,3759,2085400,2088400,-0.0664,-0.1575,"036570,336260,022100,036460,081660,161890,066570,005387"
