broker_order_id,ticker,side,quantity,price,filled_at,source,raw_json
0116403,005850,BUY,5,55600,2026-07-09T09:31:30,eod_reconciliation,"{""rows"": [{""ord_no"": ""0116403"", ""stk_nm"": ""에스엘"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""55700"", ""ord_qty"": ""5"", ""cntr_pric"": ""55600"", ""cntr_qty"": ""5"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""40"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093130"", ""stk_cd"": ""005850"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0116403"", ""stk_nm"": ""에스엘"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""55700"", ""ord_qty"": ""5"", ""cntr_pric"": ""55600"", ""cntr_qty"": ""5"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""40"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093130"", ""stk_cd"": ""005850"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0116715,014680,BUY,1,238000,2026-07-09T09:31:42,eod_reconciliation,"{""rows"": [{""ord_no"": ""0116715"", ""stk_nm"": ""한솔케미칼"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""238500"", ""ord_qty"": ""1"", ""cntr_pric"": ""238000"", ""cntr_qty"": ""1"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093142"", ""stk_cd"": ""014680"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0116715"", ""stk_nm"": ""한솔케미칼"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""238500"", ""ord_qty"": ""1"", ""cntr_pric"": ""238000"", ""cntr_qty"": ""1"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093142"", ""stk_cd"": ""014680"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0116727,014680,SELL,1,241500,2026-07-09T09:31:42,eod_reconciliation,"{""rows"": [{""ord_no"": ""0116727"", ""stk_nm"": ""한솔케미칼"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""241500"", ""ord_qty"": ""1"", ""cntr_pric"": ""241500"", ""cntr_qty"": ""1"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""482"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093142"", ""stk_cd"": ""014680"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0116727"", ""stk_nm"": ""한솔케미칼"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""241500"", ""ord_qty"": ""1"", ""cntr_pric"": ""241500"", ""cntr_qty"": ""1"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""482"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093142"", ""stk_cd"": ""014680"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0117015,009970,BUY,1,185300,2026-07-09T09:31:53,eod_reconciliation,"{""rows"": [{""ord_no"": ""0117015"", ""stk_nm"": ""영원무역홀딩스"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""185300"", ""ord_qty"": ""1"", ""cntr_pric"": ""185300"", ""cntr_qty"": ""1"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""20"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093153"", ""stk_cd"": ""009970"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0117015"", ""stk_nm"": ""영원무역홀딩스"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""185300"", ""ord_qty"": ""1"", ""cntr_pric"": ""185300"", ""cntr_qty"": ""1"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""20"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093153"", ""stk_cd"": ""009970"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0117068,009970,SELL,1,187000,2026-07-09T09:31:56,eod_reconciliation,"{""rows"": [{""ord_no"": ""0117068"", ""stk_nm"": ""영원무역홀딩스"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""187000"", ""ord_qty"": ""1"", ""cntr_pric"": ""187000"", ""cntr_qty"": ""1"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""20"", ""tdy_trde_tax"": ""373"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093156"", ""stk_cd"": ""009970"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0117068"", ""stk_nm"": ""영원무역홀딩스"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""187000"", ""ord_qty"": ""1"", ""cntr_pric"": ""187000"", ""cntr_qty"": ""1"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""20"", ""tdy_trde_tax"": ""373"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093156"", ""stk_cd"": ""009970"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0125702,499790,BUY,7,40350,2026-07-09T09:36:53,eod_reconciliation,"{""rows"": [{""ord_no"": ""0125702"", ""stk_nm"": ""GS피앤엘"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""40350"", ""ord_qty"": ""7"", ""cntr_pric"": ""40350"", ""cntr_qty"": ""7"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""40"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093653"", ""stk_cd"": ""499790"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0125702"", ""stk_nm"": ""GS피앤엘"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""40350"", ""ord_qty"": ""7"", ""cntr_pric"": ""40350"", ""cntr_qty"": ""7"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""40"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093653"", ""stk_cd"": ""499790"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0125708,499790,SELL,7,40700,2026-07-09T09:36:53,eod_reconciliation,"{""rows"": [{""ord_no"": ""0125708"", ""stk_nm"": ""GS피앤엘"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""40700"", ""ord_qty"": ""7"", ""cntr_pric"": ""40700"", ""cntr_qty"": ""7"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""569"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093653"", ""stk_cd"": ""499790"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0125708"", ""stk_nm"": ""GS피앤엘"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""40700"", ""ord_qty"": ""7"", ""cntr_pric"": ""40700"", ""cntr_qty"": ""7"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""569"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093653"", ""stk_cd"": ""499790"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0133769,014680,BUY,1,240500,2026-07-09T09:42:28,eod_reconciliation,"{""rows"": [{""ord_no"": ""0133769"", ""stk_nm"": ""한솔케미칼"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""240500"", ""ord_qty"": ""1"", ""cntr_pric"": ""240500"", ""cntr_qty"": ""1"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""094228"", ""stk_cd"": ""014680"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0133769"", ""stk_nm"": ""한솔케미칼"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""240500"", ""ord_qty"": ""1"", ""cntr_pric"": ""240500"", ""cntr_qty"": ""1"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""094228"", ""stk_cd"": ""014680"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0134024,014680,SELL,1,242500,2026-07-09T09:42:38,eod_reconciliation,"{""rows"": [{""ord_no"": ""0134024"", ""stk_nm"": ""한솔케미칼"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""242500"", ""ord_qty"": ""1"", ""cntr_pric"": ""242500"", ""cntr_qty"": ""1"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""484"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""094238"", ""stk_cd"": ""014680"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0134024"", ""stk_nm"": ""한솔케미칼"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""242500"", ""ord_qty"": ""1"", ""cntr_pric"": ""242500"", ""cntr_qty"": ""1"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""484"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""094238"", ""stk_cd"": ""014680"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0139726,014680,BUY,1,242500,2026-07-09T09:46:42,eod_reconciliation,"{""rows"": [{""ord_no"": ""0139726"", ""stk_nm"": ""한솔케미칼"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""242500"", ""ord_qty"": ""1"", ""cntr_pric"": ""242500"", ""cntr_qty"": ""1"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""094642"", ""stk_cd"": ""014680"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0139726"", ""stk_nm"": ""한솔케미칼"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""242500"", ""ord_qty"": ""1"", ""cntr_pric"": ""242500"", ""cntr_qty"": ""1"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""094642"", ""stk_cd"": ""014680"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
