session_date,phase,ticker,scan_cycle_at,selected,reason,price,prev_close_price,current_price,best_bid,best_ask,expect_price,expect_revenue_percent,spread_percent,ask_depth_5_amount_krw,market_cap,trading_value,kospi_change_percent,prev_day_change_percent,raw_json
2026-07-10,scan_candidate,005930,2026-07-10T09:30:48.590316,0,main_scan,285000,278000,285000,284500,285000,283500,-0.7017543859649122,0.17543859649122806,31376869000,1625265453024000,8319219373155,0.6226204981791923,2.5179856115107913,"{""bid_req_base_tm"": ""093050"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""32044"", ""sel_10th_pre_bid"": ""+289500"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""23949"", ""sel_9th_pre_bid"": ""+289000"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""12839"", ""sel_8th_pre_bid"": ""+288500"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""53180"", ""sel_7th_pre_bid"": ""+288000"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""62791"", ""sel_6th_pre_bid"": ""+287500"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""24309"", ""sel_5th_pre_bid"": ""+287000"", ""sel_4th_pre_req_pre"": ""0"", ""sel_4th_pre_req"": ""15501"", ""sel_4th_pre_bid"": ""+286500"", ""sel_3th_pre_req_pre"": ""0"", ""sel_3th_pre_req"": ""17971"", ""sel_3th_pre_bid"": ""+286000"", ""sel_2th_pre_req_pre"": ""0"", ""sel_2th_pre_req"": ""22827"", ""sel_2th_pre_bid"": ""+285500"", ""sel_1th_pre_req_pre"": ""--1"", ""sel_fpr_req"": ""29131"", ""sel_fpr_bid"": ""+285000"", ""buy_fpr_bid"": ""+284500"", ""buy_fpr_req"": ""3388"", ""buy_1th_pre_req_pre"": ""0"", ""buy_2th_pre_bid"": ""+284000"", ""buy_2th_pre_req"": ""4775"", ""buy_2th_pre_req_pre"": ""0"", ""buy_3th_pre_bid"": ""+283500"", ""buy_3th_pre_req"": ""4481"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""+283000"", ""buy_4th_pre_req"": ""10019"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""+282500"", ""buy_5th_pre_req"": ""6826"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""+282000"", ""buy_6th_pre_req"": ""16321"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""+281500"", ""buy_7th_pre_req"": ""14329"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""+281000"", ""buy_8th_pre_req"": ""19144"", ""buy_8th_pre_req_pre"": ""--2"", ""buy_9th_pre_bid"": ""+280500"", ""buy_9th_pre_req"": ""25582"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""+280000"", ""buy_10th_pre_req"": ""50647"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""--1"", ""tot_sel_req"": ""294542"", ""tot_buy_req"": ""155512"", ""tot_buy_req_jub_pre"": ""--2"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-07-10,scan_candidate,000660,2026-07-10T09:30:48.590316,0,main_scan,2198000,2186000,2198000,2197000,2198000,2194000,-0.22747952684258416,0.04549590536851684,9989896000,1557967369890000,13711944705000,0.6226204981791923,0.5489478499542544,"{""bid_req_base_tm"": ""093050"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""12"", ""sel_10th_pre_bid"": ""+2207000"", ""sel_9th_pre_req_pre"": ""+2"", ""sel_9th_pre_req"": ""80"", ""sel_9th_pre_bid"": ""+2206000"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""24"", ""sel_8th_pre_bid"": ""+2205000"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""138"", ""sel_7th_pre_bid"": ""+2204000"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""74"", ""sel_6th_pre_bid"": ""+2203000"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""34"", ""sel_5th_pre_bid"": ""+2202000"", ""sel_4th_pre_req_pre"": ""0"", ""sel_4th_pre_req"": ""10"", ""sel_4th_pre_bid"": ""+2201000"", ""sel_3th_pre_req_pre"": ""--12"", ""sel_3th_pre_req"": ""3199"", ""sel_3th_pre_bid"": ""+2200000"", ""sel_2th_pre_req_pre"": ""--1268"", ""sel_2th_pre_req"": ""16"", ""sel_2th_pre_bid"": ""+2199000"", ""sel_1th_pre_req_pre"": ""0"", ""sel_fpr_req"": ""1283"", ""sel_fpr_bid"": ""+2198000"", ""buy_fpr_bid"": ""+2197000"", ""buy_fpr_req"": ""85"", ""buy_1th_pre_req_pre"": ""--45"", ""buy_2th_pre_bid"": ""+2196000"", ""buy_2th_pre_req"": ""54"", ""buy_2th_pre_req_pre"": ""--66"", ""buy_3th_pre_bid"": ""+2195000"", ""buy_3th_pre_req"": ""334"", ""buy_3th_pre_req_pre"": ""--250"", ""buy_4th_pre_bid"": ""+2194000"", ""buy_4th_pre_req"": ""600"", ""buy_4th_pre_req_pre"": ""+250"", ""buy_5th_pre_bid"": ""+2193000"", ""buy_5th_pre_req"": ""100"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""+2192000"", ""buy_6th_pre_req"": ""85"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""+2191000"", ""buy_7th_pre_req"": ""93"", ""buy_7th_pre_req_pre"": ""+81"", ""buy_8th_pre_bid"": ""+2190000"", ""buy_8th_pre_req"": ""142"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""+2189000"", ""buy_9th_pre_req"": ""34"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""+2188000"", ""buy_10th_pre_req"": ""7"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""--9"", ""tot_sel_req"": ""4870"", ""tot_buy_req"": ""1534"", ""tot_buy_req_jub_pre"": ""--25"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-07-10,scan_candidate,402340,2026-07-10T09:30:48.590316,0,main_scan,1371000,1327000,1371000,1370000,1371000,1373000,0.07293946024799416,0.07293946024799416,164633000,175108778222000,1237577556000,0.6226204981791923,3.3157498116051247,"{""bid_req_base_tm"": ""093050"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""38"", ""sel_10th_pre_bid"": ""+1380000"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""10"", ""sel_9th_pre_bid"": ""+1379000"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""31"", ""sel_8th_pre_bid"": ""+1378000"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""14"", ""sel_7th_pre_bid"": ""+1377000"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""3"", ""sel_6th_pre_bid"": ""+1376000"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""15"", ""sel_5th_pre_bid"": ""+1375000"", ""sel_4th_pre_req_pre"": ""0"", ""sel_4th_pre_req"": ""8"", ""sel_4th_pre_bid"": ""+1374000"", ""sel_3th_pre_req_pre"": ""0"", ""sel_3th_pre_req"": ""5"", ""sel_3th_pre_bid"": ""+1373000"", ""sel_2th_pre_req_pre"": ""--15"", ""sel_2th_pre_req"": ""19"", ""sel_2th_pre_bid"": ""+1372000"", ""sel_1th_pre_req_pre"": ""--22"", ""sel_fpr_req"": ""73"", ""sel_fpr_bid"": ""+1371000"", ""buy_fpr_bid"": ""+1370000"", ""buy_fpr_req"": ""27"", ""buy_1th_pre_req_pre"": ""--21"", ""buy_2th_pre_bid"": ""+1369000"", ""buy_2th_pre_req"": ""15"", ""buy_2th_pre_req_pre"": ""0"", ""buy_3th_pre_bid"": ""+1368000"", ""buy_3th_pre_req"": ""30"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""+1367000"", ""buy_4th_pre_req"": ""285"", ""buy_4th_pre_req_pre"": ""--1"", ""buy_5th_pre_bid"": ""+1366000"", ""buy_5th_pre_req"": ""199"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""+1365000"", ""buy_6th_pre_req"": ""80"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""+1364000"", ""buy_7th_pre_req"": ""155"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""+1363000"", ""buy_8th_pre_req"": ""23"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""+1362000"", ""buy_9th_pre_req"": ""1"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""+1361000"", ""buy_10th_pre_req"": ""2"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""--37"", ""tot_sel_req"": ""216"", ""tot_buy_req"": ""817"", ""tot_buy_req_jub_pre"": ""--22"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-07-10,scan_candidate,005935,2026-07-10T09:30:48.590316,0,main_scan,188600,185600,188600,188500,188600,188000,-0.5832449628844115,0.05302226935312832,228989400,148920095276800,862676562250,0.6226204981791923,1.6163793103448276,"{""bid_req_base_tm"": ""093050"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""1416"", ""sel_10th_pre_bid"": ""+189500"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""268"", ""sel_9th_pre_bid"": ""+189400"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""16"", ""sel_8th_pre_bid"": ""+189300"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""171"", ""sel_7th_pre_bid"": ""+189200"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""354"", ""sel_6th_pre_bid"": ""+189100"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""294"", ""sel_5th_pre_bid"": ""+189000"", ""sel_4th_pre_req_pre"": ""+1"", ""sel_4th_pre_req"": ""142"", ""sel_4th_pre_bid"": ""+188900"", ""sel_3th_pre_req_pre"": ""+1"", ""sel_3th_pre_req"": ""239"", ""sel_3th_pre_bid"": ""+188800"", ""sel_2th_pre_req_pre"": ""0"", ""sel_2th_pre_req"": ""96"", ""sel_2th_pre_bid"": ""+188700"", ""sel_1th_pre_req_pre"": ""0"", ""sel_fpr_req"": ""442"", ""sel_fpr_bid"": ""+188600"", ""buy_fpr_bid"": ""+188500"", ""buy_fpr_req"": ""732"", ""buy_1th_pre_req_pre"": ""0"", ""buy_2th_pre_bid"": ""+188400"", ""buy_2th_pre_req"": ""46"", ""buy_2th_pre_req_pre"": ""+16"", ""buy_3th_pre_bid"": ""+188300"", ""buy_3th_pre_req"": ""1"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""+188200"", ""buy_4th_pre_req"": ""5"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""+188100"", ""buy_5th_pre_req"": ""383"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""+188000"", ""buy_6th_pre_req"": ""1"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""+187900"", ""buy_7th_pre_req"": ""19"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""+187800"", ""buy_8th_pre_req"": ""30"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""+187700"", ""buy_9th_pre_req"": ""1"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""+187600"", ""buy_10th_pre_req"": ""4"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""+2"", ""tot_sel_req"": ""3438"", ""tot_buy_req"": ""1222"", ""tot_buy_req_jub_pre"": ""+16"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-07-10,scan_candidate,009150,2026-07-10T09:30:48.590316,0,main_scan,1556000,1493000,1556000,1555000,1556000,1555000,-0.12853470437017994,0.06426735218508997,430411000,111517688128000,1472778840259,0.6226204981791923,4.219691895512391,"{""bid_req_base_tm"": ""093051"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""146"", ""sel_10th_pre_bid"": ""+1565000"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""20"", ""sel_9th_pre_bid"": ""+1564000"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""38"", ""sel_8th_pre_bid"": ""+1563000"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""305"", ""sel_7th_pre_bid"": ""+1562000"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""12"", ""sel_6th_pre_bid"": ""+1561000"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""188"", ""sel_5th_pre_bid"": ""+1560000"", ""sel_4th_pre_req_pre"": ""0"", ""sel_4th_pre_req"": ""49"", ""sel_4th_pre_bid"": ""+1559000"", ""sel_3th_pre_req_pre"": ""0"", ""sel_3th_pre_req"": ""18"", ""sel_3th_pre_bid"": ""+1558000"", ""sel_2th_pre_req_pre"": ""--10"", ""sel_2th_pre_req"": ""20"", ""sel_2th_pre_bid"": ""+1557000"", ""sel_1th_pre_req_pre"": ""0"", ""sel_fpr_req"": ""1"", ""sel_fpr_bid"": ""+1556000"", ""buy_fpr_bid"": ""+1555000"", ""buy_fpr_req"": ""25"", ""buy_1th_pre_req_pre"": ""0"", ""buy_2th_pre_bid"": ""+1554000"", ""buy_2th_pre_req"": ""69"", ""buy_2th_pre_req_pre"": ""0"", ""buy_3th_pre_bid"": ""+1553000"", ""buy_3th_pre_req"": ""221"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""+1552000"", ""buy_4th_pre_req"": ""281"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""+1551000"", ""buy_5th_pre_req"": ""30"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""+1550000"", ""buy_6th_pre_req"": ""46"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""+1549000"", ""buy_7th_pre_req"": ""6"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""+1547000"", ""buy_8th_pre_req"": ""102"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""+1546000"", ""buy_9th_pre_req"": ""107"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""+1545000"", ""buy_10th_pre_req"": ""31"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""--40"", ""tot_sel_req"": ""797"", ""tot_buy_req"": ""918"", ""tot_buy_req_jub_pre"": ""--101"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-07-10,scan_candidate,005380,2026-07-10T09:30:48.590316,0,main_scan,460500,445500,460500,460000,460500,458500,-0.5428881650380022,0.10857763300760044,2167217000,91219584753000,504686083000,0.6226204981791923,3.3670033670033668,"{""bid_req_base_tm"": ""093051"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""2035"", ""sel_10th_pre_bid"": ""+465000"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""625"", ""sel_9th_pre_bid"": ""+464500"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""433"", ""sel_8th_pre_bid"": ""+464000"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""144"", ""sel_7th_pre_bid"": ""+463500"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""279"", ""sel_6th_pre_bid"": ""+463000"", ""sel_5th_pre_req_pre"": ""--400"", ""sel_5th_pre_req"": ""333"", ""sel_5th_pre_bid"": ""+462500"", ""sel_4th_pre_req_pre"": ""--960"", ""sel_4th_pre_req"": ""802"", ""sel_4th_pre_bid"": ""+462000"", ""sel_3th_pre_req_pre"": ""+738"", ""sel_3th_pre_req"": ""2309"", ""sel_3th_pre_bid"": ""+461500"", ""sel_2th_pre_req_pre"": ""+632"", ""sel_2th_pre_req"": ""1062"", ""sel_2th_pre_bid"": ""+461000"", ""sel_1th_pre_req_pre"": ""+30"", ""sel_fpr_req"": ""190"", ""sel_fpr_bid"": ""+460500"", ""buy_fpr_bid"": ""+460000"", ""buy_fpr_req"": ""616"", ""buy_1th_pre_req_pre"": ""+216"", ""buy_2th_pre_bid"": ""+459500"", ""buy_2th_pre_req"": ""487"", ""buy_2th_pre_req_pre"": ""0"", ""buy_3th_pre_bid"": ""+459000"", ""buy_3th_pre_req"": ""203"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""+458500"", ""buy_4th_pre_req"": ""476"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""+458000"", ""buy_5th_pre_req"": ""18"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""+457500"", ""buy_6th_pre_req"": ""143"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""+457000"", ""buy_7th_pre_req"": ""232"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""+456500"", ""buy_8th_pre_req"": ""143"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""+456000"", ""buy_9th_pre_req"": ""158"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""+455500"", ""buy_10th_pre_req"": ""184"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""+40"", ""tot_sel_req"": ""8212"", ""tot_buy_req"": ""2660"", ""tot_buy_req_jub_pre"": ""+216"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-07-10,scan_candidate,373220,2026-07-10T09:30:48.590316,0,main_scan,332000,313500,332000,331500,332000,330000,-0.7530120481927711,0.15060240963855423,933307000,73359000000000,160852811000,0.6226204981791923,5.901116427432217,"{""bid_req_base_tm"": ""093051"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""194"", ""sel_10th_pre_bid"": ""+336500"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""252"", ""sel_9th_pre_bid"": ""+336000"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""320"", ""sel_8th_pre_bid"": ""+335500"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""1720"", ""sel_7th_pre_bid"": ""+335000"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""750"", ""sel_6th_pre_bid"": ""+334500"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""541"", ""sel_5th_pre_bid"": ""+334000"", ""sel_4th_pre_req_pre"": ""+300"", ""sel_4th_pre_req"": ""865"", ""sel_4th_pre_bid"": ""+333500"", ""sel_3th_pre_req_pre"": ""--180"", ""sel_3th_pre_req"": ""604"", ""sel_3th_pre_bid"": ""+333000"", ""sel_2th_pre_req_pre"": ""+226"", ""sel_2th_pre_req"": ""783"", ""sel_2th_pre_bid"": ""+332500"", ""sel_1th_pre_req_pre"": ""--346"", ""sel_fpr_req"": ""8"", ""sel_fpr_bid"": ""+332000"", ""buy_fpr_bid"": ""+331500"", ""buy_fpr_req"": ""201"", ""buy_1th_pre_req_pre"": ""+126"", ""buy_2th_pre_bid"": ""+331000"", ""buy_2th_pre_req"": ""100"", ""buy_2th_pre_req_pre"": ""--80"", ""buy_3th_pre_bid"": ""+330500"", ""buy_3th_pre_req"": ""148"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""+330000"", ""buy_4th_pre_req"": ""308"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""+329500"", ""buy_5th_pre_req"": ""23"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""+329000"", ""buy_6th_pre_req"": ""12"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""+328500"", ""buy_7th_pre_req"": ""2"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""+328000"", ""buy_8th_pre_req"": ""37"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""+327500"", ""buy_9th_pre_req"": ""12"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""+327000"", ""buy_10th_pre_req"": ""55"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""0"", ""tot_sel_req"": ""6037"", ""tot_buy_req"": ""898"", ""tot_buy_req_jub_pre"": ""+46"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-07-10,scan_candidate,032830,2026-07-10T09:30:48.590316,0,main_scan,334000,326000,334000,333000,334000,333000,-0.4491017964071856,0.29940119760479045,130535000,65200000000000,253172245750,0.6226204981791923,2.4539877300613497,"{""bid_req_base_tm"": ""093051"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""30"", ""sel_10th_pre_bid"": ""+338500"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""173"", ""sel_9th_pre_bid"": ""+338000"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""237"", ""sel_8th_pre_bid"": ""+337500"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""126"", ""sel_7th_pre_bid"": ""+337000"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""239"", ""sel_6th_pre_bid"": ""+336500"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""66"", ""sel_5th_pre_bid"": ""+336000"", ""sel_4th_pre_req_pre"": ""0"", ""sel_4th_pre_req"": ""7"", ""sel_4th_pre_bid"": ""+335500"", ""sel_3th_pre_req_pre"": ""0"", ""sel_3th_pre_req"": ""102"", ""sel_3th_pre_bid"": ""+335000"", ""sel_2th_pre_req_pre"": ""0"", ""sel_2th_pre_req"": ""61"", ""sel_2th_pre_bid"": ""+334500"", ""sel_1th_pre_req_pre"": ""0"", ""sel_fpr_req"": ""154"", ""sel_fpr_bid"": ""+334000"", ""buy_fpr_bid"": ""+333000"", ""buy_fpr_req"": ""27"", ""buy_1th_pre_req_pre"": ""+6"", ""buy_2th_pre_bid"": ""+332500"", ""buy_2th_pre_req"": ""44"", ""buy_2th_pre_req_pre"": ""0"", ""buy_3th_pre_bid"": ""+332000"", ""buy_3th_pre_req"": ""60"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""+331500"", ""buy_4th_pre_req"": ""145"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""+331000"", ""buy_5th_pre_req"": ""163"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""+330500"", ""buy_6th_pre_req"": ""127"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""+330000"", ""buy_7th_pre_req"": ""215"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""+329500"", ""buy_8th_pre_req"": ""4"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""+329000"", ""buy_9th_pre_req"": ""84"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""+328500"", ""buy_10th_pre_req"": ""70"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""0"", ""tot_sel_req"": ""1195"", ""tot_buy_req"": ""939"", ""tot_buy_req_jub_pre"": ""+6"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
