session_date,ticker,name,prev_close_price,market_cap,trading_value,trend_ok,source
2026-06-29,000880,한화,100900,7114249027100,15862346000,1,universe_startup
2026-06-29,004170,신세계,740000,6989433940000,89102016500,1,universe_startup
2026-06-29,000990,DB하이텍,158300,6886776280400,114127746800,1,universe_startup
2026-06-29,062040,산일전기,215000,6582407750000,69215025250,1,universe_startup
2026-06-29,353200,대덕전자,133200,6582334410000,154877420000,1,universe_startup
2026-06-29,326030,SK바이오팜,82900,6492168425000,16762170850,1,universe_startup
2026-06-29,001440,대한전선,31000,6075770476000,95200353600,1,universe_startup
2026-06-29,021240,코웨이,85700,6064768408200,25934651300,1,universe_startup
2026-06-29,032640,LG유플러스,14220,6035362349040,14332160470,1,universe_startup
2026-06-29,078930,GS,62500,5805968437500,15110372400,1,universe_startup
2026-06-29,241560,두산밥캣,60100,5760949506500,15396159400,1,universe_startup
2026-06-29,034220,LG디스플레이,11370,5685000000000,85228808315,1,universe_startup
2026-06-29,090430,아모레퍼시픽,97000,5673797623000,22374815550,1,universe_startup
2026-06-29,454910,두산로보틱스,85000,5509698300000,47694763450,1,universe_startup
2026-06-29,000500,가온전선,329000,5442684835000,70039424500,1,universe_startup
2026-06-29,029780,삼성카드,46050,5335301930550,4586730850,1,universe_startup
2026-06-29,000100,유한양행,66400,5288600706400,25979319300,1,universe_startup
2026-06-29,267270,HD건설기계,110200,5280993049400,46121370550,1,universe_startup
2026-06-29,009830,한화솔루션,30650,5268506228400,45260251325,1,universe_startup
2026-06-29,011790,SKC,104000,5158222992000,49997759000,1,universe_startup
2026-06-29,377300,카카오페이,38050,5146731466250,12106112100,1,universe_startup
2026-06-29,036570,NC,238000,5127477236000,27510577500,1,universe_startup
2026-06-29,088980,맥쿼리인프라,10590,5071783905870,37583898625,1,universe_startup
2026-06-29,271560,오리온,126400,4997367084800,22654183250,1,universe_startup
2026-06-29,005385,현대차우,214000,4994965440000,30636499250,1,universe_startup
2026-06-29,023530,롯데쇼핑,174700,4942045498500,32353478400,1,universe_startup
2026-06-29,138930,BNK금융지주,15880,4927993284040,22834597445,1,universe_startup
2026-06-29,128940,한미약품,366000,4688822706000,37067636500,1,universe_startup
2026-06-29,001040,CJ,150000,4376549700000,14804860400,1,universe_startup
2026-06-29,069960,현대백화점,200500,4323764856000,37994477350,1,universe_startup
2026-06-29,175330,JB금융지주,22850,4301594394400,9900670850,1,universe_startup
2026-06-29,002380,KCC,494500,4249187072000,29961810000,1,universe_startup
2026-06-29,066970,엘앤에프,98900,4012169562700,59541603500,1,universe_startup
2026-06-29,082740,한화엔진,46650,3892809174300,34942936050,1,universe_startup
2026-06-29,088350,한화생명,4420,3838902600000,22547695105,1,universe_startup
2026-06-29,052690,한전기술,99900,3818178000000,16388251200,1,universe_startup
2026-06-29,018880,한온시스템,3560,3653494685120,35289787465,1,universe_startup
2026-06-29,010060,OCI홀딩스,194000,3622025008000,56237830800,1,universe_startup
2026-06-29,004020,현대제철,26450,3529641013250,28112697375,1,universe_startup
2026-06-29,336260,두산퓨얼셀,51800,3392575006800,35091109950,1,universe_startup
2026-06-29,051900,LG생활건강,215000,3219737445000,11732917750,1,universe_startup
2026-06-29,103590,일진전기,65900,3142467201000,26655085900,1,universe_startup
2026-06-29,111770,영원무역,70400,3119527347200,6891206350,1,universe_startup
2026-06-29,022100,포스코DX,20200,3071101525800,9990822425,1,universe_startup
2026-06-29,035250,강원랜드,14130,3022979265000,8281664140,1,universe_startup
2026-06-29,009420,한올바이오파마,57800,3019508876400,56610963950,1,universe_startup
2026-06-29,450080,에코프로머티,42400,2997917736800,24553525025,1,universe_startup
2026-06-29,483650,달바글로벌,237500,2965107937500,45940256250,1,universe_startup
2026-06-29,036460,한국가스공사,31900,2944784700000,5712211875,1,universe_startup
2026-06-29,001450,현대해상,34400,2932539800000,26463540825,1,universe_startup
2026-06-29,251270,넷마블,35150,2880000170650,6878368700,1,universe_startup
2026-06-29,011780,금호석유화학,113900,2865419317500,11085065900,1,universe_startup
2026-06-29,014680,한솔케미칼,260000,2863353740000,15950513250,1,universe_startup
2026-06-29,383220,F&F,73500,2815570012500,6353270950,1,universe_startup
2026-06-29,085620,미래에셋생명,20700,2798226000000,23021354320,1,universe_startup
2026-06-29,004800,효성,167000,2795647969000,8072968900,1,universe_startup
2026-06-29,302440,SK바이오사이언스,34950,2742056527350,8253170200,1,universe_startup
2026-06-29,017800,현대엘리베이터,69100,2701283803500,12603293300,1,universe_startup
2026-06-29,011170,롯데케미칼,62900,2690573855100,9548359750,1,universe_startup
2026-06-29,097950,CJ제일제당,177500,2672118015000,10234394600,1,universe_startup
2026-06-29,489790,한화비전,52700,2660738153000,15632326450,1,universe_startup
2026-06-29,012750,에스원,68500,2602943693000,4454658300,1,universe_startup
2026-06-29,001720,신영증권,157600,2590944000000,3027753400,1,universe_startup
2026-06-29,005850,에스엘,54800,2545378896000,8199260700,1,universe_startup
2026-06-29,139130,iM금융지주,15830,2542687148890,11619674150,1,universe_startup
2026-06-29,028670,팬오션,4580,2448328364960,9153644527,1,universe_startup
2026-06-29,005440,현대지에프홀딩스,15080,2351036859080,11533447650,1,universe_startup
2026-06-29,375500,DL이앤씨,59800,2313878655400,38331478750,1,universe_startup
2026-06-29,026960,동서,22950,2288115000000,3268503125,1,universe_startup
2026-06-29,004990,롯데지주,22950,2287283659200,6993733050,1,universe_startup
2026-06-29,279570,케이뱅크,5610,2275949797110,15986794340,1,universe_startup
2026-06-29,009155,삼성전기우,777000,2258726568000,115771897500,1,universe_startup
2026-06-29,003690,코리안리,12630,2231986621530,10052795995,1,universe_startup
2026-06-29,020150,롯데에너지머티리얼즈,42100,2204585992300,15681995600,1,universe_startup
2026-06-29,139480,이마트,79500,2193867610500,12436828050,1,universe_startup
2026-06-29,007810,코리아써키트,91200,2187214944000,32790638000,1,universe_startup
2026-06-29,000240,한국앤컴퍼니,22650,2150283186000,3189228025,1,universe_startup
2026-06-29,007340,DN오토모티브,36750,2150274288750,9442102000,1,universe_startup
2026-06-29,204320,HL만도,45700,2145940384000,30833764550,1,universe_startup
2026-06-29,161890,한국콜마,90700,2140980483900,47313789600,1,universe_startup
2026-06-29,030000,제일기획,17980,2068441225500,7494202155,1,universe_startup
2026-06-29,081660,미스토홀딩스,38800,2059963392000,7317965275,1,universe_startup
2026-06-29,004370,농심,329500,2004230539000,9849239000,1,universe_startup
2026-06-29,282330,BGF리테일,115700,1999747924200,6090812550,1,universe_startup
2026-06-29,006360,GS건설,23300,1994048717000,18241663275,1,universe_startup
2026-06-29,051600,한전KPS,43950,1977750000000,7200794025,1,universe_startup
2026-06-29,000155,두산우,492500,1968257535000,9119722250,1,universe_startup
