session_date,ticker,name,prev_close_price,market_cap,trading_value,trend_ok,source
2026-06-30,005930,삼성전자,323000,1888347990384000,11470650838416,1,universe_startup
2026-06-30,000660,SK하이닉스,2628000,1872981815220000,13544453411500,1,universe_startup
2026-06-30,402340,SK스퀘어,1640000,216411753040000,2098303282900,1,universe_startup
2026-06-30,005935,삼성전자우,210500,168899138231500,727747445500,1,universe_startup
2026-06-30,009150,삼성전기,2038000,152225752448000,1621456527500,1,universe_startup
2026-06-30,005380,현대차,497000,101764609702000,578213030750,1,universe_startup
2026-06-30,373220,LG에너지솔루션,400500,93717000000000,317932362500,1,universe_startup
2026-06-30,032830,삼성생명,408500,81700000000000,210402832000,1,universe_startup
2026-06-30,028260,삼성물산,471000,76380930651000,341252434000,1,universe_startup
2026-06-30,207940,삼성바이오로직스,1448000,67029297048000,121656547000,1,universe_startup
2026-06-30,329180,HD현대중공업,592000,62137045200000,181256776000,1,universe_startup
2026-06-30,034730,SK,785000,56914621855000,335277752500,1,universe_startup
2026-06-30,034020,두산에너빌리티,88000,56369380848000,359923846600,1,universe_startup
2026-06-30,000270,기아,140600,54892067518800,108590478350,1,universe_startup
2026-06-30,105560,KB금융,153700,54515504715800,199084270250,1,universe_startup
2026-06-30,012450,한화에어로스페이스,1020000,52594669020000,256878876000,1,universe_startup
2026-06-30,055550,신한지주,96400,45756680400400,122902651950,1,universe_startup
2026-06-30,012330,현대모비스,502000,45547756666000,243912984500,1,universe_startup
2026-06-30,006400,삼성SDI,512000,41259791360000,364723297000,1,universe_startup
2026-06-30,068270,셀트리온,179200,39716698828800,134960961950,1,universe_startup
2026-06-30,267260,HD현대일렉트릭,937000,33776165495000,142195232500,1,universe_startup
2026-06-30,010120,LS ELECTRIC,224000,33600000000000,217496001750,1,universe_startup
2026-06-30,042660,한화오션,105500,32326613067000,105724264950,1,universe_startup
2026-06-30,066570,LG전자,196700,32039408294600,307093464950,1,universe_startup
2026-06-30,035420,NAVER,204000,32005084272000,219319442600,1,universe_startup
2026-06-30,086790,하나금융지주,114800,31497417470400,84216858950,1,universe_startup
2026-06-30,298040,효성중공업,3274000,30528570152000,129472597000,1,universe_startup
2026-06-30,000810,삼성화재,625000,27904670625000,89909046027,1,universe_startup
2026-06-30,005490,POSCO홀딩스,333000,26387428491000,165092486000,1,universe_startup
2026-06-30,009540,HD한국조선해양,363500,25726027666000,60770966000,1,universe_startup
2026-06-30,042700,한미반도체,258000,24590547600000,241158404750,1,universe_startup
2026-06-30,015760,한국전력,38250,24555125945250,80284364000,1,universe_startup
2026-06-30,006800,미래에셋증권,43550,24369137624000,129473567275,1,universe_startup
2026-06-30,000150,두산,1478000,23934488130000,155188917000,1,universe_startup
2026-06-30,010130,고려아연,1125000,23482090125000,21073708500,1,universe_startup
2026-06-30,051910,LG화학,308000,21742441644000,89713903500,1,universe_startup
