broker_order_id,ticker,side,quantity,price,filled_at,source,raw_json
0144302,081660,BUY,11,38300,2026-06-26T09:31:01,eod_reconciliation,"{""rows"": [{""ord_no"": ""0144302"", ""stk_nm"": ""미스토홀딩스"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""38300"", ""ord_qty"": ""11"", ""cntr_pric"": ""38300"", ""cntr_qty"": ""11"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""60"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093101"", ""stk_cd"": ""081660"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0144302"", ""stk_nm"": ""미스토홀딩스"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""38300"", ""ord_qty"": ""11"", ""cntr_pric"": ""38300"", ""cntr_qty"": ""11"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""60"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093101"", ""stk_cd"": ""081660"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0144317,081660,SELL,11,38900,2026-06-26T09:31:02,eod_reconciliation,"{""rows"": [{""ord_no"": ""0144317"", ""stk_nm"": ""미스토홀딩스"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""38900"", ""ord_qty"": ""11"", ""cntr_pric"": ""38900"", ""cntr_qty"": ""11"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""852"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093102"", ""stk_cd"": ""081660"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0144317"", ""stk_nm"": ""미스토홀딩스"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""38900"", ""ord_qty"": ""11"", ""cntr_pric"": ""38900"", ""cntr_qty"": ""11"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""852"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093102"", ""stk_cd"": ""081660"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0144696,000210,BUY,10,42780,2026-06-26T09:31:13,eod_reconciliation,"{""rows"": [{""ord_no"": ""0144696"", ""stk_nm"": ""DL"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""42800"", ""ord_qty"": ""10"", ""cntr_pric"": ""42780"", ""cntr_qty"": ""10"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093113"", ""stk_cd"": ""000210"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0144696"", ""stk_nm"": ""DL"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""42800"", ""ord_qty"": ""10"", ""cntr_pric"": ""42780"", ""cntr_qty"": ""10"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093113"", ""stk_cd"": ""000210"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0152863,009970,BUY,2,167400,2026-06-26T09:34:41,eod_reconciliation,"{""rows"": [{""ord_no"": ""0152863"", ""stk_nm"": ""영원무역홀딩스"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""167900"", ""ord_qty"": ""2"", ""cntr_pric"": ""167400"", ""cntr_qty"": ""2"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""50"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093441"", ""stk_cd"": ""009970"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0152863"", ""stk_nm"": ""영원무역홀딩스"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""167900"", ""ord_qty"": ""2"", ""cntr_pric"": ""167400"", ""cntr_qty"": ""2"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""50"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""093441"", ""stk_cd"": ""009970"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0187688,062040,BUY,1,217000,2026-06-26T09:55:56,eod_reconciliation,"{""rows"": [{""ord_no"": ""0187688"", ""stk_nm"": ""산일전기"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""217500"", ""ord_qty"": ""1"", ""cntr_pric"": ""217000"", ""cntr_qty"": ""1"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""095556"", ""stk_cd"": ""062040"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0187688"", ""stk_nm"": ""산일전기"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""217500"", ""ord_qty"": ""1"", ""cntr_pric"": ""217000"", ""cntr_qty"": ""1"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""095556"", ""stk_cd"": ""062040"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0187699,062040,SELL,1,219000,2026-06-26T09:55:56,eod_reconciliation,"{""rows"": [{""ord_no"": ""0187699"", ""stk_nm"": ""산일전기"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""219000"", ""ord_qty"": ""1"", ""cntr_pric"": ""219000"", ""cntr_qty"": ""1"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""437"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""095556"", ""stk_cd"": ""062040"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0187699"", ""stk_nm"": ""산일전기"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""219000"", ""ord_qty"": ""1"", ""cntr_pric"": ""219000"", ""cntr_qty"": ""1"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""30"", ""tdy_trde_tax"": ""437"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""095556"", ""stk_cd"": ""062040"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0197678,007070,BUY,19,22050,2026-06-26T10:03:28,eod_reconciliation,"{""rows"": [{""ord_no"": ""0197678"", ""stk_nm"": ""GS리테일"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""22050"", ""ord_qty"": ""19"", ""cntr_pric"": ""22050"", ""cntr_qty"": ""19"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""60"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""100328"", ""stk_cd"": ""007070"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0197678"", ""stk_nm"": ""GS리테일"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""22050"", ""ord_qty"": ""19"", ""cntr_pric"": ""22050"", ""cntr_qty"": ""19"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""60"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""100328"", ""stk_cd"": ""007070"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0197695,007070,SELL,19,22250,2026-06-26T10:03:29,eod_reconciliation,"{""rows"": [{""ord_no"": ""0197695"", ""stk_nm"": ""GS리테일"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""22250"", ""ord_qty"": ""19"", ""cntr_pric"": ""22250"", ""cntr_qty"": ""19"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""60"", ""tdy_trde_tax"": ""845"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""100329"", ""stk_cd"": ""007070"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0197695"", ""stk_nm"": ""GS리테일"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""22250"", ""ord_qty"": ""19"", ""cntr_pric"": ""22250"", ""cntr_qty"": ""19"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""60"", ""tdy_trde_tax"": ""845"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""100329"", ""stk_cd"": ""007070"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0207952,081660,BUY,11,39300,2026-06-26T10:11:56,eod_reconciliation,"{""rows"": [{""ord_no"": ""0207952"", ""stk_nm"": ""미스토홀딩스"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""39300"", ""ord_qty"": ""11"", ""cntr_pric"": ""39300"", ""cntr_qty"": ""11"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""60"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""101156"", ""stk_cd"": ""081660"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0207952"", ""stk_nm"": ""미스토홀딩스"", ""io_tp_nm"": ""+매수"", ""ord_pric"": ""39300"", ""ord_qty"": ""11"", ""cntr_pric"": ""39300"", ""cntr_qty"": ""11"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""60"", ""tdy_trde_tax"": ""0"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""101156"", ""stk_cd"": ""081660"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
0208213,081660,SELL,11,39600,2026-06-26T10:12:11,eod_reconciliation,"{""rows"": [{""ord_no"": ""0208213"", ""stk_nm"": ""미스토홀딩스"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""39600"", ""ord_qty"": ""11"", ""cntr_pric"": ""39600"", ""cntr_qty"": ""11"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""60"", ""tdy_trde_tax"": ""870"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""101211"", ""stk_cd"": ""081660"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}], ""latest_row"": {""ord_no"": ""0208213"", ""stk_nm"": ""미스토홀딩스"", ""io_tp_nm"": ""-매도"", ""ord_pric"": ""39600"", ""ord_qty"": ""11"", ""cntr_pric"": ""39600"", ""cntr_qty"": ""11"", ""oso_qty"": ""0"", ""tdy_trde_cmsn"": ""60"", ""tdy_trde_tax"": ""870"", ""ord_stt"": ""체결"", ""trde_tp"": ""보통"", ""orig_ord_no"": ""0000000"", ""ord_tm"": ""101211"", ""stk_cd"": ""081660"", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}}"
