session_date,phase,cash,account_value,external_cash_flow,adjusted_account_value,adjusted_pnl,loss_percent,kospi_change_percent,positions_json,open_orders_json
2026-07-10,daily_loss_check,925385,925385,0,925385,0,0.0,0.6226204981791923,[],[]
2026-07-10,daily_loss_check,709876,1219476,0,1219476,294091,-31.780394106236866,0.6226204981791923,"[{""ticker"": ""003030"", ""quantity"": 2, ""avg_price"": 108300, ""raw"": {""stk_cd"": ""A003030"", ""stk_nm"": ""세아제강지주"", ""evltv_prft"": ""-00000000002888"", ""prft_rt"": ""-1.33"", ""pur_pric"": ""000000000108300"", ""pred_close_pric"": ""000000104500"", ""rmnd_qty"": ""000000000000002"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000107100"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000002"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000216600"", ""pur_cmsn"": ""000000000000030"", ""evlt_amt"": ""000000000214200"", ""sell_cmsn"": ""000000000000030"", ""tax"": ""000000000000428"", ""sum_cmsn"": ""000000000000060"", ""poss_rt"": ""42.50"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}, {""ticker"": ""029780"", ""quantity"": 6, ""avg_price"": 48850, ""raw"": {""stk_cd"": ""A029780"", ""stk_nm"": ""삼성카드"", ""evltv_prft"": ""-00000000000366"", ""prft_rt"": ""-0.12"", ""pur_pric"": ""000000000048850"", ""pred_close_pric"": ""000000051700"", ""rmnd_qty"": ""000000000000006"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000048900"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000006"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000293100"", ""pur_cmsn"": ""000000000000040"", ""evlt_amt"": ""000000000293400"", ""sell_cmsn"": ""000000000000040"", ""tax"": ""000000000000586"", ""sum_cmsn"": ""000000000000080"", ""poss_rt"": ""57.50"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}]","[{""acnt_no"": ""5704609010"", ""ord_no"": ""0124767"", ""mang_empno"": """", ""stk_cd"": ""029780"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""삼성카드"", ""ord_qty"": ""6"", ""ord_pric"": ""49150"", ""oso_qty"": ""6"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""093151"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""-48900"", ""sel_bid"": ""-49000"", ""buy_bid"": ""-48900"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}, {""acnt_no"": ""5704609010"", ""ord_no"": ""0124406"", ""mang_empno"": """", ""stk_cd"": ""003030"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""세아제강지주"", ""ord_qty"": ""2"", ""ord_pric"": ""109000"", ""oso_qty"": ""2"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""093140"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""+107100"", ""sel_bid"": ""+107400"", ""buy_bid"": ""+107300"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}]"
2026-07-10,daily_loss_check,709876,925476,0,925476,91,-0.009833744873755247,0.6226204981791923,"[{""ticker"": ""003030"", ""quantity"": 2, ""avg_price"": 108300, ""raw"": {""stk_cd"": ""A003030"", ""stk_nm"": ""세아제강지주"", ""evltv_prft"": ""-00000000001290"", ""prft_rt"": ""-0.60"", ""pur_pric"": ""000000000108300"", ""pred_close_pric"": ""000000104500"", ""rmnd_qty"": ""000000000000002"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000107900"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000002"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000216600"", ""pur_cmsn"": ""000000000000030"", ""evlt_amt"": ""000000000215800"", ""sell_cmsn"": ""000000000000030"", ""tax"": ""000000000000430"", ""sum_cmsn"": ""000000000000060"", ""poss_rt"": ""100.00"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}]","[{""acnt_no"": ""5704609010"", ""ord_no"": ""0124406"", ""mang_empno"": """", ""stk_cd"": ""003030"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""세아제강지주"", ""ord_qty"": ""2"", ""ord_pric"": ""109000"", ""oso_qty"": ""2"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""093140"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""+107900"", ""sel_bid"": ""+107800"", ""buy_bid"": ""+107700"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}]"
2026-07-10,daily_loss_check,709876,925876,0,925876,491,-0.05305899706608601,0.6226204981791923,"[{""ticker"": ""003030"", ""quantity"": 2, ""avg_price"": 108300, ""raw"": {""stk_cd"": ""A003030"", ""stk_nm"": ""세아제강지주"", ""evltv_prft"": ""-00000000001490"", ""prft_rt"": ""-0.69"", ""pur_pric"": ""000000000108300"", ""pred_close_pric"": ""000000104500"", ""rmnd_qty"": ""000000000000002"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000107800"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000002"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000216600"", ""pur_cmsn"": ""000000000000030"", ""evlt_amt"": ""000000000215600"", ""sell_cmsn"": ""000000000000030"", ""tax"": ""000000000000430"", ""sum_cmsn"": ""000000000000060"", ""poss_rt"": ""100.00"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}]","[{""acnt_no"": ""5704609010"", ""ord_no"": ""0124406"", ""mang_empno"": """", ""stk_cd"": ""003030"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""세아제강지주"", ""ord_qty"": ""2"", ""ord_pric"": ""109000"", ""oso_qty"": ""2"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""093140"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""+107800"", ""sel_bid"": ""+107800"", ""buy_bid"": ""+107700"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}]"
2026-07-10,daily_loss_check,709876,925876,0,925876,491,-0.05305899706608601,0.6226204981791923,"[{""ticker"": ""003030"", ""quantity"": 2, ""avg_price"": 108300, ""raw"": {""stk_cd"": ""A003030"", ""stk_nm"": ""세아제강지주"", ""evltv_prft"": ""-00000000001290"", ""prft_rt"": ""-0.60"", ""pur_pric"": ""000000000108300"", ""pred_close_pric"": ""000000104500"", ""rmnd_qty"": ""000000000000002"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000107900"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000002"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000216600"", ""pur_cmsn"": ""000000000000030"", ""evlt_amt"": ""000000000215800"", ""sell_cmsn"": ""000000000000030"", ""tax"": ""000000000000430"", ""sum_cmsn"": ""000000000000060"", ""poss_rt"": ""100.00"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}]","[{""acnt_no"": ""5704609010"", ""ord_no"": ""0124406"", ""mang_empno"": """", ""stk_cd"": ""003030"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""세아제강지주"", ""ord_qty"": ""2"", ""ord_pric"": ""109000"", ""oso_qty"": ""2"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""093140"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""+107900"", ""sel_bid"": ""+108000"", ""buy_bid"": ""+107700"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}]"
2026-07-10,daily_loss_check,709876,924876,0,924876,-509,0.05500413341474089,0.6226204981791923,"[{""ticker"": ""003030"", ""quantity"": 2, ""avg_price"": 108300, ""raw"": {""stk_cd"": ""A003030"", ""stk_nm"": ""세아제강지주"", ""evltv_prft"": ""-00000000001092"", ""prft_rt"": ""-0.50"", ""pur_pric"": ""000000000108300"", ""pred_close_pric"": ""000000104500"", ""rmnd_qty"": ""000000000000002"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000108000"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000002"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000216600"", ""pur_cmsn"": ""000000000000030"", ""evlt_amt"": ""000000000216000"", ""sell_cmsn"": ""000000000000030"", ""tax"": ""000000000000432"", ""sum_cmsn"": ""000000000000060"", ""poss_rt"": ""100.00"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}]","[{""acnt_no"": ""5704609010"", ""ord_no"": ""0124406"", ""mang_empno"": """", ""stk_cd"": ""003030"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""세아제강지주"", ""ord_qty"": ""2"", ""ord_pric"": ""109000"", ""oso_qty"": ""2"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""093140"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""+108000"", ""sel_bid"": ""+108000"", ""buy_bid"": ""+107900"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}]"
2026-07-10,daily_loss_check,709876,926076,0,926076,691,-0.07467162316225139,0.6226204981791923,"[{""ticker"": ""003030"", ""quantity"": 2, ""avg_price"": 108300, ""raw"": {""stk_cd"": ""A003030"", ""stk_nm"": ""세아제강지주"", ""evltv_prft"": ""-00000000001889"", ""prft_rt"": ""-0.87"", ""pur_pric"": ""000000000108300"", ""pred_close_pric"": ""000000104500"", ""rmnd_qty"": ""000000000000002"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000107600"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000002"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000216600"", ""pur_cmsn"": ""000000000000030"", ""evlt_amt"": ""000000000215200"", ""sell_cmsn"": ""000000000000030"", ""tax"": ""000000000000429"", ""sum_cmsn"": ""000000000000060"", ""poss_rt"": ""100.00"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}]","[{""acnt_no"": ""5704609010"", ""ord_no"": ""0124406"", ""mang_empno"": """", ""stk_cd"": ""003030"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""세아제강지주"", ""ord_qty"": ""2"", ""ord_pric"": ""109000"", ""oso_qty"": ""2"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""093140"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""+107600"", ""sel_bid"": ""+107700"", ""buy_bid"": ""+107400"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}]"
2026-07-10,daily_loss_check,709876,925076,0,925076,-309,0.03339150731857551,0.6226204981791923,"[{""ticker"": ""003030"", ""quantity"": 2, ""avg_price"": 108300, ""raw"": {""stk_cd"": ""A003030"", ""stk_nm"": ""세아제강지주"", ""evltv_prft"": ""-00000000001092"", ""prft_rt"": ""-0.50"", ""pur_pric"": ""000000000108300"", ""pred_close_pric"": ""000000104500"", ""rmnd_qty"": ""000000000000002"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000108000"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000002"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000216600"", ""pur_cmsn"": ""000000000000030"", ""evlt_amt"": ""000000000216000"", ""sell_cmsn"": ""000000000000030"", ""tax"": ""000000000000432"", ""sum_cmsn"": ""000000000000060"", ""poss_rt"": ""100.00"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}]","[{""acnt_no"": ""5704609010"", ""ord_no"": ""0124406"", ""mang_empno"": """", ""stk_cd"": ""003030"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""세아제강지주"", ""ord_qty"": ""2"", ""ord_pric"": ""109000"", ""oso_qty"": ""2"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""093140"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""+108000"", ""sel_bid"": ""+108100"", ""buy_bid"": ""+107900"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}]"
2026-07-10,daily_loss_check,709876,924676,0,924676,-709,0.07661675951090627,0.6226204981791923,"[{""ticker"": ""003030"", ""quantity"": 2, ""avg_price"": 108300, ""raw"": {""stk_cd"": ""A003030"", ""stk_nm"": ""세아제강지주"", ""evltv_prft"": ""-00000000001889"", ""prft_rt"": ""-0.87"", ""pur_pric"": ""000000000108300"", ""pred_close_pric"": ""000000104500"", ""rmnd_qty"": ""000000000000002"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000107600"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000002"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000216600"", ""pur_cmsn"": ""000000000000030"", ""evlt_amt"": ""000000000215200"", ""sell_cmsn"": ""000000000000030"", ""tax"": ""000000000000429"", ""sum_cmsn"": ""000000000000060"", ""poss_rt"": ""100.00"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}]","[{""acnt_no"": ""5704609010"", ""ord_no"": ""0124406"", ""mang_empno"": """", ""stk_cd"": ""003030"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""세아제강지주"", ""ord_qty"": ""2"", ""ord_pric"": ""109000"", ""oso_qty"": ""2"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""093140"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""+107600"", ""sel_bid"": ""+107600"", ""buy_bid"": ""+107400"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}]"
2026-07-10,daily_loss_check,709876,925076,0,925076,-309,0.03339150731857551,0.6226204981791923,"[{""ticker"": ""003030"", ""quantity"": 2, ""avg_price"": 108300, ""raw"": {""stk_cd"": ""A003030"", ""stk_nm"": ""세아제강지주"", ""evltv_prft"": ""-00000000002289"", ""prft_rt"": ""-1.06"", ""pur_pric"": ""000000000108300"", ""pred_close_pric"": ""000000104500"", ""rmnd_qty"": ""000000000000002"", ""trde_able_qty"": ""000000000000000"", ""cur_prc"": ""000000107400"", ""pred_buyq"": ""000000000000000"", ""pred_sellq"": ""000000000000000"", ""tdy_buyq"": ""000000000000002"", ""tdy_sellq"": ""000000000000000"", ""pur_amt"": ""000000000216600"", ""pur_cmsn"": ""000000000000030"", ""evlt_amt"": ""000000000214800"", ""sell_cmsn"": ""000000000000030"", ""tax"": ""000000000000429"", ""sum_cmsn"": ""000000000000060"", ""poss_rt"": ""100.00"", ""crd_tp"": ""00"", ""crd_tp_nm"": """", ""crd_loan_dt"": """"}}]","[{""acnt_no"": ""5704609010"", ""ord_no"": ""0124406"", ""mang_empno"": """", ""stk_cd"": ""003030"", ""tsk_tp"": """", ""ord_stt"": ""접수"", ""stk_nm"": ""세아제강지주"", ""ord_qty"": ""2"", ""ord_pric"": ""109000"", ""oso_qty"": ""2"", ""cntr_tot_amt"": ""0"", ""orig_ord_no"": ""0000000"", ""io_tp_nm"": ""-매도"", ""trde_tp"": ""보통"", ""tm"": ""093140"", ""cntr_no"": """", ""cntr_pric"": ""0"", ""cntr_qty"": ""0"", ""cur_prc"": ""+107400"", ""sel_bid"": ""+107400"", ""buy_bid"": ""+107300"", ""unit_cntr_pric"": """", ""unit_cntr_qty"": """", ""tdy_trde_cmsn"": ""0"", ""tdy_trde_tax"": ""0"", ""ind_invsr"": """", ""stex_tp"": ""1"", ""stex_tp_txt"": ""KRX"", ""sor_yn"": ""N"", ""stop_pric"": ""0""}]"
