session_date,ticker,name,prev_close_price,market_cap,trading_value,trend_ok,source
2026-07-02,005930,삼성전자,314500,1838654622216000,8016067724007,1,universe_startup
2026-07-02,000660,SK하이닉스,2560000,1824518054400000,11075008889000,1,universe_startup
2026-07-02,402340,SK스퀘어,1757000,231850884202000,3102016254500,1,universe_startup
2026-07-02,009150,삼성전기,2205000,164699599680000,2190723644000,1,universe_startup
2026-07-02,005935,삼성전자우,204500,164084911013500,674253447850,1,universe_startup
2026-07-02,005380,현대차,487500,99819410925000,415435060000,1,universe_startup
2026-07-02,373220,LG에너지솔루션,348000,81432000000000,138894312000,1,universe_startup
2026-07-02,032830,삼성생명,387000,77400000000000,181786442250,1,universe_startup
2026-07-02,028260,삼성물산,434000,70380730154000,380896332500,1,universe_startup
2026-07-02,207940,삼성바이오로직스,1396000,64622167596000,54838149000,1,universe_startup
2026-07-02,329180,HD현대중공업,615000,64551153375000,180574478500,1,universe_startup
2026-07-02,034020,두산에너빌리티,88500,56689661421000,193684547550,1,universe_startup
2026-07-02,012450,한화에어로스페이스,1091000,56255670491000,205807859000,1,universe_startup
2026-07-02,105560,KB금융,158500,56218005839000,189446791600,1,universe_startup
2026-07-02,034730,SK,763000,55319562389000,313014298500,1,universe_startup
2026-07-02,000270,기아,141500,55243439217000,111532199100,1,universe_startup
2026-07-02,055550,신한지주,96400,45756680400400,76341459100,1,universe_startup
2026-07-02,012330,현대모비스,494000,44821896002000,152095040000,1,universe_startup
2026-07-02,068270,셀트리온,174500,40580621697000,82559700800,1,universe_startup
2026-07-02,006400,삼성SDI,491000,39567495230000,211762165750,1,universe_startup
2026-07-02,010120,LS ELECTRIC,263500,39525000000000,541909882500,1,universe_startup
2026-07-02,267260,HD현대일렉트릭,1012000,36479700620000,192965843500,1,universe_startup
2026-07-02,298040,효성중공업,3718000,34668669464000,252735788500,1,universe_startup
2026-07-02,086790,하나금융지주,116400,31936405867200,68723113650,1,universe_startup
2026-07-02,042660,한화오션,103300,31652503600200,107445105400,1,universe_startup
2026-07-02,066570,LG전자,193300,31485600525400,281938675850,1,universe_startup
2026-07-02,035420,NAVER,197400,30969625663200,200243317900,1,universe_startup
2026-07-02,000810,삼성화재,623000,27815375679000,57486928000,1,universe_startup
2026-07-02,000150,두산,1590000,25748197650000,126409296500,1,universe_startup
2026-07-02,009540,HD한국조선해양,358500,25372162086000,63910509000,1,universe_startup
2026-07-02,005490,POSCO홀딩스,315000,24961081005000,83360040000,1,universe_startup
2026-07-02,006800,미래에셋증권,43650,24425094312000,89261929125,1,universe_startup
2026-07-02,015760,한국전력,37600,24137849295200,55932092300,1,universe_startup
2026-07-02,042700,한미반도체,246500,23494457300000,384097737250,1,universe_startup
2026-07-02,010130,고려아연,1095000,22855901055000,22307313000,1,universe_startup
2026-07-02,011070,LG이노텍,907000,21466066049000,258735043000,1,universe_startup
2026-07-02,316140,우리금융지주,29350,21369432166700,54045528525,1,universe_startup
2026-07-02,010140,삼성중공업,23750,20900000000000,92569814075,1,universe_startup
2026-07-02,064350,현대로템,189800,20715207211400,90919398200,1,universe_startup
2026-07-02,051910,LG화학,280000,19765856040000,72323111250,1,universe_startup
2026-07-02,017670,SK텔레콤,88600,19030398695800,68885101800,1,universe_startup
2026-07-02,138040,메리츠금융지주,106900,17889423483700,23716989950,1,universe_startup
2026-07-02,011200,HMM,18660,17600820520200,14629853850,1,universe_startup
2026-07-02,033780,KT&G,167100,17346727197600,46718221200,1,universe_startup
2026-07-02,079550,LIG디펜스앤에어로스페이스,770000,16940000000000,104767938500,1,universe_startup
2026-07-02,267250,HD현대,210000,16588547850000,34394212200,1,universe_startup
2026-07-02,096770,SK이노베이션,98000,16567173224000,34854701700,1,universe_startup
2026-07-02,024110,기업은행,20250,16147873847250,15061587825,1,universe_startup
2026-07-02,035720,카카오,34800,15415213807200,53808099400,1,universe_startup
2026-07-02,278470,에이피알,408000,15274767240000,106503249250,1,universe_startup
2026-07-02,018260,삼성에스디에스,197400,15274377720000,50654673000,1,universe_startup
2026-07-02,003670,포스코퓨처엠,170200,15138646644000,56840811000,1,universe_startup
2026-07-02,047810,한국항공우주,154200,15030661499400,55252079550,1,universe_startup
2026-07-02,086280,현대글로비스,197700,14827500000000,53509266100,1,universe_startup
2026-07-02,003550,LG,96600,14605147586400,42331096400,1,universe_startup
2026-07-02,272210,한화시스템,77000,14546792953000,48438968150,1,universe_startup
2026-07-02,307950,현대오토에버,524000,14370166568000,40260984500,1,universe_startup
2026-07-02,030200,KT,53700,13533564484500,13664582500,1,universe_startup
2026-07-02,000720,현대건설,119000,13251336035000,64297358250,1,universe_startup
2026-07-02,071050,한국금융지주,228000,12705526176000,41605931250,1,universe_startup
2026-07-02,006260,LS,399000,12448800000000,103140541750,1,universe_startup
2026-07-02,010950,S-Oil,109600,12339074003200,25084816500,1,universe_startup
2026-07-02,259960,크래프톤,245000,11303769085000,36910919500,1,universe_startup
2026-07-02,005940,NH투자증권,29550,10529976103950,15807987125,1,universe_startup
2026-07-02,0126Z0,삼성에피스홀딩스,417000,10376231433000,22493889250,1,universe_startup
2026-07-02,003490,대한항공,27800,10236534375800,66172822925,1,universe_startup
2026-07-02,028050,삼성E&A,51700,10133200000000,283947797200,1,universe_startup
2026-07-02,443060,HD현대마린솔루션,226000,10132361960000,30979557000,1,universe_startup
2026-07-02,016360,삼성증권,112700,10064110000000,46214578200,1,universe_startup
2026-07-02,323410,카카오뱅크,20900,9971817133300,13295122350,1,universe_startup
2026-07-02,007660,이수페타시스,132900,9756085205100,494227307350,1,universe_startup
2026-07-02,039490,키움증권,347500,9114339810000,37840251250,1,universe_startup
2026-07-02,047050,포스코인터내셔널,51300,9024839024400,16194118350,1,universe_startup
2026-07-02,005830,DB손해보험,136100,8914597498900,22895896050,1,universe_startup
2026-07-02,352820,하이브,204000,8792858796000,65687268850,1,universe_startup
2026-07-02,003230,삼양식품,1162000,8753363430000,38821004000,1,universe_startup
2026-07-02,180640,한진칼,125200,8358637330800,13239891650,1,universe_startup
2026-07-02,062040,산일전기,261500,8006044775000,175631522500,1,universe_startup
2026-07-02,047040,대우건설,19420,7979826329960,181174542415,1,universe_startup
2026-07-02,161390,한국타이어앤테크놀로지,62800,7779354333200,15861074800,1,universe_startup
2026-07-02,005387,현대차2우B,220000,7692064600000,35949177896,1,universe_startup
2026-07-02,353200,대덕전자,154400,7629973220000,174793496950,1,universe_startup
2026-07-02,064400,LG씨엔에스,76200,7382709237600,95166439050,1,universe_startup
2026-07-02,004170,신세계,776000,7329460456000,58119841500,1,universe_startup
