month,start_cash,end_cash,pnl_krw,weeks,pnl_pct
2020-01,10000000.0,9608544.87,-391455.12,3,-3.9146
2020-02,9608544.87,10165292.25,556747.38,4,5.7943
2020-03,10165292.25,10327578.48,162286.22999999998,5,1.5965
2020-04,10327578.48,10327578.48,0.0,4,0.0
2020-05,10327578.48,10796254.65,468676.17,3,4.5381
2020-06,10796254.65,11063246.64,266991.99,5,2.473
2020-07,11063246.64,11556654.93,493408.29000000004,4,4.4599
2020-08,11556654.93,11523484.1,-33170.81999999995,5,-0.287
2020-09,11523484.1,11977939.55,454455.43999999994,4,3.9437
2020-10,11977939.55,11742893.21,-235046.34,2,-1.9623
2020-11,11742893.21,12449232.62,706339.4,5,6.015
2020-12,12449232.62,12042853.8,-406378.81999999995,3,-3.2643
2021-01,12042853.8,11562478.0,-480375.81,3,-3.9889
2021-02,11562478.0,11876915.45,314437.44999999995,3,2.7195
2021-03,11876915.45,11588592.31,-288323.14,5,-2.4276
2021-04,11588592.31,11457371.15,-131221.15999999997,4,-1.1323
2021-05,11457371.15,11499986.55,42615.39,5,0.3719
2021-06,11499986.55,11268395.83,-231590.72999999998,4,-2.0138
2021-07,11268395.83,11308811.93,40416.09999999999,4,0.3587
2021-08,11308811.93,11153265.6,-155546.32999999996,5,-1.3754
2021-09,11153265.6,11697268.01,544002.4099999999,4,4.8775
2021-10,11697268.01,12333953.27,636685.25,4,5.443
2021-11,12333953.27,12208606.06,-125347.19999999998,5,-1.0163
2021-12,12208606.06,11240159.42,-968446.6399999999,4,-7.9325
2022-01,11240159.42,10754833.7,-485325.72000000003,3,-4.3178
2022-02,10754833.7,10884608.23,129774.52999999997,5,1.2067
2022-03,10884608.23,10739091.92,-145516.30000000005,4,-1.3369
2022-04,10739091.92,10534124.34,-204967.58,4,-1.9086
2022-05,10534124.34,10563030.6,28906.26000000001,5,0.2744
2022-06,10563030.6,10154261.67,-408768.93,4,-3.8698
2022-07,10154261.67,10152151.75,-2109.9300000000076,4,-0.0208
2022-08,10152151.75,10126619.33,-25532.410000000003,5,-0.2515
2022-09,10126619.33,9518960.74,-607658.59,3,-6.0006
2022-10,9518960.74,9459534.61,-59426.13000000002,5,-0.6243
2022-11,9459534.61,9246568.83,-212965.78,4,-2.2513
2022-12,9246568.83,9254675.01,8106.18,4,0.0877
2023-01,9254675.01,9629962.87,375287.86,4,4.0551
2023-02,9629962.87,9933706.21,303743.33,4,3.1541
2023-03,9933706.21,9841448.51,-92257.68999999997,4,-0.9287
2023-04,9841448.51,9995582.35,154133.84000000003,4,1.5662
2023-05,9995582.35,10155794.91,160212.56999999998,4,1.6028
2023-06,10155794.91,10316601.59,160806.68,4,1.5834
2023-07,10316601.59,10344271.0,27669.419999999984,5,0.2682
2023-08,10344271.0,10714698.33,370427.32,4,3.581
2023-09,10714698.33,10603707.22,-110991.1,4,-1.0359
2023-10,10603707.22,10692979.43,89272.20999999999,4,0.8419
2023-11,10692979.43,10876014.33,183034.88999999996,4,1.7117
2023-12,10876014.33,11209699.28,333684.95,4,3.0681
2024-01,11209699.28,10936151.93,-273547.35000000003,4,-2.4403
2024-02,10936151.93,10868932.85,-67219.06999999999,3,-0.6147
2024-03,10868932.85,10970473.14,101540.28,3,0.9342
2024-04,10970473.14,10689706.62,-280766.51,5,-2.5593
2024-05,10689706.62,10999770.24,310063.61,4,2.9006
2024-06,10999770.24,11492407.28,492637.03,4,4.4786
2024-07,11492407.28,11451435.32,-40971.95,5,-0.3565
2024-08,11451435.32,10611993.1,-839442.21,4,-7.3305
2024-09,10611993.1,10964996.64,353003.52999999997,5,3.3265
2024-10,10964996.64,10884062.19,-80934.45000000001,4,-0.7381
2024-11,10884062.19,11250418.17,366355.99,4,3.366
2024-12,11250418.17,11321504.2,71086.01,5,0.6319
