month,start_cash,end_cash,pnl_krw,weeks,pnl_pct
2019-05,7319716.06,7252400.2,-67315.86,4,-0.9197
2019-06,7252400.2,7130000.92,-122399.27999999997,4,-1.6877
2019-07,7130000.92,7196331.84,66330.92000000001,5,0.9303
2019-08,7196331.84,7303478.28,107146.44,4,1.4889
2019-09,7303478.28,7163247.57,-140230.71000000002,4,-1.9201
2019-10,7163247.57,7365112.11,201864.54,4,2.8181
2019-11,7365112.11,7142977.51,-222134.6,4,-3.016
2019-12,7142977.51,7215511.08,72533.57,5,1.0155
2020-01,7215511.08,7147011.46,-68499.62,3,-0.9493
2020-02,7147011.46,7055380.76,-91630.70000000001,4,-1.2821
2020-03,7055380.76,7304675.75,249294.99,5,3.5334
2020-04,7304675.75,7620279.54,315603.79,4,4.3206
2020-05,7620279.54,7878790.58,258511.03999999998,3,3.3924
2020-06,7878790.58,8144265.41,265474.82999999996,5,3.3695
2020-07,8144265.41,9057730.41,913465.0,4,11.2161
2020-08,9057730.41,9553436.42,495706.01,5,5.4727
2020-09,9553436.42,9499479.33,-53957.08999999997,4,-0.5648
2020-10,9499479.33,9262755.02,-236724.31,2,-2.492
2020-11,9262755.02,9721893.79,459138.77,5,4.9568
2020-12,9721893.79,9340653.5,-381240.29000000004,3,-3.9215
2021-01,9340653.5,8750794.59,-589858.9099999999,3,-6.315
2021-02,8750794.59,8675525.37,-75269.22000000003,3,-0.8601
2021-03,8675525.37,8360881.32,-314644.05,5,-3.6268
2021-04,8360881.32,8308220.69,-52660.630000000005,4,-0.6298
2021-05,8308220.69,8749007.11,440786.42000000004,5,5.3054
2021-06,8749007.11,8927562.4,178555.28999999998,4,2.0409
2021-07,8927562.4,8250420.27,-677142.13,4,-7.5848
2021-08,8250420.27,8345232.08,94811.80999999997,5,1.1492
2021-09,8345232.08,8758212.68,412980.6,4,4.9487
2021-10,8758212.68,8638737.7,-119474.97999999997,4,-1.3641
2021-11,8638737.7,8317962.36,-320775.34,5,-3.7132
2021-12,8317962.36,7738122.76,-579839.6000000001,4,-6.9709
2022-01,7738122.76,7365382.76,-372740.0,3,-4.8169
2022-02,7365382.76,7327113.31,-38269.44999999999,5,-0.5196
2022-03,7327113.31,7073147.83,-253965.47999999998,4,-3.4661
2022-04,7073147.83,7060604.66,-12543.17000000002,4,-0.1773
2022-05,7060604.66,6471699.49,-588905.1699999999,5,-8.3407
2022-06,6471699.49,6205692.42,-266007.07,4,-4.1103
2022-07,6205692.42,6162992.14,-42700.28,4,-0.6881
2022-08,6162992.14,6431114.39,268122.25,5,4.3505
2022-09,6431114.39,6008223.12,-422891.27,3,-6.5757
2022-10,6008223.12,5839357.21,-168865.90999999997,5,-2.8106
2022-11,5839357.21,5753954.04,-85403.16999999998,4,-1.4625
2022-12,5753954.04,5648665.37,-105288.66999999998,4,-1.8298
2023-01,5648665.37,5612038.23,-36627.14,4,-0.6484
2023-02,5612038.23,5762026.61,149988.38,4,2.6726
2023-03,5762026.61,5794857.99,32831.379999999976,4,0.5698
2023-04,5794857.99,5652230.7,-142627.29,4,-2.4613
2023-05,5652230.7,5885157.78,232927.08,4,4.121
2023-06,5885157.78,5956116.15,70958.37000000001,4,1.2057
2023-07,5956116.15,5574249.94,-381866.21,5,-6.4113
2023-08,5574249.94,5584454.78,10204.839999999997,4,0.1831
2023-09,5584454.78,5577778.73,-6676.049999999996,4,-0.1195
2023-10,5577778.73,5426931.27,-150847.46,4,-2.7044
2023-11,5426931.27,5181673.48,-245257.78999999998,4,-4.5193
2023-12,5181673.48,5293263.37,111589.89,4,2.1535
2024-01,5293263.37,4989199.72,-304063.64999999997,4,-5.7444
2024-02,4989199.72,4702856.63,-286343.08999999997,3,-5.7393
2024-03,4702856.63,4821719.68,118863.05,3,2.5275
2024-04,4821719.68,4581074.15,-240645.53,5,-4.9909
2024-05,4581074.15,4613765.71,32691.559999999998,4,0.7136
2024-06,4613765.71,4796632.05,182866.34,4,3.9635
2024-07,4796632.05,4567094.48,-229537.57,5,-4.7854
2024-08,4567094.48,4349676.36,-217418.12,4,-4.7605
2024-09,4349676.36,4358595.93,8919.56999999999,5,0.2051
2024-10,4358595.93,4572255.03,213659.09999999998,4,4.902
2024-11,4572255.03,4637090.41,64835.38000000001,4,1.418
2024-12,4637090.41,4699467.06,62376.64999999999,5,1.3452
