month,start_cash,end_cash,pnl_krw,weeks,pnl_pct
2020-01,10000000.0,9605424.25,-394575.75,3,-3.9458
2020-02,9605424.25,10158109.95,552685.69,4,5.7539
2020-03,10158109.95,10316783.2,158673.23999999996,5,1.562
2020-04,10316783.2,10316783.2,0.0,4,0.0
2020-05,10316783.2,10783210.87,466427.66,3,4.5211
2020-06,10783210.87,11044003.68,260792.81999999995,5,2.4185
2020-07,11044003.68,11530523.43,486519.74,4,4.4053
2020-08,11530523.43,11493598.49,-36924.92999999999,5,-0.3202
2020-09,11493598.49,11945223.11,451624.6099999999,4,3.9294
2020-10,11945223.11,11707019.94,-238203.18,2,-1.9941
2020-11,11707019.94,12406694.11,699674.18,5,5.9765
2020-12,12406694.11,11999206.48,-407487.63,3,-3.2844
2021-01,11999206.48,11516167.06,-483039.43000000005,3,-4.0256
2021-02,11516167.06,11827595.1,311428.04000000004,3,2.7043
2021-03,11827595.1,11526984.64,-300610.45999999996,5,-2.5416
2021-04,11526984.64,11392740.29,-134244.33999999997,4,-1.1646
2021-05,11392740.29,11423715.26,30974.949999999997,5,0.2719
2021-06,11423715.26,11185363.38,-238351.87000000002,4,-2.0865
2021-07,11185363.38,11217525.1,32161.73000000001,4,0.2875
2021-08,11217525.1,11057211.86,-160313.24,5,-1.4291
2021-09,11057211.86,11596878.03,539666.17,4,4.8807
2021-10,11596878.03,12222883.08,626005.06,4,5.398
2021-11,12222883.08,12112790.66,-110092.42000000001,5,-0.9007
2021-12,12112790.66,11157156.63,-955634.03,4,-7.8895
2022-01,11157156.63,10588047.39,-569109.24,3,-5.1008
2022-02,10588047.39,10704786.16,116738.78,5,1.1026
2022-03,10704786.16,10556738.36,-148047.80000000002,4,-1.383
2022-04,10556738.36,10365699.23,-191039.13,4,-1.8096
2022-05,10365699.23,10382843.3,17144.070000000007,5,0.1654
2022-06,10382843.3,9962832.94,-420010.36,4,-4.0452
2022-07,9962832.94,9954044.02,-8788.920000000024,4,-0.0882
2022-08,9954044.02,9923057.91,-30986.119999999995,5,-0.3113
2022-09,9923057.91,9322907.34,-600150.56,3,-6.048
2022-10,9322907.34,9264099.13,-58808.22,5,-0.6308
2022-11,9264099.13,9053744.94,-210354.18999999997,4,-2.2706
2022-12,9053744.94,9063521.89,9776.950000000004,4,0.108
2023-01,9063521.89,9422064.61,358542.71,4,3.9559
2023-02,9422064.61,9715901.54,293836.94,4,3.1186
2023-03,9715901.54,9625023.69,-90877.83999999997,4,-0.9354
2023-04,9625023.69,9764841.42,139817.72000000003,4,1.4526
2023-05,9764841.42,9916003.71,151162.29,4,1.548
2023-06,9916003.71,10070788.33,154784.63,4,1.561
2023-07,10070788.33,10095031.44,24243.100000000006,5,0.2407
2023-08,10095031.44,10447783.49,352752.04000000004,4,3.4943
2023-09,10447783.49,10332494.36,-115289.13999999998,4,-1.1035
2023-10,10332494.36,10411903.41,79409.05000000002,4,0.7685
2023-11,10411903.41,10587236.64,175333.24000000005,4,1.684
2023-12,10587236.64,10908090.39,320853.75000000006,4,3.0306
2024-01,10908090.39,10621039.13,-287051.26,4,-2.6315
2024-02,10621039.13,10551037.81,-70001.32000000002,3,-0.6591
2024-03,10551037.81,10533186.35,-17851.47,3,-0.1692
2024-04,10533186.35,10242528.54,-290657.8,5,-2.7594
2024-05,10242528.54,10531285.33,288756.79000000004,4,2.8192
2024-06,10531285.33,10992157.15,460871.82,4,4.3762
2024-07,10992157.15,10928550.08,-63607.07000000001,5,-0.5787
2024-08,10928550.08,10105858.23,-822691.8500000001,4,-7.5279
2024-09,10105858.23,10433939.14,328080.91000000003,5,3.2464
2024-10,10433939.14,10357310.18,-76628.95999999999,4,-0.7344
2024-11,10357310.18,10711626.36,354316.17,4,3.4209
2024-12,10711626.36,10755120.47,43494.10000000003,5,0.406
