week_start,week_end,signal_date,entry_date,start_cash,end_cash,pnl_krw,pnl_pct,num_candidates,num_orders,num_trades,realized_pnl_krw
2020-01-06,2020-01-10,2020-01-03,2020-01-06,10000000.0,9832277.27,-167722.73,-1.6772,4,4,4,-167722.73
2020-01-13,2020-01-17,2020-01-10,2020-01-13,9832277.27,10079330.87,247053.6,2.5127,3,3,3,247053.6
2020-01-20,2020-01-23,2020-01-17,2020-01-20,10079330.87,9605424.25,-473906.62,-4.7018,1,1,1,-473906.62
2020-02-03,2020-02-07,2020-01-31,2020-02-03,9605424.25,9798705.78,193281.53,2.0122,8,8,8,193281.53
2020-02-10,2020-02-14,2020-02-07,2020-02-10,9798705.78,9984814.83,186109.05,1.8993,5,5,5,186109.05
2020-02-17,2020-02-21,2020-02-14,2020-02-17,9984814.83,10236303.61,251488.77,2.5187,1,1,1,251488.77
2020-02-24,2020-02-28,2020-02-21,2020-02-24,10236303.61,10158109.95,-78193.66,-0.7639,16,10,10,-78193.66
2020-03-02,2020-03-06,2020-02-28,2020-03-02,10158109.95,10448554.51,290444.56,2.8592,15,10,10,290444.56
2020-03-09,2020-03-13,2020-03-06,2020-03-09,10448554.51,10034563.24,-413991.28,-3.9622,8,8,8,-413991.28
2020-03-16,2020-03-20,2020-03-13,2020-03-16,10034563.24,10068950.18,34386.94,0.3427,3,3,3,34386.94
2020-03-23,2020-03-27,2020-03-20,2020-03-23,10068950.18,10068950.18,0.0,0.0,0,0,0,0.0
2020-03-30,2020-04-03,2020-03-27,2020-03-30,10068950.18,10316783.2,247833.02,2.4614,1,1,1,247833.02
2020-04-06,2020-04-10,2020-04-03,2020-04-06,10316783.2,10316783.2,0.0,0.0,0,0,0,0.0
2020-04-13,2020-04-17,2020-04-10,2020-04-13,10316783.2,10316783.2,0.0,0.0,0,0,0,0.0
2020-04-20,2020-04-24,2020-04-17,2020-04-20,10316783.2,10316783.2,0.0,0.0,0,0,0,0.0
2020-04-27,2020-04-29,2020-04-24,2020-04-27,10316783.2,10316783.2,0.0,0.0,0,0,0,0.0
2020-05-11,2020-05-15,2020-05-08,2020-05-11,10316783.2,10316783.2,0.0,0.0,0,0,0,0.0
2020-05-18,2020-05-22,2020-05-15,2020-05-18,10316783.2,10655711.63,338928.42,3.2852,11,10,10,338928.42
2020-05-25,2020-05-29,2020-05-22,2020-05-25,10655711.63,10783210.87,127499.24,1.1965,10,10,10,127499.24
2020-06-01,2020-06-05,2020-05-29,2020-06-01,10783210.87,11055497.84,272286.98,2.5251,11,10,10,272286.98
2020-06-08,2020-06-12,2020-06-05,2020-06-08,11055497.84,11055497.84,0.0,0.0,0,0,0,0.0
2020-06-15,2020-06-19,2020-06-12,2020-06-15,11055497.84,10933063.03,-122434.82,-1.1075,50,10,10,-122434.82
2020-06-22,2020-06-26,2020-06-19,2020-06-22,10933063.03,10846650.25,-86412.77,-0.7904,1,1,1,-86412.77
2020-06-29,2020-07-03,2020-06-26,2020-06-29,10846650.25,11044003.68,197353.43,1.8195,2,2,2,197353.43
2020-07-06,2020-07-10,2020-07-03,2020-07-06,11044003.68,10802530.21,-241473.48,-2.1865,3,3,3,-241473.48
2020-07-13,2020-07-17,2020-07-10,2020-07-13,10802530.21,11088340.39,285810.18,2.6458,12,10,10,285810.18
2020-07-20,2020-07-24,2020-07-17,2020-07-20,11088340.39,11367077.96,278737.57,2.5138,1,1,1,278737.57
2020-07-27,2020-07-31,2020-07-24,2020-07-27,11367077.96,11530523.43,163445.47,1.4379,4,4,4,163445.47
2020-08-03,2020-08-07,2020-07-31,2020-08-03,11530523.43,11651021.81,120498.38,1.045,2,2,2,120498.38
2020-08-10,2020-08-14,2020-08-07,2020-08-10,11651021.81,11765882.92,114861.11,0.9858,3,3,3,114861.11
2020-08-18,2020-08-21,2020-08-14,2020-08-18,11765882.92,11216761.41,-549121.51,-4.6671,2,2,2,-549121.51
