week_start,signal_date,entry_date,exit_date,code,name,signal_mode,quantity,entry_price,exit_price,exit_reason,holding_days,gross_cost,buy_fee,sell_fee,sell_tax,net_proceeds,pnl_krw,pnl_pct
2020-01-06,2020-01-03,2020-01-06,2020-01-06,180640,한진칼,fallback,57,38103.81,39242.9996,take_profit,0,2171917.17,325.79,335.53,3355.28,2233160.17,60917.22,2.8043
2020-01-06,2020-01-03,2020-01-06,2020-01-10,139480,이마트,fallback,18,121512.15,119488.05,friday_liquidation,4,2187218.7,328.08,322.62,3226.18,2147236.1,-40310.68,-1.8427
2020-01-06,2020-01-03,2020-01-06,2020-01-10,000120,CJ대한통운,fallback,15,147514.75,143485.65,friday_liquidation,4,2212721.25,331.91,322.84,3228.43,2148733.48,-64319.68,-2.9064
2020-01-06,2020-01-03,2020-01-06,2020-01-08,011210,현대위아,fallback,49,47804.78,45409.9995,stop_loss,2,2342434.22,351.37,333.76,3337.63,2221418.58,-121367.01,-5.1805
2020-01-13,2020-01-10,2020-01-13,2020-01-14,010120,LS ELECTRIC,fallback,285,10361.036,10670.7999,take_profit,1,2952895.26,442.93,456.18,4561.77,3036160.03,82821.83,2.8043
2020-01-13,2020-01-10,2020-01-13,2020-01-14,021240,코웨이,fallback,33,89008.9,91669.9991,take_profit,1,2937293.7,440.59,453.77,4537.66,3020118.54,82384.24,2.8043
2020-01-13,2020-01-10,2020-01-13,2020-01-14,000080,하이트진로,fallback,109,27352.735,28170.4997,take_profit,1,2981448.12,447.22,460.59,4605.88,3065518.0,83622.67,2.8043
2020-01-20,2020-01-17,2020-01-20,2020-01-21,009420,한올바이오파마,fallback,274,33253.325,31587.4997,stop_loss,1,9111411.05,1366.71,1298.25,12982.46,8640694.2,-472083.56,-5.1805
2020-02-03,2020-01-31,2020-02-03,2020-02-03,090430,아모레퍼시픽,fallback,5,181518.15,186944.9981,take_profit,0,907590.75,136.14,140.21,1402.09,933182.69,25455.81,2.8043
2020-02-03,2020-01-31,2020-02-03,2020-02-03,285130,SK케미칼,fallback,28,37099.7096,38208.8796,take_profit,0,1038791.87,155.82,160.48,1604.77,1068083.38,29135.69,2.8043
2020-02-03,2020-01-31,2020-02-03,2020-02-04,017960,한국카본,fallback,145,7400.74,7621.9999,take_profit,1,1073107.3,160.97,165.78,1657.78,1103366.43,30098.16,2.8043
2020-02-03,2020-01-31,2020-02-03,2020-02-07,006280,녹십자,fallback,8,124012.4,122487.75,friday_liquidation,4,992099.2,148.81,146.99,1469.85,978285.16,-13962.85,-1.4072
2020-02-03,2020-01-31,2020-02-03,2020-02-03,282330,BGF리테일,fallback,6,165016.5,169949.9983,take_profit,0,990099.0,148.51,152.95,1529.55,1018017.48,27769.97,2.8043
2020-02-03,2020-01-31,2020-02-03,2020-02-04,267260,HD현대일렉트릭,fallback,120,9690.969,9980.6999,take_profit,1,1162916.28,174.44,179.65,1796.53,1195707.81,32617.09,2.8043
2020-02-03,2020-01-31,2020-02-03,2020-02-03,000100,유한양행,fallback,32,35716.5713,36784.3896,take_profit,0,1142930.28,171.44,176.57,1765.65,1175158.25,32056.53,2.8043
2020-02-03,2020-01-31,2020-02-03,2020-02-03,082740,한화엔진,fallback,376,3050.305,3141.5,take_profit,0,1146914.68,172.04,177.18,1771.81,1179255.0,32168.28,2.8043
2020-02-10,2020-02-07,2020-02-10,2020-02-12,008770,호텔신라,fallback,19,90809.08,93523.9991,take_profit,2,1725372.52,258.81,266.54,2665.43,1774024.0,48392.68,2.8043
2020-02-10,2020-02-07,2020-02-10,2020-02-11,090430,아모레퍼시픽,fallback,9,178017.8,183339.9982,take_profit,1,1602160.2,240.32,247.51,2475.09,1647337.38,44936.86,2.8043
