week_start,signal_date,entry_date,exit_date,code,name,signal_mode,quantity,entry_price,exit_price,exit_reason,holding_days,gross_cost,buy_fee,sell_fee,sell_tax,net_proceeds,pnl_krw,pnl_pct
2021-10-05,2021-10-01,2021-10-05,2021-10-06,005420,코스모화학,fallback,70,15230.0,15686.9,take_profit_same_day_collision_fallback,1,1066100.0,159.91,164.71,1647.12,1096271.16,30011.25,2.8146
2021-10-05,2021-10-01,2021-10-05,2021-10-06,009240,한샘,fallback,9,111500.0,105925.0,stop_loss,1,1003500.0,150.53,143.0,1429.99,951752.01,-51898.51,-5.171
2021-10-05,2021-10-01,2021-10-05,2021-10-08,016360,삼성증권,fallback,24,46450.0,46100.0,friday_liquidation,3,1114800.0,167.22,165.96,1659.6,1104574.44,-10392.78,-0.9321
2021-10-05,2021-10-01,2021-10-05,2021-10-05,006280,녹십자,fallback,3,318500.0,302575.0,stop_loss,0,955500.0,143.32,136.16,1361.59,906227.25,-49416.07,-5.171
2021-10-12,2021-10-08,2021-10-12,2021-10-12,302440,SK바이오사이언스,fallback,6,222000.0,228660.0,take_profit,0,1332000.0,199.8,205.79,2057.94,1369696.27,37496.47,2.8146
2021-10-12,2021-10-08,2021-10-12,2021-10-12,010060,OCI홀딩스,fallback,13,111252.0,114589.56,take_profit,0,1446276.0,216.94,223.45,2234.5,1487206.33,40713.39,2.8146
2021-10-12,2021-10-08,2021-10-12,2021-10-14,003670,포스코퓨처엠,fallback,9,151212.0,155748.36,take_profit,2,1360908.0,204.14,210.26,2102.6,1399422.38,38310.24,2.8146
2021-10-12,2021-10-08,2021-10-12,2021-10-12,267260,HD현대일렉트릭,fallback,63,24550.0,25286.5,take_profit,0,1546650.0,232.0,238.96,2389.57,1590420.97,43538.97,2.8146
2021-10-12,2021-10-08,2021-10-12,2021-10-13,003030,세아제강지주,fallback,12,124000.0,127720.0,take_profit,1,1488000.0,223.2,229.9,2298.96,1530111.14,41887.94,2.8146
2021-10-12,2021-10-08,2021-10-12,2021-10-13,052690,한전기술,fallback,35,45150.0,46504.5,take_profit,1,1580250.0,237.04,244.15,2441.49,1624971.87,44484.83,2.8146
2021-10-12,2021-10-08,2021-10-12,2021-10-15,138040,메리츠금융지주,fallback,49,32500.0,33475.0,take_profit,3,1592500.0,238.88,246.04,2460.41,1637568.55,44829.67,2.8146
2021-10-18,2021-10-15,2021-10-18,2021-10-22,282330,BGF리테일,fallback,63,169500.0,174000.0,friday_liquidation,4,10678500.0,1601.78,1644.3,16443.0,10943912.7,263810.92,2.4701
2021-10-25,2021-10-22,2021-10-25,2021-10-26,036460,한국가스공사,fallback,49,44400.0,45732.0,take_profit,1,2175600.0,326.34,336.13,3361.3,2237170.57,61244.23,2.8146
2021-10-25,2021-10-22,2021-10-25,2021-10-29,285130,SK케미칼,fallback,11,189000.0,179550.0,stop_loss,4,2079000.0,311.85,296.26,2962.57,1971791.17,-107520.68,-5.171
2021-10-25,2021-10-22,2021-10-25,2021-10-25,010950,S-Oil,fallback,21,102500.0,105575.0,take_profit,0,2152500.0,322.88,332.56,3325.61,2213416.83,60593.95,2.8146
2021-10-25,2021-10-22,2021-10-25,2021-10-25,010060,OCI홀딩스,fallback,20,106484.0,109678.52,take_profit,0,2129680.0,319.45,329.04,3290.36,2189951.01,59951.56,2.8146
2021-10-25,2021-10-22,2021-10-25,2021-10-26,267260,HD현대일렉트릭,fallback,100,22700.0,23381.0,take_profit,1,2270000.0,340.5,350.71,3507.15,2334242.14,63901.64,2.8146
2021-11-01,2021-10-29,2021-11-01,2021-11-03,000810,삼성화재,fallback,7,232000.0,238960.0,take_profit,2,1624000.0,243.6,250.91,2509.08,1669960.01,45716.41,2.8146
2021-11-01,2021-10-29,2021-11-01,2021-11-05,014680,한솔케미칼,fallback,5,330500.0,340415.0,take_profit,4,1652500.0,247.88,255.31,2553.11,1699266.58,46518.7,2.8146
2021-11-01,2021-10-29,2021-11-01,2021-11-05,005830,DB손해보험,fallback,32,59700.0,58100.0,friday_liquidation,4,1910400.0,286.56,278.88,2788.8,1856132.32,-54554.24,-2.8552
2021-11-01,2021-10-29,2021-11-01,2021-11-05,008730,율촌화학,fallback,88,22000.0,20900.0,stop_loss,4,1936000.0,290.4,275.88,2758.8,1836165.32,-100125.08,-5.171
2021-11-01,2021-10-29,2021-11-01,2021-11-01,014820,동원시스템즈,fallback,37,52100.0,53663.0,take_profit,0,1927700.0,289.15,297.83,2978.3,1982254.87,54265.72,2.8146
2021-11-01,2021-10-29,2021-11-01,2021-11-04,005420,코스모화학,fallback,146,13335.0,13765.0,take_profit_gap_open,3,1946910.0,292.04,301.45,3014.53,2006374.01,59171.98,3.0388
2021-11-08,2021-11-05,2021-11-08,2021-11-08,298050,HS효성첨단소재,fallback,1,647000.0,666410.0,take_profit,0,647000.0,97.05,99.96,999.62,665310.42,18213.37,2.8146
2021-11-08,2021-11-05,2021-11-08,2021-11-11,004000,롯데정밀화학,fallback,14,82300.0,78185.0,stop_loss,3,1152200.0,172.83,164.19,1641.88,1092783.93,-59588.9,-5.171
2021-11-08,2021-11-05,2021-11-08,2021-11-11,096770,SK이노베이션,fallback,5,231719.0,220133.05,stop_loss,3,1158595.0,173.79,165.1,1651.0,1098849.15,-59919.64,-5.171
2021-11-08,2021-11-05,2021-11-08,2021-11-08,093370,후성,fallback,60,19239.0,19816.17,take_profit,0,1154340.0,173.15,178.35,1783.46,1187008.4,32495.25,2.8146
2021-11-08,2021-11-05,2021-11-08,2021-11-12,138930,BNK금융지주,fallback,136,8440.0,8570.0,friday_liquidation,4,1147840.0,172.18,174.83,1748.28,1163596.89,15584.72,1.3575
2021-11-08,2021-11-05,2021-11-08,2021-11-09,139130,iM금융지주,fallback,118,9800.0,10094.0,take_profit,1,1156400.0,173.46,178.66,1786.64,1189126.7,32553.24,2.8146
2021-11-08,2021-11-05,2021-11-08,2021-11-11,120110,코오롱인더,fallback,14,82500.0,77900.0,stop_loss_gap_open,3,1155000.0,173.25,163.59,1635.9,1088800.51,-66372.74,-5.7457
2021-11-08,2021-11-05,2021-11-08,2021-11-11,010060,OCI홀딩스,fallback,12,96153.0,90193.0,stop_loss_gap_open,3,1153836.0,173.08,162.35,1623.47,1080530.18,-73478.9,-6.3673
2021-11-08,2021-11-05,2021-11-08,2021-11-12,175330,JB금융지주,fallback,138,8400.0,8500.0,friday_liquidation,4,1159200.0,173.88,175.95,1759.5,1171064.55,11690.67,1.0084
2021-11-08,2021-11-05,2021-11-08,2021-11-12,001450,현대해상,fallback,46,25150.0,25500.0,friday_liquidation,4,1156900.0,173.53,175.95,1759.5,1171064.55,13991.02,1.2092
2021-11-22,2021-11-19,2021-11-22,2021-11-26,051910,LG화학,fallback,2,758000.0,720100.0,stop_loss,4,1516000.0,227.4,216.03,2160.3,1437823.67,-78403.73,-5.171
2021-11-22,2021-11-19,2021-11-22,2021-11-23,051600,한전KPS,fallback,56,41350.0,42590.5,take_profit,1,2315600.0,347.34,357.76,3577.6,2381132.64,65185.3,2.8146
2021-11-22,2021-11-19,2021-11-22,2021-11-22,192080,더블유게임즈,fallback,43,53942.0,51244.9,stop_loss,0,2319506.0,347.93,330.53,3305.3,2199894.87,-119959.05,-5.171
2021-11-22,2021-11-19,2021-11-22,2021-11-26,036460,한국가스공사,fallback,61,37900.0,37000.0,friday_liquidation,4,2311900.0,346.79,338.55,3385.5,2253275.95,-58970.83,-2.5504
2021-11-22,2021-11-19,2021-11-22,2021-11-22,003030,세아제강지주,fallback,22,106000.0,109180.0,take_profit,0,2332000.0,349.8,360.29,3602.94,2397996.77,65646.97,2.8146
2021-11-29,2021-11-26,2021-11-29,2021-11-29,352820,하이브,fallback,3,360500.0,371315.0,take_profit,0,1081500.0,162.22,167.09,1670.92,1112106.99,30444.77,2.8146
2021-11-29,2021-11-26,2021-11-29,2021-11-29,316140,우리금융지주,fallback,93,12400.0,12772.0,take_profit,0,1153200.0,172.98,178.17,1781.69,1185836.14,32463.16,2.8146
2021-11-29,2021-11-26,2021-11-29,2021-11-29,383220,F&F,fallback,7,165200.0,170156.0,take_profit,0,1156400.0,173.46,178.66,1786.64,1189126.7,32553.24,2.8146
2021-11-29,2021-11-26,2021-11-29,2021-11-29,000150,두산,fallback,10,113500.0,116905.0,take_profit_same_day_collision_fallback,0,1135000.0,170.25,175.36,1753.58,1167121.07,31950.82,2.8146
2021-11-29,2021-11-26,2021-11-29,2021-12-01,026960,동서,fallback,36,33000.0,31350.0,stop_loss,2,1188000.0,178.2,169.29,1692.9,1126737.81,-61440.39,-5.171
2021-11-29,2021-11-26,2021-11-29,2021-11-29,307950,현대오토에버,fallback,11,109000.0,112270.0,take_profit,0,1199000.0,179.85,185.25,1852.45,1232932.3,33752.45,2.8146
2021-11-29,2021-11-26,2021-11-29,2021-11-29,042660,한화오션,fallback,56,20877.0,21503.31,take_profit,0,1169112.0,175.37,180.63,1806.28,1202198.45,32911.09,2.8146
2021-11-29,2021-11-26,2021-11-29,2021-11-29,014680,한솔케미칼,fallback,3,295000.0,303850.0,take_profit,0,885000.0,132.75,136.73,1367.33,910045.94,24913.19,2.8146
2021-11-29,2021-11-26,2021-11-29,2021-12-03,139130,iM금융지주,fallback,162,9090.0,9380.0,take_profit_gap_open,4,1472580.0,220.89,227.93,2279.34,1517052.73,44251.84,3.0046
2021-12-13,2021-12-10,2021-12-13,2021-12-17,066970,엘앤에프,fallback,10,207000.0,199600.0,friday_liquidation,4,2070000.0,310.5,299.4,2994.0,1992706.6,-77603.9,-3.7484
2021-12-13,2021-12-10,2021-12-13,2021-12-14,093370,후성,fallback,105,21192.0,20132.4,stop_loss,1,2225160.0,333.77,317.09,3170.85,2110414.06,-115079.71,-5.171
2021-12-13,2021-12-10,2021-12-13,2021-12-14,052690,한전기술,fallback,25,89200.0,84740.0,stop_loss,1,2230000.0,334.5,317.77,3177.75,2115004.48,-115330.02,-5.171
