session_date,phase,ticker,selected,reason,price,current_price,best_bid,best_ask,expect_price,expect_revenue_percent,spread_percent,raw_json
2026-06-05,watchlist,251270,1,filtered_candidate_recheck,41650,41650,41600,41650,42000,0.7202881152460985,0.12004801920768307,"{""bid_req_base_tm"": ""095101"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""18"", ""sel_10th_pre_bid"": ""-42450"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""5"", ""sel_9th_pre_bid"": ""-42250"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""20"", ""sel_8th_pre_bid"": ""-42150"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""30"", ""sel_7th_pre_bid"": ""-42000"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""20"", ""sel_6th_pre_bid"": ""-41900"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""30"", ""sel_5th_pre_bid"": ""-41850"", ""sel_4th_pre_req_pre"": ""0"", ""sel_4th_pre_req"": ""12"", ""sel_4th_pre_bid"": ""-41800"", ""sel_3th_pre_req_pre"": ""0"", ""sel_3th_pre_req"": ""14"", ""sel_3th_pre_bid"": ""-41750"", ""sel_2th_pre_req_pre"": ""0"", ""sel_2th_pre_req"": ""96"", ""sel_2th_pre_bid"": ""-41700"", ""sel_1th_pre_req_pre"": ""--7"", ""sel_fpr_req"": ""297"", ""sel_fpr_bid"": ""-41650"", ""buy_fpr_bid"": ""-41600"", ""buy_fpr_req"": ""888"", ""buy_1th_pre_req_pre"": ""0"", ""buy_2th_pre_bid"": ""-41550"", ""buy_2th_pre_req"": ""1049"", ""buy_2th_pre_req_pre"": ""0"", ""buy_3th_pre_bid"": ""-41500"", ""buy_3th_pre_req"": ""349"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""-41450"", ""buy_4th_pre_req"": ""148"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""-41400"", ""buy_5th_pre_req"": ""172"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""-41350"", ""buy_6th_pre_req"": ""7"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""-41300"", ""buy_7th_pre_req"": ""641"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""-41250"", ""buy_8th_pre_req"": ""28"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""-41200"", ""buy_9th_pre_req"": ""229"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""-41150"", ""buy_10th_pre_req"": ""77"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""--7"", ""tot_sel_req"": ""542"", ""tot_buy_req"": ""3588"", ""tot_buy_req_jub_pre"": ""0"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-06-05,watchlist,180640,0,filtered_candidate_recheck,114200,114200,114100,114200,115500,0.7005253940455342,0.08756567425569177,"{""bid_req_base_tm"": ""095100"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""19"", ""sel_10th_pre_bid"": ""-116900"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""3"", ""sel_9th_pre_bid"": ""-116800"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""1"", ""sel_8th_pre_bid"": ""-115700"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""11"", ""sel_7th_pre_bid"": ""-115200"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""1"", ""sel_6th_pre_bid"": ""-115000"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""32"", ""sel_5th_pre_bid"": ""-114900"", ""sel_4th_pre_req_pre"": ""0"", ""sel_4th_pre_req"": ""23"", ""sel_4th_pre_bid"": ""-114600"", ""sel_3th_pre_req_pre"": ""--9"", ""sel_3th_pre_req"": ""25"", ""sel_3th_pre_bid"": ""-114400"", ""sel_2th_pre_req_pre"": ""0"", ""sel_2th_pre_req"": ""5"", ""sel_2th_pre_bid"": ""-114300"", ""sel_1th_pre_req_pre"": ""0"", ""sel_fpr_req"": ""47"", ""sel_fpr_bid"": ""-114200"", ""buy_fpr_bid"": ""-114100"", ""buy_fpr_req"": ""594"", ""buy_1th_pre_req_pre"": ""0"", ""buy_2th_pre_bid"": ""-114000"", ""buy_2th_pre_req"": ""113"", ""buy_2th_pre_req_pre"": ""0"", ""buy_3th_pre_bid"": ""-113900"", ""buy_3th_pre_req"": ""11"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""-113800"", ""buy_4th_pre_req"": ""74"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""-113700"", ""buy_5th_pre_req"": ""135"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""-113600"", ""buy_6th_pre_req"": ""7"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""-113500"", ""buy_7th_pre_req"": ""25"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""-113400"", ""buy_8th_pre_req"": ""198"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""-113300"", ""buy_9th_pre_req"": ""53"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""-113200"", ""buy_10th_pre_req"": ""11"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""+37"", ""tot_sel_req"": ""167"", ""tot_buy_req"": ""1221"", ""tot_buy_req_jub_pre"": ""0"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-06-05,watchlist,007070,1,filtered_candidate_recheck,23650,23650,23600,23650,23750,0.21141649048625794,0.21141649048625794,"{""bid_req_base_tm"": ""095100"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""20"", ""sel_10th_pre_bid"": ""+24150"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""292"", ""sel_9th_pre_bid"": ""+24100"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""27"", ""sel_8th_pre_bid"": ""+24050"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""92"", ""sel_7th_pre_bid"": ""+24000"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""16"", ""sel_6th_pre_bid"": ""+23900"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""49"", ""sel_5th_pre_bid"": ""+23850"", ""sel_4th_pre_req_pre"": ""0"", ""sel_4th_pre_req"": ""50"", ""sel_4th_pre_bid"": ""+23800"", ""sel_3th_pre_req_pre"": ""0"", ""sel_3th_pre_req"": ""406"", ""sel_3th_pre_bid"": ""+23750"", ""sel_2th_pre_req_pre"": ""0"", ""sel_2th_pre_req"": ""44"", ""sel_2th_pre_bid"": ""+23700"", ""sel_1th_pre_req_pre"": ""0"", ""sel_fpr_req"": ""160"", ""sel_fpr_bid"": ""+23650"", ""buy_fpr_bid"": ""+23600"", ""buy_fpr_req"": ""2"", ""buy_1th_pre_req_pre"": ""0"", ""buy_2th_pre_bid"": ""+23550"", ""buy_2th_pre_req"": ""211"", ""buy_2th_pre_req_pre"": ""0"", ""buy_3th_pre_bid"": ""+23500"", ""buy_3th_pre_req"": ""189"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""+23450"", ""buy_4th_pre_req"": ""228"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""23400"", ""buy_5th_pre_req"": ""2332"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""-23350"", ""buy_6th_pre_req"": ""231"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""-23300"", ""buy_7th_pre_req"": ""215"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""-23250"", ""buy_8th_pre_req"": ""557"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""-23200"", ""buy_9th_pre_req"": ""641"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""-23150"", ""buy_10th_pre_req"": ""672"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""0"", ""tot_sel_req"": ""1156"", ""tot_buy_req"": ""5278"", ""tot_buy_req_jub_pre"": ""--45"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-06-05,watchlist,000650,0,filtered_candidate_recheck,239500,239500,238500,239500,237000,-1.2526096033402923,0.41753653444676403,"{""bid_req_base_tm"": ""095101"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""32"", ""sel_10th_pre_bid"": ""+244000"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""30"", ""sel_9th_pre_bid"": ""+243500"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""23"", ""sel_8th_pre_bid"": ""+243000"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""1"", ""sel_7th_pre_bid"": ""+242500"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""144"", ""sel_6th_pre_bid"": ""+242000"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""65"", ""sel_5th_pre_bid"": ""+241500"", ""sel_4th_pre_req_pre"": ""0"", ""sel_4th_pre_req"": ""30"", ""sel_4th_pre_bid"": ""+241000"", ""sel_3th_pre_req_pre"": ""0"", ""sel_3th_pre_req"": ""2"", ""sel_3th_pre_bid"": ""+240500"", ""sel_2th_pre_req_pre"": ""0"", ""sel_2th_pre_req"": ""33"", ""sel_2th_pre_bid"": ""+240000"", ""sel_1th_pre_req_pre"": ""0"", ""sel_fpr_req"": ""2"", ""sel_fpr_bid"": ""+239500"", ""buy_fpr_bid"": ""+238500"", ""buy_fpr_req"": ""2"", ""buy_1th_pre_req_pre"": ""0"", ""buy_2th_pre_bid"": ""+238000"", ""buy_2th_pre_req"": ""4"", ""buy_2th_pre_req_pre"": ""0"", ""buy_3th_pre_bid"": ""+237500"", ""buy_3th_pre_req"": ""4"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""+237000"", ""buy_4th_pre_req"": ""29"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""+236000"", ""buy_5th_pre_req"": ""1"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""+235000"", ""buy_6th_pre_req"": ""46"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""+234500"", ""buy_7th_pre_req"": ""2"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""+234000"", ""buy_8th_pre_req"": ""8"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""+233500"", ""buy_9th_pre_req"": ""13"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""+233000"", ""buy_10th_pre_req"": ""6"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""0"", ""tot_sel_req"": ""362"", ""tot_buy_req"": ""115"", ""tot_buy_req_jub_pre"": ""0"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-06-05,watchlist,003490,0,filtered_candidate_recheck,24750,24750,24700,24750,24900,0.40404040404040403,0.20202020202020202,"{""bid_req_base_tm"": ""095102"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""1855"", ""sel_10th_pre_bid"": ""+25200"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""416"", ""sel_9th_pre_bid"": ""+25150"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""1086"", ""sel_8th_pre_bid"": ""+25100"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""1105"", ""sel_7th_pre_bid"": ""25050"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""1933"", ""sel_6th_pre_bid"": ""-25000"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""290"", ""sel_5th_pre_bid"": ""-24950"", ""sel_4th_pre_req_pre"": ""0"", ""sel_4th_pre_req"": ""6914"", ""sel_4th_pre_bid"": ""-24900"", ""sel_3th_pre_req_pre"": ""0"", ""sel_3th_pre_req"": ""1538"", ""sel_3th_pre_bid"": ""-24850"", ""sel_2th_pre_req_pre"": ""0"", ""sel_2th_pre_req"": ""4816"", ""sel_2th_pre_bid"": ""-24800"", ""sel_1th_pre_req_pre"": ""--2"", ""sel_fpr_req"": ""213"", ""sel_fpr_bid"": ""-24750"", ""buy_fpr_bid"": ""-24700"", ""buy_fpr_req"": ""7130"", ""buy_1th_pre_req_pre"": ""0"", ""buy_2th_pre_bid"": ""-24650"", ""buy_2th_pre_req"": ""12333"", ""buy_2th_pre_req_pre"": ""0"", ""buy_3th_pre_bid"": ""-24600"", ""buy_3th_pre_req"": ""16156"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""-24550"", ""buy_4th_pre_req"": ""8666"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""-24500"", ""buy_5th_pre_req"": ""12859"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""-24450"", ""buy_6th_pre_req"": ""7654"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""-24400"", ""buy_7th_pre_req"": ""12115"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""-24350"", ""buy_8th_pre_req"": ""7596"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""-24300"", ""buy_9th_pre_req"": ""14477"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""-24250"", ""buy_10th_pre_req"": ""6324"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""--2"", ""tot_sel_req"": ""20166"", ""tot_buy_req"": ""105310"", ""tot_buy_req_jub_pre"": ""0"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-06-05,watchlist,307950,0,filtered_candidate_recheck,793000,793000,792000,793000,796000,0.25220680958385877,0.12610340479192939,"{""bid_req_base_tm"": ""095102"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""11"", ""sel_10th_pre_bid"": ""-803000"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""41"", ""sel_9th_pre_bid"": ""-802000"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""8"", ""sel_8th_pre_bid"": ""-801000"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""21"", ""sel_7th_pre_bid"": ""-800000"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""2"", ""sel_6th_pre_bid"": ""-799000"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""1"", ""sel_5th_pre_bid"": ""-797000"", ""sel_4th_pre_req_pre"": ""0"", ""sel_4th_pre_req"": ""17"", ""sel_4th_pre_bid"": ""-796000"", ""sel_3th_pre_req_pre"": ""0"", ""sel_3th_pre_req"": ""23"", ""sel_3th_pre_bid"": ""-795000"", ""sel_2th_pre_req_pre"": ""0"", ""sel_2th_pre_req"": ""28"", ""sel_2th_pre_bid"": ""-794000"", ""sel_1th_pre_req_pre"": ""0"", ""sel_fpr_req"": ""64"", ""sel_fpr_bid"": ""-793000"", ""buy_fpr_bid"": ""-792000"", ""buy_fpr_req"": ""32"", ""buy_1th_pre_req_pre"": ""0"", ""buy_2th_pre_bid"": ""-791000"", ""buy_2th_pre_req"": ""100"", ""buy_2th_pre_req_pre"": ""0"", ""buy_3th_pre_bid"": ""-790000"", ""buy_3th_pre_req"": ""209"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""-789000"", ""buy_4th_pre_req"": ""64"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""-788000"", ""buy_5th_pre_req"": ""91"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""-787000"", ""buy_6th_pre_req"": ""73"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""-786000"", ""buy_7th_pre_req"": ""139"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""-785000"", ""buy_8th_pre_req"": ""213"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""-784000"", ""buy_9th_pre_req"": ""82"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""-783000"", ""buy_10th_pre_req"": ""308"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""0"", ""tot_sel_req"": ""216"", ""tot_buy_req"": ""1311"", ""tot_buy_req_jub_pre"": ""0"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-06-05,watchlist,377300,0,filtered_candidate_recheck,44850,44850,44800,44850,45050,0.33444816053511706,0.11148272017837235,"{""bid_req_base_tm"": ""095101"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""142"", ""sel_10th_pre_bid"": ""-45350"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""20"", ""sel_9th_pre_bid"": ""-45300"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""32"", ""sel_8th_pre_bid"": ""-45250"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""316"", ""sel_7th_pre_bid"": ""-45200"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""212"", ""sel_6th_pre_bid"": ""-45150"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""24"", ""sel_5th_pre_bid"": ""-45100"", ""sel_4th_pre_req_pre"": ""0"", ""sel_4th_pre_req"": ""3"", ""sel_4th_pre_bid"": ""-45050"", ""sel_3th_pre_req_pre"": ""0"", ""sel_3th_pre_req"": ""3"", ""sel_3th_pre_bid"": ""-45000"", ""sel_2th_pre_req_pre"": ""0"", ""sel_2th_pre_req"": ""16"", ""sel_2th_pre_bid"": ""-44900"", ""sel_1th_pre_req_pre"": ""0"", ""sel_fpr_req"": ""106"", ""sel_fpr_bid"": ""-44850"", ""buy_fpr_bid"": ""-44800"", ""buy_fpr_req"": ""726"", ""buy_1th_pre_req_pre"": ""--1"", ""buy_2th_pre_bid"": ""-44750"", ""buy_2th_pre_req"": ""636"", ""buy_2th_pre_req_pre"": ""0"", ""buy_3th_pre_bid"": ""-44700"", ""buy_3th_pre_req"": ""969"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""-44650"", ""buy_4th_pre_req"": ""5882"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""-44600"", ""buy_5th_pre_req"": ""262"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""-44550"", ""buy_6th_pre_req"": ""886"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""-44500"", ""buy_7th_pre_req"": ""500"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""-44450"", ""buy_8th_pre_req"": ""83"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""-44400"", ""buy_9th_pre_req"": ""64"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""-44350"", ""buy_10th_pre_req"": ""29"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""0"", ""tot_sel_req"": ""874"", ""tot_buy_req"": ""10037"", ""tot_buy_req_jub_pre"": ""--1"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-06-05,watchlist,034730,0,filtered_candidate_recheck,596000,596000,595000,596000,593000,-0.6711409395973155,0.16778523489932887,"{""bid_req_base_tm"": ""095103"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""9"", ""sel_10th_pre_bid"": ""-605000"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""110"", ""sel_9th_pre_bid"": ""-604000"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""107"", ""sel_8th_pre_bid"": ""-603000"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""4"", ""sel_7th_pre_bid"": ""-602000"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""12"", ""sel_6th_pre_bid"": ""-601000"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""1045"", ""sel_5th_pre_bid"": ""-600000"", ""sel_4th_pre_req_pre"": ""0"", ""sel_4th_pre_req"": ""4"", ""sel_4th_pre_bid"": ""-599000"", ""sel_3th_pre_req_pre"": ""0"", ""sel_3th_pre_req"": ""103"", ""sel_3th_pre_bid"": ""-598000"", ""sel_2th_pre_req_pre"": ""0"", ""sel_2th_pre_req"": ""55"", ""sel_2th_pre_bid"": ""-597000"", ""sel_1th_pre_req_pre"": ""0"", ""sel_fpr_req"": ""126"", ""sel_fpr_bid"": ""-596000"", ""buy_fpr_bid"": ""-595000"", ""buy_fpr_req"": ""37"", ""buy_1th_pre_req_pre"": ""--6"", ""buy_2th_pre_bid"": ""-594000"", ""buy_2th_pre_req"": ""34"", ""buy_2th_pre_req_pre"": ""0"", ""buy_3th_pre_bid"": ""-593000"", ""buy_3th_pre_req"": ""172"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""-592000"", ""buy_4th_pre_req"": ""98"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""-591000"", ""buy_5th_pre_req"": ""283"", ""buy_5th_pre_req_pre"": ""0"", ""buy_6th_pre_bid"": ""-590000"", ""buy_6th_pre_req"": ""246"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""-589000"", ""buy_7th_pre_req"": ""235"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""-588000"", ""buy_8th_pre_req"": ""85"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""-587000"", ""buy_9th_pre_req"": ""23"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""-586000"", ""buy_10th_pre_req"": ""31"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""0"", ""tot_sel_req"": ""1575"", ""tot_buy_req"": ""1244"", ""tot_buy_req_jub_pre"": ""--6"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
2026-06-05,watchlist,005380,0,filtered_candidate_recheck,660000,660000,659000,660000,662000,0.15151515151515152,0.15151515151515152,"{""bid_req_base_tm"": ""095103"", ""sel_10th_pre_req_pre"": ""0"", ""sel_10th_pre_req"": ""697"", ""sel_10th_pre_bid"": ""-669000"", ""sel_9th_pre_req_pre"": ""0"", ""sel_9th_pre_req"": ""2295"", ""sel_9th_pre_bid"": ""-668000"", ""sel_8th_pre_req_pre"": ""0"", ""sel_8th_pre_req"": ""2404"", ""sel_8th_pre_bid"": ""-667000"", ""sel_7th_pre_req_pre"": ""0"", ""sel_7th_pre_req"": ""1170"", ""sel_7th_pre_bid"": ""-666000"", ""sel_6th_pre_req_pre"": ""0"", ""sel_6th_pre_req"": ""381"", ""sel_6th_pre_bid"": ""-665000"", ""sel_5th_pre_req_pre"": ""0"", ""sel_5th_pre_req"": ""106"", ""sel_5th_pre_bid"": ""-664000"", ""sel_4th_pre_req_pre"": ""0"", ""sel_4th_pre_req"": ""94"", ""sel_4th_pre_bid"": ""-663000"", ""sel_3th_pre_req_pre"": ""0"", ""sel_3th_pre_req"": ""222"", ""sel_3th_pre_bid"": ""-662000"", ""sel_2th_pre_req_pre"": ""0"", ""sel_2th_pre_req"": ""354"", ""sel_2th_pre_bid"": ""-661000"", ""sel_1th_pre_req_pre"": ""0"", ""sel_fpr_req"": ""529"", ""sel_fpr_bid"": ""-660000"", ""buy_fpr_bid"": ""-659000"", ""buy_fpr_req"": ""700"", ""buy_1th_pre_req_pre"": ""+3"", ""buy_2th_pre_bid"": ""-658000"", ""buy_2th_pre_req"": ""4520"", ""buy_2th_pre_req_pre"": ""0"", ""buy_3th_pre_bid"": ""-657000"", ""buy_3th_pre_req"": ""2317"", ""buy_3th_pre_req_pre"": ""0"", ""buy_4th_pre_bid"": ""-656000"", ""buy_4th_pre_req"": ""2033"", ""buy_4th_pre_req_pre"": ""0"", ""buy_5th_pre_bid"": ""-655000"", ""buy_5th_pre_req"": ""5648"", ""buy_5th_pre_req_pre"": ""--1"", ""buy_6th_pre_bid"": ""-654000"", ""buy_6th_pre_req"": ""1473"", ""buy_6th_pre_req_pre"": ""0"", ""buy_7th_pre_bid"": ""-653000"", ""buy_7th_pre_req"": ""3193"", ""buy_7th_pre_req_pre"": ""0"", ""buy_8th_pre_bid"": ""-652000"", ""buy_8th_pre_req"": ""4471"", ""buy_8th_pre_req_pre"": ""0"", ""buy_9th_pre_bid"": ""-651000"", ""buy_9th_pre_req"": ""4563"", ""buy_9th_pre_req_pre"": ""0"", ""buy_10th_pre_bid"": ""-650000"", ""buy_10th_pre_req"": ""14812"", ""buy_10th_pre_req_pre"": ""0"", ""tot_sel_req_jub_pre"": ""0"", ""tot_sel_req"": ""8252"", ""tot_buy_req"": ""43730"", ""tot_buy_req_jub_pre"": ""+2"", ""ovt_sel_req_pre"": ""0"", ""ovt_sel_req"": ""0"", ""ovt_buy_req"": ""0"", ""ovt_buy_req_pre"": ""0"", ""return_code"": 0, ""return_msg"": ""정상적으로 처리되었습니다""}"
