broker_order_id,ticker,side,quantity,price,status,raw_json
0353448,475150,SELL,4,41150,매도주문이 완료되었습니다.,"{""ord_no"": ""0353448"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0356603,161390,BUY,3,71400,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0356603"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0356609,161390,SELL,3,71600,매도주문이 완료되었습니다.,"{""ord_no"": ""0356609"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0359628,003160,BUY,5,28100,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0359628"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0359631,003160,SELL,5,28200,매도주문이 완료되었습니다.,"{""ord_no"": ""0359631"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0360228,181710,SELL,1,0,매도주문이 완료되었습니다.,"{""ord_no"": ""0360228"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0360958,217590,SELL,9,0,매도주문이 완료되었습니다.,"{""ord_no"": ""0360958"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0363825,181710,BUY,4,38250,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0363825"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0363830,181710,SELL,4,38400,매도주문이 완료되었습니다.,"{""ord_no"": ""0363830"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0366480,120110,BUY,2,69400,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0366480"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0371457,010690,BUY,23,9900,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0371457"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0371462,010690,SELL,23,9930,매도주문이 완료되었습니다.,"{""ord_no"": ""0371462"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0374464,120110,BUY,3,71100,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0374464"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0374471,120110,SELL,3,71400,매도주문이 완료되었습니다.,"{""ord_no"": ""0374471"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0380545,181710,BUY,12,38550,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0380545"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0380563,181710,SELL,12,38800,매도주문이 완료되었습니다.,"{""ord_no"": ""0380563"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0383717,092200,BUY,49,9430,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0383717"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0384060,092200,SELL,49,9480,매도주문이 완료되었습니다.,"{""ord_no"": ""0384060"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0389959,181710,BUY,12,38800,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0389959"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0389965,181710,SELL,12,39050,매도주문이 완료되었습니다.,"{""ord_no"": ""0389965"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0395121,000430,BUY,56,5000,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0395121"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0395128,000430,SELL,56,5020,매도주문이 완료되었습니다.,"{""ord_no"": ""0395128"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
