month,start_cash,end_cash,pnl_krw,weeks,pnl_pct
2020-01,10000000.0,10000000.0,0.0,3,0.0
2020-02,10000000.0,10000000.0,0.0,4,0.0
2020-03,10000000.0,10000000.0,0.0,5,0.0
2020-04,10000000.0,10000000.0,0.0,4,0.0
2020-05,10000000.0,10000000.0,0.0,3,0.0
2020-06,10000000.0,10000000.0,0.0,5,0.0
2020-07,10000000.0,10000000.0,0.0,4,0.0
2020-08,10000000.0,10000000.0,0.0,5,0.0
2020-09,10000000.0,10000000.0,0.0,4,0.0
2020-10,10000000.0,10000000.0,0.0,2,0.0
2020-11,10000000.0,10000000.0,0.0,5,0.0
2020-12,10000000.0,10000000.0,0.0,3,0.0
2021-01,10000000.0,10000000.0,0.0,3,0.0
2021-02,10000000.0,10000000.0,0.0,3,0.0
2021-03,10000000.0,10000000.0,0.0,5,0.0
2021-04,10000000.0,10000000.0,0.0,4,0.0
2021-05,10000000.0,10000000.0,0.0,5,0.0
2021-06,10000000.0,10000000.0,0.0,4,0.0
2021-07,10000000.0,10000000.0,0.0,4,0.0
2021-08,10000000.0,10000000.0,0.0,5,0.0
2021-09,10000000.0,10000000.0,0.0,4,0.0
2021-10,10000000.0,10000000.0,0.0,4,0.0
2021-11,10000000.0,10000000.0,0.0,5,0.0
2021-12,10000000.0,10000000.0,0.0,4,0.0
2022-01,10000000.0,10000000.0,0.0,3,0.0
2022-02,10000000.0,10000000.0,0.0,5,0.0
2022-03,10000000.0,10000000.0,0.0,4,0.0
2022-04,10000000.0,10000000.0,0.0,4,0.0
2022-05,10000000.0,10000000.0,0.0,5,0.0
2022-06,10000000.0,10000000.0,0.0,4,0.0
2022-07,10000000.0,10000000.0,0.0,4,0.0
2022-08,10000000.0,10000000.0,0.0,5,0.0
2022-09,10000000.0,10000000.0,0.0,3,0.0
2022-10,10000000.0,10000000.0,0.0,5,0.0
2022-11,10000000.0,10000000.0,0.0,4,0.0
2022-12,10000000.0,10000000.0,0.0,4,0.0
2023-01,10000000.0,10000000.0,0.0,4,0.0
2023-02,10000000.0,10000000.0,0.0,4,0.0
2023-03,10000000.0,10000000.0,0.0,4,0.0
2023-04,10000000.0,10000000.0,0.0,4,0.0
2023-05,10000000.0,10000000.0,0.0,4,0.0
2023-06,10000000.0,10000000.0,0.0,4,0.0
2023-07,10000000.0,10000000.0,0.0,5,0.0
2023-08,10000000.0,10000000.0,0.0,4,0.0
2023-09,10000000.0,10000000.0,0.0,4,0.0
2023-10,10000000.0,10000000.0,0.0,4,0.0
2023-11,10000000.0,10000000.0,0.0,4,0.0
2023-12,10000000.0,10000000.0,0.0,4,0.0
2024-01,10000000.0,10000000.0,0.0,4,0.0
2024-02,10000000.0,10000000.0,0.0,3,0.0
2024-03,10000000.0,10000000.0,0.0,3,0.0
2024-04,10000000.0,10000000.0,0.0,5,0.0
2024-05,10000000.0,10000000.0,0.0,4,0.0
2024-06,10000000.0,10000000.0,0.0,4,0.0
2024-07,10000000.0,10000000.0,0.0,5,0.0
2024-08,10000000.0,10000000.0,0.0,4,0.0
2024-09,10000000.0,10000000.0,0.0,5,0.0
2024-10,10000000.0,10000000.0,0.0,4,0.0
2024-11,10000000.0,10000000.0,0.0,4,0.0
2024-12,10000000.0,10000000.0,0.0,5,0.0
