month,start_cash,end_cash,pnl_krw,weeks,pnl_pct
2015-01,10000000.0,10238855.16,238855.15999999997,4,2.3886
2015-02,10238855.16,10270762.37,31907.209999999992,3,0.3116
2015-03,10270762.37,11504654.78,1233892.4100000001,5,12.0136
2015-04,11504654.78,11417102.93,-87551.85,4,-0.761
2015-05,11417102.93,11304419.46,-112683.46999999999,3,-0.987
2015-06,11304419.46,11770312.02,465892.56,5,4.1213
2015-07,11770312.02,11956378.1,186066.07999999996,4,1.5808
2015-08,11956378.1,12214016.73,257638.62999999995,4,2.1548
2015-09,12214016.73,13350167.32,1136150.5899999999,4,9.302
2015-10,13350167.32,12963763.2,-386404.12000000005,3,-2.8944
2015-11,12963763.2,13815136.13,851372.93,5,6.5673
2015-12,13815136.13,14789640.08,974503.95,3,7.0539
2016-01,14789640.08,14069464.3,-720175.78,3,-4.8695
2016-02,14069464.3,14058165.2,-11299.100000000093,5,-0.0803
2016-03,14058165.2,13787716.01,-270449.19,4,-1.9238
2016-04,13787716.01,13775230.59,-12485.420000000042,4,-0.0906
2016-05,13775230.59,13738369.86,-36860.72999999998,4,-0.2676
2016-06,13738369.86,13745530.74,7160.880000000005,4,0.0521
2016-07,13745530.74,13486774.51,-258756.22999999995,4,-1.8825
2016-08,13486774.51,13941744.82,454970.31000000006,5,3.3735
2016-09,13941744.82,13661377.77,-280367.05,3,-2.011
2016-10,13661377.77,12625508.59,-1035869.1799999999,5,-7.5825
2016-11,12625508.59,12962865.51,337356.92,4,2.672
2016-12,12962865.51,13517133.01,554267.5,4,4.2758
2017-01,13517133.01,13472011.64,-45121.37,3,-0.3338
2017-02,13472011.64,14872303.23,1400291.59,4,10.3941
2017-03,14872303.23,14488639.18,-383664.05,4,-2.5797
2017-04,14488639.18,14580957.78,92318.59999999998,4,0.6372
2017-05,14580957.78,14538215.21,-42742.56999999999,4,-0.2931
2017-06,14538215.21,14230267.04,-307948.1699999999,4,-2.1182
2017-07,14230267.04,15161251.29,930984.25,5,6.5423
2017-08,15161251.29,14497889.63,-663361.6599999999,4,-4.3754
2017-09,14497889.63,14423828.58,-74061.04999999996,4,-0.5108
2017-10,14423828.58,14355465.38,-68363.2,4,-0.474
2017-11,14355465.38,13691702.3,-663763.08,4,-4.6238
2017-12,13691702.3,13890607.91,198905.61,4,1.4527
2018-01,13890607.91,14867365.68,976757.7699999999,4,7.0318
2018-02,14867365.68,13884031.92,-983333.76,3,-6.614
2018-03,13884031.92,13571830.97,-312200.95,4,-2.2486
2018-04,13571830.97,13390747.84,-181083.1299999999,5,-1.3343
2018-05,13390747.84,13684626.27,293878.43,4,2.1946
2018-06,13684626.27,13029571.37,-655054.9,4,-4.7868
2018-07,13029571.37,12365269.75,-664301.62,5,-5.0984
2018-08,12365269.75,12213415.93,-151853.82000000004,4,-1.2281
2018-09,12213415.93,12375073.6,161657.67,4,1.3236
2018-10,12375073.6,10568200.21,-1806873.39,5,-14.6009
2018-11,10568200.21,11183743.05,615542.84,4,5.8245
2018-12,11183743.05,11123775.73,-59967.31999999995,4,-0.5362
2019-01,11123775.73,11180092.99,56317.26000000001,5,0.5063
2019-02,11180092.99,11921220.89,741127.8999999999,4,6.629
2019-03,11921220.89,12170711.14,249490.25000000003,3,2.0928
2019-04,12170711.14,12368837.61,198126.46999999997,5,1.6279
2019-05,12368837.61,11744294.96,-624542.65,4,-5.0493
2019-06,11744294.96,11913700.78,169405.81999999995,4,1.4425
2019-07,11913700.78,11021993.97,-891706.81,5,-7.4847
2019-08,11021993.97,11296476.11,274482.14,4,2.4903
2019-09,11296476.11,11201251.56,-95224.55000000005,4,-0.843
2019-10,11201251.56,11470347.21,269095.65,4,2.4024
2019-11,11470347.21,11536833.04,66485.82999999997,4,0.5796
2019-12,11536833.04,11281032.75,-255800.29000000004,5,-2.2172
2020-01,11281032.75,11016921.56,-264111.19000000006,3,-2.3412
2020-02,11016921.56,10769069.7,-247851.85999999993,4,-2.2497
2020-03,10769069.7,11650876.71,881807.01,5,8.1883
2020-04,11650876.71,11650876.71,0.0,4,0.0
2020-05,11650876.71,12317448.42,666571.71,3,5.7212
2020-06,12317448.42,13139586.67,822138.25,5,6.6746
