week_start,week_end,signal_date,entry_date,start_cash,end_cash,pnl_krw,pnl_pct,num_candidates,num_orders,num_trades,realized_pnl_krw
2015-01-05,2015-01-09,2015-01-02,2015-01-05,10000000.0,9912077.8,-87922.2,-0.8792,7,7,7,-87922.2
2015-01-12,2015-01-16,2015-01-09,2015-01-12,9912077.8,9912077.8,0.0,0.0,0,0,0,0.0
2015-01-19,2015-01-23,2015-01-16,2015-01-19,9912077.8,10341698.41,429620.61,4.3343,3,3,3,429620.61
2015-01-26,2015-01-30,2015-01-23,2015-01-26,10341698.41,10238855.16,-102843.25,-0.9945,2,2,2,-102843.25
2015-02-02,2015-02-06,2015-01-30,2015-02-02,10238855.16,10241127.14,2271.98,0.0222,1,1,1,2271.98
2015-02-09,2015-02-13,2015-02-06,2015-02-09,10241127.14,10172553.67,-68573.47,-0.6696,5,5,5,-68573.47
2015-02-16,2015-02-17,2015-02-13,2015-02-16,10172553.67,10270762.37,98208.7,0.9654,2,2,2,98208.7
2015-03-02,2015-03-06,2015-02-27,2015-03-02,10270762.37,10270934.54,172.17,0.0017,2,2,2,172.17
2015-03-09,2015-03-13,2015-03-06,2015-03-09,10270934.54,10197806.65,-73127.89,-0.712,3,3,3,-73127.89
2015-03-16,2015-03-20,2015-03-13,2015-03-16,10197806.65,10397589.52,199782.87,1.9591,3,3,3,199782.87
2015-03-23,2015-03-27,2015-03-20,2015-03-23,10397589.52,10766358.04,368768.52,3.5467,2,2,2,368768.52
2015-03-30,2015-04-03,2015-03-27,2015-03-30,10766358.04,11504654.78,738296.74,6.8574,2,2,2,738296.74
2015-04-06,2015-04-10,2015-04-03,2015-04-06,11504654.78,11504654.78,0.0,0.0,0,0,0,0.0
2015-04-13,2015-04-17,2015-04-10,2015-04-13,11504654.78,11504654.78,0.0,0.0,0,0,0,0.0
2015-04-20,2015-04-24,2015-04-17,2015-04-20,11504654.78,11504654.78,0.0,0.0,0,0,0,0.0
2015-04-27,2015-04-30,2015-04-24,2015-04-27,11504654.78,11417102.93,-87551.85,-0.761,9,9,9,-87551.85
2015-05-11,2015-05-15,2015-05-08,2015-05-11,11417102.93,11257380.59,-159722.34,-1.399,5,5,5,-159722.34
2015-05-18,2015-05-22,2015-05-15,2015-05-18,11257380.59,11421509.76,164129.17,1.458,17,10,10,164129.17
2015-05-26,2015-05-29,2015-05-22,2015-05-26,11421509.76,11304419.46,-117090.3,-1.0252,1,1,1,-117090.3
2015-06-01,2015-06-05,2015-05-29,2015-06-01,11304419.46,11159919.67,-144499.79,-1.2783,7,7,7,-144499.79
2015-06-08,2015-06-12,2015-06-05,2015-06-08,11159919.67,11182270.67,22351.0,0.2003,12,10,10,22351.0
2015-06-15,2015-06-19,2015-06-12,2015-06-15,11182270.67,11135856.93,-46413.74,-0.4151,6,6,6,-46413.74
2015-06-22,2015-06-26,2015-06-19,2015-06-22,11135856.93,11724024.97,588168.04,5.2817,1,1,1,588168.04
2015-06-29,2015-07-03,2015-06-26,2015-06-29,11724024.97,11770312.02,46287.05,0.3948,5,5,5,46287.05
2015-07-06,2015-07-10,2015-07-03,2015-07-06,11770312.02,11418754.22,-351557.8,-2.9868,6,6,6,-351557.8
2015-07-13,2015-07-17,2015-07-10,2015-07-13,11418754.22,12025434.3,606680.08,5.313,5,5,5,606680.08
2015-07-20,2015-07-24,2015-07-17,2015-07-20,12025434.3,12037502.3,12068.0,0.1004,3,3,3,12068.0
2015-07-27,2015-07-31,2015-07-24,2015-07-27,12037502.3,11956378.1,-81124.2,-0.6739,6,6,6,-81124.2
2015-08-03,2015-08-07,2015-07-31,2015-08-03,11956378.1,11877621.01,-78757.09,-0.6587,7,7,7,-78757.09
2015-08-10,2015-08-13,2015-08-07,2015-08-10,11877621.01,11332623.75,-544997.26,-4.5884,3,3,3,-544997.26
2015-08-24,2015-08-28,2015-08-21,2015-08-24,11332623.75,11604566.29,271942.54,2.3996,9,9,9,271942.54
2015-08-31,2015-09-04,2015-08-28,2015-08-31,11604566.29,12214016.73,609450.44,5.2518,1,1,1,609450.44
